license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-175878,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Fresno Corp,Kenneth Miller,8069 3rd Ct,Fresno,CA,95471,Fresno,(559) 848-7576,2014-12-08,2015-12-08
41-881834,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Fresno 27,Maria Gonzalez,2157 5th Dr,Madera,CA,92610,Fresno,(559) 494-2007,2008-08-05,2009-08-05
41-218631,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Fresno,Anthony Rodriguez,8074 2nd Pl,Madera,CA,90791,Fresno,(559) 674-1905,2021-07-18,2022-07-18
41-772089,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Corp,Daniel Lopez,3900 Oak Blvd,Fresno,CA,91828,Fresno,(559) 336-9343,2001-06-06,2002-06-06
41-723104,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Fresno LLC 77,Andrew Williams,8082 Madison Rd #776,Fresno,CA,90937,Fresno,(559) 807-3415,2012-06-26,2013-06-26
41-694236,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Corp 12,Daniel Martinez Martinez,1079 Madison Dr #605,Clovis,CA,90710,Fresno,(559) 763-2805,2010-12-27,2011-12-27
41-298471,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corp,Michael Martinez,167 Broadway Blvd,Clovis,CA,93042,Fresno,(559) 824-2924,2013-08-21,2014-08-21
41-491510,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno Company,David Johnson,4604 Broadway St,Clovis,CA,91897,Fresno,(559) 938-3908,2019-03-24,2020-03-24
41-605966,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno 74,Michael Jones,1843 Pico Way #712,Fresno,CA,95879,Fresno,(559) 405-7238,2018-09-07,2019-09-07
41-682602,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Inc 39,Maria Lopez Miller,3943 Oak Ave,Fresno,CA,93107,Fresno,(559) 543-3780,2006-04-20,2007-04-20
41-546369,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Madera Corp,David Jones,338 Broadway Rd,Madera,CA,92260,Fresno,(559) 206-3089,2014-01-23,2015-01-23
41-193268,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Madera Heights,Jennifer Jackson,6282 2nd St,Madera,CA,93285,Fresno,(559) 989-5612,2017-04-04,2018-04-04
41-888847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Anthony Martinez,5988 Market Ln,Madera,CA,90445,Fresno,(559) 474-2889,2013-09-11,2014-09-11
41-586799,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,David Miller,2585 6th Ct,Clovis,CA,94049,Fresno,(559) 669-8416,2001-05-25,2002-05-25
41-347678,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno Company,Daniel Smith Lopez,6259 3rd Pl,Fresno,CA,91584,Fresno,(559) 470-7995,2023-07-27,2024-07-27
41-674988,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Fresno Valley,Lisa Garcia,3222 1st Ct,Fresno,CA,90226,Fresno,(559) 967-5299,2018-12-22,2019-12-22
41-729528,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Fresno,John Taylor,8795 State Blvd,Clovis,CA,94671,Fresno,(559) 725-8101,2024-06-19,2025-06-19
41-682626,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Lisa Thomas,498 Market St,Madera,CA,91497,Fresno,(559) 874-1549,2000-12-19,2001-12-19
41-678821,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen 61,Maria Rodriguez,6173 Franklin Way #410,Madera,CA,91897,Fresno,(559) 286-2255,2010-10-14,2011-10-14
41-519440,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Fresno Group,Christopher Jackson,8088 6th Pl,Madera,CA,93430,Fresno,(559) 308-7976,2016-09-22,2017-09-22
41-715701,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc 64,Maria Rodriguez,9545 2nd Ave,Fresno,CA,91139,Fresno,(559) 618-3897,2023-02-10,2024-02-10
41-323390,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,Mark Moore,6868 5th Ct,Fresno,CA,92644,Fresno,(559) 394-4902,2013-12-01,2014-12-01
41-378465,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Fresno,Matthew Jones Brown,2016 Jefferson St,Madera,CA,95568,Fresno,(559) 859-8848,2000-02-20,2001-02-20
41-250465,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Corp 47,Maria Jones,8712 2nd Rd,Madera,CA,93854,Fresno,(559) 225-5528,2002-02-23,2003-02-23
41-686324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Fresno Valley 93,James Hernandez Moore,8971 Madison Dr,Fresno,CA,94625,Fresno,(559) 896-5735,2002-10-26,2003-10-26
41-367781,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Daniel Martin,4570 Hollywood Dr,Clovis,CA,90252,Fresno,(559) 433-8041,2003-07-06,2004-07-06
41-175561,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Fresno,Andrew Garcia,3900 Front St #509,Fresno,CA,95085,Fresno,(559) 215-5743,2008-01-18,2009-01-18
41-473246,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Michael Rodriguez Jones,8540 Madison Blvd #979,Fresno,CA,95158,Fresno,(559) 630-2657,2013-08-22,2014-08-22
41-263727,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Christopher Brown,5503 3rd St,Fresno,CA,92570,Fresno,(559) 227-3463,2002-03-23,2003-03-23
41-107836,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Madera Valley,Mark Miller,3653 4th St #784,Madera,CA,95097,Fresno,(559) 320-1605,2004-08-10,2005-08-10
41-621091,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Madera 59,Christopher Gonzalez,6229 Maple Ave #274,Madera,CA,91972,Fresno,(559) 824-9667,2003-06-11,2004-06-11
41-627948,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Madera Company,Andrew Smith,755 Washington St,Madera,CA,93125,Fresno,(559) 798-5084,2007-05-28,2008-05-28
41-403083,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheGrill Madera Hills 39,Robert Lopez,2692 Madison Blvd #643,Madera,CA,94129,Fresno,(559) 332-9347,2013-08-16,2014-08-16
41-343549,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Fresno Company,Lisa Martin,4397 7th Ln,Fresno,CA,90211,Fresno,(559) 431-1467,2005-01-22,2006-01-22
41-751198,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern 73,Robert Moore Johnson,6461 Front Ct,Clovis,CA,95798,Fresno,(559) 354-5538,2018-02-14,2019-02-14
41-277124,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,John Garcia,2231 Madison Ct #835,Madera,CA,96156,Fresno,(559) 436-1576,2005-04-16,2006-04-16
41-696457,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Madera Inc 86,William Brown,7457 State Blvd,Madera,CA,91901,Fresno,(559) 769-6881,2019-04-18,2020-04-18
41-501481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Clovis Company,John Anderson,7932 4th Ave,Clovis,CA,93549,Fresno,(559) 435-1291,2000-07-03,2001-07-03
41-775920,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Clovis,William Miller,8288 Broadway St,Clovis,CA,93214,Fresno,(559) 437-5897,2001-09-13,2002-09-13
41-896287,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Anthony Martinez,361 2nd Dr,Madera,CA,91599,Fresno,(559) 447-8028,2018-08-27,2019-08-27
41-365677,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Fresno Heights Inc,David Rodriguez,6146 State Rd,Fresno,CA,90397,Fresno,(559) 500-3843,2007-11-18,2008-11-18
41-291213,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno 60,Andrew Brown,2614 Wilshire Blvd,Madera,CA,95422,Fresno,(559) 437-1483,2017-03-26,2018-03-26
41-646121,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC,Maria Thomas,8432 Lincoln Ct,Fresno,CA,93353,Fresno,(559) 218-5848,2022-12-12,2023-12-12
41-928133,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant Co 33,Maria Moore,1953 Market Dr #810,Madera,CA,93568,Fresno,(559) 430-1277,2007-09-24,2008-09-24
41-931268,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Madera,John Hernandez,5850 Ocean Ln,Madera,CA,96123,Fresno,(559) 842-7556,2023-03-10,2024-03-10
41-435915,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Daniel Hernandez,2870 6th Way,Madera,CA,92745,Fresno,(559) 292-5275,2006-02-04,2007-02-04
41-796342,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Madera 79,Mark Smith,9162 1st St,Madera,CA,92589,Fresno,(559) 296-8166,2018-10-14,2019-10-14
41-133100,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,David Rodriguez Williams,974 Wilshire Ct #449,Fresno,CA,93829,Fresno,(559) 403-8898,2011-02-10,2012-02-10
41-271977,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Fresno Company,William Jackson,6149 7th Blvd,Clovis,CA,93696,Fresno,(559) 391-5919,2012-08-25,2013-08-25
41-595709,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner 80,Kenneth Jones,1258 Hollywood Ave,Clovis,CA,96042,Fresno,(559) 636-2536,2014-11-16,2015-11-16
41-121909,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Christopher Wilson,2315 Ocean Blvd,Clovis,CA,91304,Fresno,(559) 308-6137,2014-10-13,2015-10-13
41-130952,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Jennifer Anderson,999 Front Pl,Madera,CA,96176,Fresno,(559) 218-8901,2006-08-02,2007-08-02
41-302159,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Madera Co 16,David Lopez,5891 Pico Rd,Madera,CA,90050,Fresno,(559) 316-2318,2007-03-03,2008-03-03
41-545961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Co 57,Lisa Miller,9043 Main Rd,Fresno,CA,95051,Fresno,(559) 890-6962,2005-03-11,2006-03-11
41-254379,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno LLC,John Rodriguez,1503 Wilshire Dr,Fresno,CA,94120,Fresno,(559) 843-6622,2008-09-12,2009-09-12
41-690862,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Madera Hills Co,Steven Davis Miller,279 Jefferson Dr,Madera,CA,90262,Fresno,(559) 257-2865,2016-02-22,2017-02-22
41-922079,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Jennifer Rodriguez,1375 Main St,Madera,CA,94316,Fresno,(559) 520-6265,2000-09-26,2001-09-26
41-205225,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,John Lopez,1620 State Pl #339,Fresno,CA,90067,Fresno,(559) 910-9503,2010-08-17,2011-08-17
41-465984,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Fresno,Maria Jackson,1634 5th Dr,Clovis,CA,91634,Fresno,(559) 333-8839,2008-03-24,2009-03-24
41-450585,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Madera Valley,Maria Jones,7392 Front Ave,Madera,CA,95984,Fresno,(559) 831-9816,2006-10-07,2007-10-07
41-357466,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Fresno,John Jackson,8961 Front Blvd,Fresno,CA,95354,Fresno,(559) 822-1314,2015-09-01,2016-09-01
41-662399,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Corp 7,Michelle Taylor,2738 Front Way,Madera,CA,94324,Fresno,(559) 765-7857,2023-11-25,2024-11-25
41-137542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen LLC,Christopher Thomas,1314 7th Ave,Clovis,CA,94928,Fresno,(559) 541-4504,2007-10-28,2008-10-28
41-701780,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Company,Lisa Martinez,2167 Mission St #975,Madera,CA,95481,Fresno,(559) 711-3586,2005-05-05,2006-05-05
41-418758,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Fresno Inc,Jennifer Wilson,199 Wilshire Way,Madera,CA,92786,Fresno,(559) 929-9823,2014-08-08,2015-08-08
41-156530,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Company,Michael Lopez,1156 Wilshire St,Clovis,CA,92935,Fresno,(559) 597-1644,2013-03-15,2014-03-15
41-285595,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen 86,Mark Thomas,9282 Maple Pl #614,Clovis,CA,92428,Fresno,(559) 424-1843,2012-03-10,2013-03-10
41-456840,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Co 24,John Brown,5245 4th Ln,Madera,CA,90586,Fresno,(559) 935-5271,2017-08-05,2018-08-05
41-428117,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Inc,Maria Martin,4611 Franklin Blvd #313,Fresno,CA,93519,Fresno,(559) 847-8597,2000-03-22,2001-03-22
41-818635,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno,Lisa Davis Davis,7808 Sunset Ave,Clovis,CA,95461,Fresno,(559) 620-8363,2021-06-24,2022-06-24
41-104945,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Clovis,Daniel Smith,3504 Sunset Blvd,Clovis,CA,91665,Fresno,(559) 490-9666,2021-11-13,2022-11-13
41-196771,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co 36,Michelle Martin,4392 1st Ct,Madera,CA,94616,Fresno,(559) 645-6060,2006-10-11,2007-10-11
41-161825,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Clovis Heights,Michael Jackson,4239 7th Ln,Clovis,CA,92695,Fresno,(559) 882-6098,2023-04-17,2024-04-17
41-688030,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Daniel Jones,9755 Washington St #139,Fresno,CA,91357,Fresno,(559) 668-1947,2003-08-11,2004-08-11
41-434030,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Fresno LLC 36,David Miller,7240 Jefferson Ln #786,Clovis,CA,93493,Fresno,(559) 917-1168,2001-05-03,2002-05-03
41-711759,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Fresno,Paul Garcia Rodriguez,9268 3rd Pl,Madera,CA,90081,Fresno,(559) 946-3964,2014-09-08,2015-09-08
41-253851,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Clovis 79,Paul Thomas,2876 Market Rd #623,Clovis,CA,93673,Fresno,(559) 779-6595,2012-12-23,2013-12-23
41-287542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Madera 88,Steven Hernandez,5242 Pico St #878,Madera,CA,95785,Fresno,(559) 283-7945,2000-10-27,2001-10-27
41-722807,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Anthony Hernandez,659 Lincoln St,Fresno,CA,92999,Fresno,(559) 684-3015,2005-01-26,2006-01-26
41-538522,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Fresno,Matthew Williams,3530 Washington Ave,Fresno,CA,91778,Fresno,(559) 464-1475,2012-01-09,2013-01-09
41-120332,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Christopher Brown,6269 Jefferson Blvd,Madera,CA,92363,Fresno,(559) 715-8688,2000-01-04,2001-01-04
41-826056,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Clovis Valley 22,Michael Jones,3122 3rd Way #532,Clovis,CA,95373,Fresno,(559) 329-7834,2019-12-18,2020-12-18
41-739969,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Matthew Rodriguez,9569 Broadway Ave,Clovis,CA,90461,Fresno,(559) 410-1814,2004-03-25,2005-03-25
41-410755,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co,Matthew Jackson,5436 Washington Way,Fresno,CA,92463,Fresno,(559) 957-2640,2023-06-12,2024-06-12
41-766614,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse 76,Michelle Davis,5983 Hollywood Way,Clovis,CA,94783,Fresno,(559) 818-3337,2003-11-14,2004-11-14
41-599598,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,James Hernandez,2432 Mission Ct #550,Fresno,CA,91558,Fresno,(559) 786-8595,2008-07-18,2009-07-18
41-910631,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Madera Inc 32,David Moore,3232 Franklin Ave,Madera,CA,92287,Fresno,(559) 401-7843,2012-12-03,2013-12-03
41-227731,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Fresno Hills Inc 61,Michelle Williams,8568 Maple Blvd,Fresno,CA,92914,Fresno,(559) 255-5531,2020-06-16,2021-06-16
41-766137,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Fresno,Christopher Johnson,5096 7th Ct,Fresno,CA,91977,Fresno,(559) 566-8411,2019-01-20,2020-01-20
41-965094,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Fresno,Matthew Davis,8217 Hollywood Pl,Fresno,CA,90319,Fresno,(559) 331-9475,2019-02-04,2020-02-04
41-384390,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse LLC 10,Paul Jackson,2326 1st Rd,Clovis,CA,94004,Fresno,(559) 523-9470,2000-09-11,2001-09-11
41-729366,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Inc,Michael Thomas Johnson,4704 Maple Ln,Fresno,CA,93593,Fresno,(559) 298-4569,2022-01-12,2023-01-12
41-949635,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Madera,Michael Martinez,6523 Market Dr,Madera,CA,90697,Fresno,(559) 686-5766,2010-10-27,2011-10-27
41-897254,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Fresno,Christopher Martin,7198 5th Way #909,Fresno,CA,95845,Fresno,(559) 851-9968,2000-06-04,2001-06-04
41-582974,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Mark Anderson,4539 Pico Rd #748,Clovis,CA,94288,Fresno,(559) 370-3662,2006-07-25,2007-07-25
41-173984,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Fresno,Paul Lopez,1551 Market Dr,Madera,CA,90688,Fresno,(559) 598-2073,2023-12-15,2024-12-15
41-527632,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Fresno Hills Corp,Lisa Hernandez Hernandez,2102 6th Rd #584,Fresno,CA,91996,Fresno,(559) 231-3503,2021-10-24,2022-10-24
41-879237,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Clovis Group,John Martinez,2228 Oak St,Clovis,CA,95269,Fresno,(559) 393-7956,2005-06-25,2006-06-25
41-253374,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Lisa Gonzalez,5282 Mission Way #171,Clovis,CA,94145,Fresno,(559) 489-8848,2015-08-13,2016-08-13
41-319665,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Mark Taylor,491 1st Ln,Madera,CA,94708,Fresno,(559) 288-2882,2023-11-07,2024-11-07
41-547521,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Fresno Corp,Steven Anderson Anderson,7151 4th Dr #218,Fresno,CA,90015,Fresno,(559) 285-2897,2010-06-12,2011-06-12
41-408084,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Fresno,Anthony Smith,5773 State Way,Fresno,CA,95607,Fresno,(559) 653-7593,2020-07-13,2021-07-13
41-100231,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Fresno Corp 16,Maria Smith,1813 Market St,Madera,CA,90320,Fresno,(559) 836-3090,2022-06-11,2023-06-11
41-460937,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill 18,James Jones,3931 Maple Ct,Clovis,CA,94527,Fresno,(559) 582-5443,2008-06-02,2009-06-02
41-713182,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Christopher Brown,1831 5th Dr,Clovis,CA,90396,Fresno,(559) 510-8895,2000-05-06,2001-05-06
41-306159,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Steven Martin,1779 Sunset St,Fresno,CA,94510,Fresno,(559) 851-2147,2024-11-20,2025-11-20
41-421487,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse 35,David Martin Gonzalez,5986 Washington St,Fresno,CA,90187,Fresno,(559) 790-3509,2005-04-01,2006-04-01
41-190748,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Maria Johnson,3386 Ocean St,Fresno,CA,90242,Fresno,(559) 568-9255,2023-11-03,2024-11-03
41-735096,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Fresno Inc,Robert Martin,5172 6th Ct #558,Fresno,CA,91192,Fresno,(559) 801-4134,2007-05-08,2008-05-08
41-180223,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Madera,Matthew Lopez,5206 Jefferson Ln,Madera,CA,92926,Fresno,(559) 246-4843,2008-07-14,2009-07-14
41-942725,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Co,John Martinez Gonzalez,5730 Broadway St,Fresno,CA,91135,Fresno,(559) 604-5816,2024-11-22,2025-11-22
41-875586,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Fresno 75,Robert Anderson,7523 5th Dr,Madera,CA,94396,Fresno,(559) 671-5687,2023-07-26,2024-07-26
41-645325,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group 40,Andrew Lopez Thomas,5609 5th St,Clovis,CA,94644,Fresno,(559) 453-4654,2006-02-10,2007-02-10
41-712206,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill 73,Michael Miller,5748 Lincoln Pl #557,Fresno,CA,94432,Fresno,(559) 416-2054,2018-08-08,2019-08-08
41-692395,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Maria Garcia Johnson,7287 2nd Way,Clovis,CA,90900,Fresno,(559) 735-3232,2017-06-25,2018-06-25
41-547470,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Clovis Heights Company 28,Michael Martin,7981 Hollywood Ct,Clovis,CA,91716,Fresno,(559) 816-4949,2018-02-18,2019-02-18
41-998928,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Madera Group,Maria Lopez,3016 2nd Rd,Madera,CA,93461,Fresno,(559) 244-5721,2015-10-01,2016-10-01
41-691250,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Clovis Group,William Williams,8898 Maple Blvd,Clovis,CA,93300,Fresno,(559) 358-1324,2000-08-02,2001-08-02
41-560017,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Jennifer Jackson Martinez,4404 3rd Pl,Fresno,CA,94611,Fresno,(559) 356-1655,2010-05-14,2011-05-14
41-589398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Fresno Inc,James Williams,6653 Sunset Dr,Fresno,CA,92719,Fresno,(559) 291-2021,2009-01-11,2010-01-11
41-134847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Michelle Martinez,5170 Jefferson Ct,Madera,CA,92260,Fresno,(559) 624-7807,2008-01-05,2009-01-05
41-555086,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Co 44,Steven Brown Martinez,1669 Lincoln Blvd,Clovis,CA,95112,Fresno,(559) 957-8511,2017-01-06,2018-01-06
41-846609,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Jennifer Jones,4236 Sunset Rd #575,Madera,CA,94900,Fresno,(559) 347-5057,2015-06-23,2016-06-23
41-895499,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Fresno Group,Paul Miller,6784 Mission Dr,Fresno,CA,90256,Fresno,(559) 899-4713,2013-05-18,2014-05-18
41-616626,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,James Jones,224 Maple St,Clovis,CA,94722,Fresno,(559) 254-4419,2011-09-01,2012-09-01
41-889685,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Fresno,Lisa Anderson,2136 Ocean Pl,Fresno,CA,93091,Fresno,(559) 618-7173,2008-11-13,2009-11-13
41-123734,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Fresno,Kenneth Jones Davis,8550 Jefferson Way #996,Fresno,CA,91566,Fresno,(559) 260-5671,2019-10-05,2020-10-05
41-171928,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Jennifer Martinez,560 Market Pl #846,Clovis,CA,94049,Fresno,(559) 681-9030,2013-02-16,2014-02-16
41-190546,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot 12,Jennifer Gonzalez,7024 State Way,Madera,CA,92927,Fresno,(559) 348-9443,2023-05-17,2024-05-17
41-291015,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Fresno 33,Kenneth Wilson Moore,6877 Maple Ave,Clovis,CA,93169,Fresno,(559) 601-2067,2001-08-12,2002-08-12
41-965317,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace Clovis Co 73,John Thomas Thomas,784 Front St #183,Clovis,CA,91641,Fresno,(559) 989-1300,2007-10-18,2008-10-18
41-901697,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,James Davis,7278 4th Dr,Clovis,CA,93778,Fresno,(559) 666-2007,2013-07-01,2014-07-01
41-911088,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Inc,Mark Davis,7650 Maple Pl,Clovis,CA,95923,Fresno,(559) 334-8438,2012-06-28,2013-06-28
41-791448,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot 68,Daniel Jackson,2329 Ocean St,Madera,CA,94728,Fresno,(559) 774-4396,2002-01-09,2003-01-09
41-265906,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Madera Hills 45,David Jackson,4355 Lincoln Way #509,Madera,CA,90065,Fresno,(559) 939-3505,2023-10-16,2024-10-16
41-218803,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Williams,5715 Madison Ln,Madera,CA,90849,Fresno,(559) 748-1934,2010-11-17,2011-11-17
41-787517,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Co 83,Michelle Jones Martinez,4179 Mission Ln,Madera,CA,94148,Fresno,(559) 629-4759,2011-09-05,2012-09-05
41-961383,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Madera Hills Company 9,Matthew Davis,3898 Franklin Pl,Madera,CA,94351,Fresno,(559) 397-1092,2023-01-25,2024-01-25
41-631972,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Michelle Gonzalez,8152 Maple Ave #931,Fresno,CA,94067,Fresno,(559) 857-3965,2020-02-22,2021-02-22
41-184623,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Fresno Valley Corp,Jennifer Anderson,593 Wilshire Ct,Fresno,CA,94254,Fresno,(559) 803-5984,2006-12-21,2007-12-21
