license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-107742,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Bernardino Valley,Michael Smith,123 Washington St #468,San Bernardino,CA,93972,San Bernardino,(909) 424-8336,2022-08-14,2023-08-14
41-858132,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Ontario Co,Jennifer Jones,6906 1st Ave,Ontario,CA,90951,San Bernardino,(760) 663-2242,2003-11-09,2004-11-09
41-599638,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe San Bernardino Co 81,Michelle Smith,1021 Ocean Dr #145,Ontario,CA,94045,San Bernardino,(909) 908-6155,2019-06-11,2020-06-11
41-163153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Victorville Company,Michael Hernandez Thomas,2660 Madison Ln,Victorville,CA,94919,San Bernardino,(909) 991-2913,2020-07-21,2021-07-21
41-423743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Ontario Company,Daniel Johnson,3528 Madison Blvd,Ontario,CA,90169,San Bernardino,(909) 658-8799,2000-06-13,2001-06-13
41-336110,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Bernardino,William Wilson,4806 Mission Ln,San Bernardino,CA,93925,San Bernardino,(909) 653-9189,2004-11-13,2005-11-13
41-946696,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Ontario,Daniel Brown Taylor,7044 State Ave #481,Ontario,CA,94845,San Bernardino,(909) 703-3786,2023-05-08,2024-05-08
41-309816,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino,Paul Jones,2424 6th Dr #101,San Bernardino,CA,91939,San Bernardino,(760) 479-2783,2015-12-01,2016-12-01
41-771364,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Steven Smith,3673 Hollywood Dr,San Bernardino,CA,94767,San Bernardino,(909) 463-3119,2010-09-20,2011-09-20
41-707938,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Steven Martinez,8024 4th Blvd,Victorville,CA,93785,San Bernardino,(760) 986-7256,2000-11-12,2001-11-12
41-132847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Bernardino Hills LLC,Steven Taylor,6504 Washington Way,San Bernardino,CA,92238,San Bernardino,(760) 676-7639,2014-02-11,2015-02-11
41-149287,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Victorville Heights,Andrew Williams,3687 Mission Ln #204,Victorville,CA,91077,San Bernardino,(909) 625-7730,2000-02-25,2001-02-25
41-320470,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino Inc,Andrew Jones,3128 Market Dr #295,Rancho Cucamonga,CA,91355,San Bernardino,(760) 732-7813,2010-09-05,2011-09-05
41-351195,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,William Miller,365 Maple Rd #943,Ontario,CA,96169,San Bernardino,(909) 363-9124,2000-04-13,2001-04-13
41-458591,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner San Bernardino Company 23,Lisa Miller,9871 Sunset Ave,San Bernardino,CA,96079,San Bernardino,(760) 400-6242,2006-07-02,2007-07-02
41-677440,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Rancho Cucamonga 71,Daniel Hernandez,4175 Washington Way #858,Rancho Cucamonga,CA,94875,San Bernardino,(909) 869-6696,2002-07-25,2003-07-25
41-619441,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Bernardino 62,Daniel Smith,8396 7th Ave #400,San Bernardino,CA,95075,San Bernardino,(909) 885-4791,2021-09-05,2022-09-05
41-992738,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Corp,Michael Lopez Jackson,2792 Oak Pl,San Bernardino,CA,92568,San Bernardino,(909) 388-3284,2023-08-28,2024-08-28
41-488772,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Bernardino,Christopher Garcia,2040 7th Rd #956,San Bernardino,CA,90914,San Bernardino,(909) 999-2331,2003-07-27,2004-07-27
41-569254,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Bernardino,Matthew Martinez,377 Ocean Pl,Rancho Cucamonga,CA,94690,San Bernardino,(909) 416-9307,2013-08-23,2014-08-23
41-559759,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Lisa Martin,8374 1st Ct #443,San Bernardino,CA,91539,San Bernardino,(760) 427-5569,2011-09-07,2012-09-07
41-957997,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Lisa Gonzalez,1253 2nd Way,Ontario,CA,91181,San Bernardino,(909) 882-6307,2020-10-17,2021-10-17
41-155377,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Victorville 32,James Gonzalez,6785 Broadway Blvd #439,Victorville,CA,91878,San Bernardino,(909) 801-3347,2021-06-02,2022-06-02
41-968282,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Rancho Cucamonga,Paul Rodriguez,1110 Broadway Pl,Rancho Cucamonga,CA,91968,San Bernardino,(760) 343-8308,2006-09-25,2007-09-25
41-444115,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Ontario 10,Christopher Johnson Anderson,4436 State Ave #914,Ontario,CA,95186,San Bernardino,(760) 272-8550,2013-04-03,2014-04-03
41-286657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House San Bernardino,Steven Anderson,1431 Market Ave,Ontario,CA,93163,San Bernardino,(909) 203-6034,2000-08-09,2001-08-09
41-696567,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Inc 33,Paul Johnson Rodriguez,6987 Front St,San Bernardino,CA,96134,San Bernardino,(760) 426-3973,2005-06-01,2006-06-01
41-506083,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino Co 58,Anthony Rodriguez,1608 Wilshire Ct,Victorville,CA,91457,San Bernardino,(760) 621-2085,2015-05-10,2016-05-10
41-731458,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc,William Brown,7208 Front Ct,Victorville,CA,91909,San Bernardino,(760) 885-4313,2004-11-18,2005-11-18
41-842915,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 84,Robert Garcia,8115 Lincoln Dr,Ontario,CA,94543,San Bernardino,(760) 973-9155,2015-10-13,2016-10-13
41-803338,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Inc,Andrew Smith Martin,501 Market Pl #955,Victorville,CA,90795,San Bernardino,(760) 594-5330,2014-12-20,2015-12-20
41-949885,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewRestaurant 8,James Gonzalez Thomas,7221 1st Rd,Ontario,CA,91835,San Bernardino,(760) 859-3747,2009-02-20,2010-02-20
41-936692,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino Group,Andrew Rodriguez,6345 Franklin Blvd,Rancho Cucamonga,CA,91122,San Bernardino,(760) 424-3464,2013-09-21,2014-09-21
41-787226,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Daniel Martinez,9645 Jefferson Pl,Victorville,CA,92549,San Bernardino,(909) 544-8248,2017-05-25,2018-05-25
41-802606,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe 67,Maria Jackson,5938 Market Dr,Ontario,CA,95081,San Bernardino,(760) 842-5608,2000-02-11,2001-02-11
41-669971,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Ontario Heights Inc,Jennifer Moore Davis,4227 State Ln,Ontario,CA,93550,San Bernardino,(909) 275-8417,2012-03-17,2013-03-17
41-212479,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Brown Rodriguez,8115 Washington Way,Ontario,CA,93768,San Bernardino,(909) 620-7860,2013-04-23,2014-04-23
41-211324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Group,Mark Smith,3685 Mission St #763,San Bernardino,CA,91074,San Bernardino,(909) 835-4423,2017-11-06,2018-11-06
41-635748,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Corp 30,Robert Miller,3038 1st Ct,San Bernardino,CA,90096,San Bernardino,(909) 358-2096,2003-03-06,2004-03-06
41-291670,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Anthony Gonzalez Smith,6075 1st Rd,Rancho Cucamonga,CA,93602,San Bernardino,(909) 390-9822,2009-12-25,2010-12-25
41-941601,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Bernardino Co,David Johnson Anderson,9634 Jefferson Dr,Rancho Cucamonga,CA,95231,San Bernardino,(760) 517-9793,2011-06-23,2012-06-23
41-647259,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot San Bernardino Co 93,James Davis Moore,3803 Jefferson Way #950,San Bernardino,CA,92906,San Bernardino,(760) 775-4180,2001-08-19,2002-08-19
41-952295,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,David Lopez Lopez,8488 3rd Ln,San Bernardino,CA,93061,San Bernardino,(760) 446-9155,2017-01-20,2018-01-20
41-942773,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Rancho Cucamonga Valley Inc,Andrew Martinez,9578 4th Ave,Rancho Cucamonga,CA,90426,San Bernardino,(760) 427-1814,2016-02-26,2017-02-26
41-907395,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Michael Martinez,989 2nd Pl,Ontario,CA,90347,San Bernardino,(760) 249-5547,2017-06-08,2018-06-08
41-849080,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe San Bernardino Inc 1,William Jackson Lopez,6548 Ocean Blvd,San Bernardino,CA,93279,San Bernardino,(760) 687-3303,2002-12-24,2003-12-24
41-168508,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Kenneth Hernandez Williams,8012 Jefferson Ct #335,Ontario,CA,95476,San Bernardino,(909) 831-6993,2003-06-23,2004-06-23
41-502599,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern LLC 28,Matthew Smith,8219 Sunset Pl,San Bernardino,CA,92543,San Bernardino,(909) 323-9069,2000-07-02,2001-07-02
41-966177,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Jennifer Davis,5469 4th St #309,Victorville,CA,93488,San Bernardino,(760) 776-7731,2017-03-07,2018-03-07
41-336595,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Inc 39,Andrew Jones,1281 Ocean Rd,Rancho Cucamonga,CA,95897,San Bernardino,(760) 959-4891,2023-12-05,2024-12-05
41-542512,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Bernardino,Lisa Taylor,2417 1st Ct,Victorville,CA,90158,San Bernardino,(760) 404-5848,2011-10-21,2012-10-21
41-506443,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Rancho Cucamonga,William Johnson,6199 1st Ln,Rancho Cucamonga,CA,90983,San Bernardino,(760) 829-4609,2004-11-22,2005-11-22
41-965104,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Group 10,John Martin,6294 Wilshire Pl,Rancho Cucamonga,CA,91585,San Bernardino,(760) 904-5636,2003-03-13,2004-03-13
41-697348,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Bernardino Company,Michael Thomas,4347 Wilshire Rd #994,Rancho Cucamonga,CA,91289,San Bernardino,(909) 714-6033,2014-03-16,2015-03-16
41-410834,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Maria Thomas,3071 Ocean Ln,Ontario,CA,90629,San Bernardino,(909) 660-5074,2023-10-02,2024-10-02
41-909334,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Bernardino Heights Group,Mark Anderson,8603 Market Blvd,San Bernardino,CA,95537,San Bernardino,(760) 639-5588,2001-08-16,2002-08-16
41-570865,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Ontario Hills 34,Michael Williams Martinez,1740 Franklin Blvd,Ontario,CA,95695,San Bernardino,(909) 659-9467,2023-02-08,2024-02-08
41-103950,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery San Bernardino 43,William Jones Hernandez,7691 Wilshire Rd,Victorville,CA,90217,San Bernardino,(909) 611-3391,2004-01-04,2005-01-04
41-169335,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner Rancho Cucamonga 86,Maria Jackson Davis,9195 7th St,Rancho Cucamonga,CA,90230,San Bernardino,(760) 767-5130,2020-05-23,2021-05-23
41-365324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Maria Jones,8592 Market Blvd,Rancho Cucamonga,CA,95656,San Bernardino,(760) 309-1543,2024-11-19,2025-11-19
41-893778,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Corp,Daniel Wilson,8553 Hollywood Ave,Rancho Cucamonga,CA,91779,San Bernardino,(760) 728-3394,2009-10-20,2010-10-20
41-772542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Rancho Cucamonga,Matthew Garcia,6250 Pico St,Rancho Cucamonga,CA,93081,San Bernardino,(909) 485-3911,2001-09-12,2002-09-12
41-767595,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Christopher Thomas,1826 Sunset Dr,Ontario,CA,96176,San Bernardino,(760) 762-7126,2017-09-14,2018-09-14
41-397137,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino,Kenneth Davis,3069 Jefferson Ct,Victorville,CA,93616,San Bernardino,(760) 251-5874,2013-03-04,2014-03-04
41-390381,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Ontario Hills,Lisa Wilson,1900 Washington Blvd,Ontario,CA,91485,San Bernardino,(760) 206-3282,2023-04-22,2024-04-22
41-410856,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Rancho Cucamonga Hills,Paul Gonzalez,5730 Broadway Pl #725,Rancho Cucamonga,CA,91280,San Bernardino,(760) 334-8773,2017-09-24,2018-09-24
41-950041,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Rancho Cucamonga Valley Company,John Gonzalez,3333 Franklin Ct,Rancho Cucamonga,CA,91630,San Bernardino,(760) 468-8591,2009-07-22,2010-07-22
41-749661,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,John Jones,590 Jefferson Blvd,Ontario,CA,91172,San Bernardino,(909) 867-5127,2001-01-19,2002-01-19
41-487603,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Co,Mark Lopez Thomas,5386 Market Pl,Victorville,CA,95662,San Bernardino,(909) 595-6678,2023-02-25,2024-02-25
41-856558,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Rancho Cucamonga Co,David Martinez,9358 Front Dr,Rancho Cucamonga,CA,94736,San Bernardino,(909) 879-3470,2007-08-04,2008-08-04
41-697544,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Victorville Valley 94,Michael Moore Wilson,4312 Oak Way,Victorville,CA,95087,San Bernardino,(909) 599-9685,2013-11-14,2014-11-14
41-765576,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Michael Smith,4656 6th Ave #542,Rancho Cucamonga,CA,91161,San Bernardino,(760) 262-5017,2020-04-27,2021-04-27
41-932273,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino Group,Paul Martin Lopez,6323 Broadway St,Rancho Cucamonga,CA,94953,San Bernardino,(909) 584-9072,2010-05-07,2011-05-07
41-811167,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,William Anderson Wilson,7911 6th Way,San Bernardino,CA,94507,San Bernardino,(909) 959-8180,2021-09-18,2022-09-18
41-521593,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Michael Moore,5227 Broadway St #545,Victorville,CA,91359,San Bernardino,(760) 622-2380,2020-02-03,2021-02-03
41-575864,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse San Bernardino Company 19,Daniel Moore,3758 Maple Rd,Rancho Cucamonga,CA,92594,San Bernardino,(909) 469-7400,2000-12-07,2001-12-07
41-577234,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Steven Martinez,8346 4th Blvd #925,Victorville,CA,90348,San Bernardino,(909) 716-9826,2022-12-04,2023-12-04
41-825741,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse 38,Paul Moore,9247 Madison St,Rancho Cucamonga,CA,93890,San Bernardino,(909) 730-7961,2005-11-09,2006-11-09
41-180134,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner San Bernardino Inc 34,Maria Rodriguez,7979 Franklin St,Ontario,CA,93316,San Bernardino,(909) 416-3379,2019-04-13,2020-04-13
41-154882,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Bernardino,Maria Johnson,747 Washington Ln #150,San Bernardino,CA,92306,San Bernardino,(909) 224-3732,2015-04-24,2016-04-24
41-324263,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Bernardino,Lisa Jones,782 1st Dr #332,Ontario,CA,91703,San Bernardino,(760) 530-4529,2016-05-20,2017-05-20
41-419145,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Bernardino Hills Group 16,David Lopez Thomas,350 Front Blvd,San Bernardino,CA,90596,San Bernardino,(909) 549-5272,2006-03-26,2007-03-26
41-618955,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,James Jones,5136 Oak Pl,Ontario,CA,94309,San Bernardino,(760) 756-1887,2009-10-03,2010-10-03
41-607022,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Ontario LLC,Maria Smith,4070 Lincoln St #653,Ontario,CA,94795,San Bernardino,(760) 876-1659,2008-10-04,2009-10-04
41-201081,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Bernardino Hills Inc,Kenneth Hernandez,7785 Washington Dr #617,San Bernardino,CA,95752,San Bernardino,(909) 871-6503,2000-12-19,2001-12-19
41-251481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Robert Jackson,4068 Sunset Ln,San Bernardino,CA,94445,San Bernardino,(909) 706-7041,2022-10-02,2023-10-02
41-563064,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Bernardino LLC,Michael Garcia,9581 Hollywood Pl #371,Ontario,CA,90993,San Bernardino,(909) 806-7520,2015-01-14,2016-01-14
41-976465,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Inc,Steven Rodriguez,1686 State Ln,Victorville,CA,92063,San Bernardino,(760) 949-6341,2013-05-21,2014-05-21
41-319011,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,Paul Williams,5658 Jefferson Ct,Rancho Cucamonga,CA,90145,San Bernardino,(760) 245-8257,2013-04-20,2014-04-20
41-844722,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino Corp,Michael Jackson,9751 Lincoln Dr #160,Victorville,CA,94707,San Bernardino,(909) 315-7930,2019-03-03,2020-03-03
41-418799,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Rancho Cucamonga LLC,Kenneth Jones,8908 Ocean Ln,Rancho Cucamonga,CA,95057,San Bernardino,(909) 677-6501,2011-04-02,2012-04-02
41-373930,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Bernardino Co,Michelle Taylor,8359 Front Dr #511,San Bernardino,CA,90219,San Bernardino,(909) 330-2674,2021-11-18,2022-11-18
41-732337,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Jennifer Anderson,6393 Hollywood Rd #629,Ontario,CA,90686,San Bernardino,(909) 585-3715,2024-02-10,2025-02-10
41-563009,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Christopher Rodriguez,3031 6th Way,Rancho Cucamonga,CA,92043,San Bernardino,(909) 649-5322,2002-10-21,2003-10-21
41-556018,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Bernardino Corp,David Rodriguez Williams,6457 Front Ave,Ontario,CA,94764,San Bernardino,(760) 301-8452,2005-04-13,2006-04-13
41-612060,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Inc,Andrew Wilson Miller,8684 Front Ln,San Bernardino,CA,94686,San Bernardino,(760) 830-6782,2011-06-18,2012-06-18
41-966903,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Jennifer Thomas,7556 2nd Rd #375,Ontario,CA,96129,San Bernardino,(909) 292-2433,2015-02-22,2016-02-22
41-513267,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Company,Michael Johnson,8020 2nd Ln #426,Ontario,CA,90916,San Bernardino,(760) 220-8996,2008-05-24,2009-05-24
41-282438,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe 21,Kenneth Taylor,5636 Main Way #144,Rancho Cucamonga,CA,92991,San Bernardino,(909) 334-6065,2006-05-26,2007-05-26
41-800865,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Company,Paul Wilson,3225 Madison Rd,Ontario,CA,95253,San Bernardino,(909) 998-6159,2022-03-04,2023-03-04
41-334780,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot San Bernardino 90,Michael Hernandez Miller,8899 Maple Pl #786,Victorville,CA,90645,San Bernardino,(909) 686-9674,2016-05-19,2017-05-19
41-713871,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Company,Michelle Wilson,9717 State Dr,San Bernardino,CA,94284,San Bernardino,(760) 937-9370,2011-03-11,2012-03-11
41-181474,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern 66,Maria Martinez,1312 Madison Rd,Rancho Cucamonga,CA,90754,San Bernardino,(909) 588-6110,2023-09-21,2024-09-21
41-610736,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Lisa Jackson,1896 4th Rd,Ontario,CA,93025,San Bernardino,(909) 867-5930,2021-10-22,2022-10-22
41-869118,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 8,Jennifer Anderson,1477 Hollywood Ln #687,Victorville,CA,95684,San Bernardino,(909) 960-9330,2002-12-16,2003-12-16
41-414776,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Kenneth Smith Garcia,1325 Main St,San Bernardino,CA,94128,San Bernardino,(909) 695-5008,2020-06-17,2021-06-17
41-190079,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Ontario Hills Company,Michelle Gonzalez,9227 Mission Pl,Ontario,CA,93581,San Bernardino,(909) 763-6606,2006-05-25,2007-05-25
41-744151,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Andrew Johnson,5930 1st Dr,Rancho Cucamonga,CA,91047,San Bernardino,(760) 379-6551,2022-04-13,2023-04-13
41-758138,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Bernardino,Andrew Rodriguez,1966 Wilshire Rd,San Bernardino,CA,94905,San Bernardino,(760) 421-2405,2019-06-04,2020-06-04
41-210983,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Victorville Co,James Wilson,2694 Market Ln,Victorville,CA,92220,San Bernardino,(760) 251-4884,2014-07-06,2015-07-06
41-592780,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill San Bernardino,Matthew Jackson,6785 Front Way,Victorville,CA,90730,San Bernardino,(909) 397-6143,2002-06-25,2003-06-25
41-923065,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Group,Lisa Martin,1447 6th Rd,Ontario,CA,95606,San Bernardino,(760) 683-6579,2000-11-22,2001-11-22
41-923444,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Christopher Taylor,3638 Pico Ct #249,Rancho Cucamonga,CA,95332,San Bernardino,(909) 757-3987,2021-03-08,2022-03-08
41-673530,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Ontario Valley LLC,Mark Lopez,2200 Wilshire Dr #312,Ontario,CA,92069,San Bernardino,(909) 410-2518,2010-09-23,2011-09-23
41-127501,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Bernardino,Jennifer Anderson,4195 Jefferson Way,Ontario,CA,91641,San Bernardino,(909) 371-9184,2003-03-28,2004-03-28
41-546446,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant San Bernardino 17,Paul Miller,6256 Franklin Way #398,Rancho Cucamonga,CA,91135,San Bernardino,(909) 770-1808,2022-12-17,2023-12-17
41-377719,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Bernardino Valley Co,David Hernandez,1837 Mission Blvd,San Bernardino,CA,95864,San Bernardino,(760) 606-4541,2013-03-05,2014-03-05
41-881542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Victorville,Andrew Gonzalez,8672 Broadway Ln #335,Victorville,CA,91086,San Bernardino,(909) 759-1916,2012-01-27,2013-01-27
41-465977,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Maria Martin Anderson,4507 4th Ct #936,Victorville,CA,91180,San Bernardino,(760) 629-7171,2003-06-04,2004-06-04
41-824828,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner San Bernardino 22,Andrew Garcia,992 Broadway Pl,San Bernardino,CA,95315,San Bernardino,(909) 863-2982,2021-07-18,2022-07-18
41-303106,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Victorville Heights Group,Anthony Garcia,8036 4th St #811,Victorville,CA,92141,San Bernardino,(760) 218-3680,2001-01-26,2002-01-26
41-837095,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Mark Johnson,2588 Maple Blvd,Ontario,CA,92759,San Bernardino,(909) 307-8491,2010-09-23,2011-09-23
41-998942,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Victorville Heights LLC,Paul Taylor Gonzalez,6737 Mission Pl,Victorville,CA,95069,San Bernardino,(760) 897-5134,2012-03-24,2013-03-24
41-206711,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,David Hernandez,6315 Hollywood Blvd,Victorville,CA,90068,San Bernardino,(909) 747-4187,2022-05-25,2023-05-25
41-740743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Victorville,Lisa Wilson Smith,9904 Mission Ct #165,Victorville,CA,94435,San Bernardino,(909) 886-4754,2014-05-05,2015-05-05
41-738460,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Victorville,Mark Moore,2335 Ocean Dr,Victorville,CA,94830,San Bernardino,(909) 670-9996,2003-10-27,2004-10-27
41-303757,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Bernardino Valley Group,Kenneth Miller,2236 1st Blvd #397,San Bernardino,CA,93700,San Bernardino,(909) 844-5401,2019-01-06,2020-01-06
41-353975,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Rancho Cucamonga Heights,Robert Lopez,2464 7th Dr #311,Rancho Cucamonga,CA,95389,San Bernardino,(909) 396-4731,2003-04-07,2004-04-07
41-539199,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner San Bernardino Company 58,Michael Jones,9094 1st Rd,Ontario,CA,96171,San Bernardino,(760) 971-7839,2020-11-16,2021-11-16
41-615524,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,William Thomas,961 Sunset Blvd,San Bernardino,CA,91587,San Bernardino,(909) 304-4471,2014-03-24,2015-03-24
41-261273,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Bernardino Valley Co,Michael Thomas,2745 Broadway Ave #248,San Bernardino,CA,93641,San Bernardino,(909) 852-8008,2020-05-18,2021-05-18
