license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
58-221433,58,Caterer's Beer & Wine,ACTIVE,Inyo Restaurant,Andrew Taylor,1426 Broad St,Inyo,CA,90006,Inyo,(559) 585-2836,2022-09-14,2024-12-07
58-413227,58,Caterer's Beer & Wine,ACTIVE,Inyo Market,Andrew Martinez,6855 Main Rd,Inyo,CA,91445,Inyo,(831) 945-2861,2013-03-15,2025-11-09
58-963320,58,Caterer's Beer & Wine,ACTIVE,Inyo Bar,James Johnson,8455 Broad Blvd,Inyo,CA,95891,Inyo,(707) 876-3603,2024-06-25,2026-01-16
47-195000,47,On-Sale General - Restaurant,ACTIVE,The Inyo Market LLC,William Jackson,2589 Broad Blvd,Inyo,CA,93714,Inyo,(442) 655-2149,2022-01-27,2024-07-03
48-218178,48,On-Sale General - Bar/Tavern,ACTIVE,The Inyo Market Inc,Michelle Jones,2648 Center Pl,Inyo,CA,91008,Inyo,(831) 236-8419,2011-08-13,2025-03-26
41-624763,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Restaurant LLC,Anthony Brown,8302 Main Rd,Inyo,CA,91453,Inyo,(209) 552-3080,2014-05-01,2024-10-26
75-648058,75,Event Permit Holder,ACTIVE,Inyo Tavern Inc,Christopher Moore,5258 Broad Ln,Inyo,CA,95832,Inyo,(530) 607-4326,2015-01-12,2026-08-01
58-807903,58,Caterer's Beer & Wine,ACTIVE,Inyo Cafe,William Martinez,2633 Main Ln,Inyo,CA,90673,Inyo,(530) 807-6579,2024-01-01,2026-02-03
41-122955,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Tavern Inc,Maria Jones,4506 Center Ave,Inyo,CA,96023,Inyo,(442) 299-9396,2012-08-08,2025-07-19
47-498192,47,On-Sale General - Restaurant,ACTIVE,The Inyo Bar LLC,Lisa Gonzalez,1516 Broad Pl,Inyo,CA,94509,Inyo,(559) 813-2540,2012-08-11,2026-07-16
41-250020,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Restaurant LLC,Kenneth Jackson,4203 Main Pl,Inyo,CA,90482,Inyo,(530) 847-4240,2019-08-08,2024-11-19
47-124596,47,On-Sale General - Restaurant,ACTIVE,The Inyo Market Inc,Matthew Gonzalez,4465 Main Dr,Inyo,CA,94209,Inyo,(559) 898-9368,2024-04-27,2025-08-05
21-478123,21,Off-Sale General,ACTIVE,Inyo Market Inc,Anthony Jones,5794 Broad Ct,Inyo,CA,91596,Inyo,(707) 802-6900,2022-12-18,2025-11-04
41-716287,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Inyo Bar LLC,David Davis,459 Main Pl,Inyo,CA,92927,Inyo,(916) 970-6768,2017-02-06,2025-12-07
41-609328,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Tavern LLC,Mark Jones,5898 Broad St,Inyo,CA,95741,Inyo,(442) 970-8736,2022-07-25,2024-10-22
48-982804,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Cafe LLC,Christopher Smith,3841 Main St,Inyo,CA,95092,Inyo,(916) 999-1791,2020-08-26,2024-12-05
20-309632,20,Off-Sale Beer & Wine,ACTIVE,The Inyo Cafe Inc,Steven Anderson,9443 Main Way,Inyo,CA,93826,Inyo,(760) 424-6964,2020-03-08,2024-10-10
20-774866,20,Off-Sale Beer & Wine,ACTIVE,Inyo Restaurant,David Jones,1398 Center Ln,Inyo,CA,92108,Inyo,(760) 967-1129,2013-05-04,2024-01-19
21-810156,21,Off-Sale General,ACTIVE,Inyo Tavern Inc,Anthony Johnson,2322 Center Blvd,Inyo,CA,95448,Inyo,(916) 602-6252,2012-04-24,2024-03-13
48-298863,48,On-Sale General - Bar/Tavern,ACTIVE,The Inyo Bar,Andrew Gonzalez,4648 Broad Pl,Inyo,CA,94614,Inyo,(707) 464-6475,2012-07-05,2024-02-11
48-629831,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Restaurant,Andrew Taylor,7344 Main Pl,Inyo,CA,93080,Inyo,(916) 271-6559,2014-03-09,2026-12-13
58-752893,58,Caterer's Beer & Wine,ACTIVE,Inyo Market Inc,Michael Williams,4450 Center Ave,Inyo,CA,95880,Inyo,(707) 909-4306,2024-11-14,2024-04-14
58-910192,58,Caterer's Beer & Wine,ACTIVE,Inyo Market LLC,Daniel Lopez,6194 Main Rd,Inyo,CA,93795,Inyo,(559) 665-4482,2010-09-22,2025-05-25
21-215270,21,Off-Sale General,ACTIVE,Inyo Cafe LLC,James Williams,3132 Broad Way,Inyo,CA,90931,Inyo,(442) 285-5693,2024-02-18,2026-07-02
20-810540,20,Off-Sale Beer & Wine,ACTIVE,Inyo Restaurant Inc,Jennifer Jones,2992 Center Way,Inyo,CA,90858,Inyo,(559) 922-2705,2021-07-28,2025-08-04
48-997513,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Restaurant,Jennifer Jones,5931 Broad Ln,Inyo,CA,94206,Inyo,(760) 768-1703,2024-08-20,2025-11-03
41-457461,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Bar LLC,Christopher Williams,4915 Center Ct,Inyo,CA,90657,Inyo,(559) 515-5568,2014-07-26,2024-01-13
21-960619,21,Off-Sale General,ACTIVE,Inyo Market Inc,Lisa Taylor,1673 Center Dr,Inyo,CA,90602,Inyo,(760) 429-5447,2012-09-27,2024-02-17
20-454163,20,Off-Sale Beer & Wine,ACTIVE,Inyo Tavern Inc,Maria Johnson,1520 Main Ave,Inyo,CA,92649,Inyo,(760) 500-4535,2012-10-05,2024-02-03
75-204006,75,Event Permit Holder,ACTIVE,Inyo Cafe LLC,Jennifer Garcia,7509 Broad Rd,Inyo,CA,95896,Inyo,(831) 279-9834,2019-11-23,2026-03-20
75-362479,75,Event Permit Holder,ACTIVE,Inyo Cafe,John Lopez,6689 Main Ave,Inyo,CA,93033,Inyo,(559) 459-7645,2022-04-27,2024-03-13
75-907668,75,Event Permit Holder,ACTIVE,The Inyo Cafe,Paul Martin,9499 Broad Rd,Inyo,CA,93892,Inyo,(442) 879-4026,2013-09-16,2025-05-18
41-633137,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Bar,Michael Moore,2214 Broad Ln,Inyo,CA,95996,Inyo,(707) 937-4006,2021-03-26,2026-03-08
75-481816,75,Event Permit Holder,ACTIVE,The Inyo Market,Steven Brown,9046 Main Ln,Inyo,CA,94518,Inyo,(707) 802-1049,2013-12-08,2025-02-22
58-178860,58,Caterer's Beer & Wine,ACTIVE,Inyo Restaurant LLC,Robert Martin,5975 Center Ln,Inyo,CA,93806,Inyo,(916) 261-4620,2023-06-02,2025-01-24
41-777876,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Inyo Cafe Inc,William Miller,9824 Broad Blvd,Inyo,CA,95579,Inyo,(209) 498-7252,2023-12-21,2026-05-01
48-283061,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Market LLC,Michelle Johnson,9881 Main Rd,Inyo,CA,91525,Inyo,(559) 253-8379,2022-03-16,2025-05-17
21-553437,21,Off-Sale General,ACTIVE,Inyo Restaurant,Christopher Thomas,8394 Broad St,Inyo,CA,91560,Inyo,(916) 673-7577,2017-12-01,2025-08-12
48-482729,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Cafe,Maria Williams,1197 Main Blvd,Inyo,CA,90192,Inyo,(831) 434-1661,2016-10-28,2025-06-20
41-343154,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Inyo Tavern Inc,Paul Taylor,5230 Broad Dr,Inyo,CA,92870,Inyo,(916) 822-4091,2024-07-11,2025-11-03
47-792809,47,On-Sale General - Restaurant,ACTIVE,The Inyo Bar,Christopher Rodriguez,371 Main Dr,Inyo,CA,93111,Inyo,(209) 209-5368,2015-06-24,2024-03-12
75-547084,75,Event Permit Holder,ACTIVE,Inyo Tavern LLC,James Miller,2133 Broad Ct,Inyo,CA,91086,Inyo,(530) 984-1522,2015-04-19,2025-06-17
21-647778,21,Off-Sale General,ACTIVE,Inyo Restaurant,Michael Miller,5080 Center Ave,Inyo,CA,92646,Inyo,(916) 986-8758,2015-05-21,2024-09-12
48-382772,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Bar LLC,Kenneth Jones,3339 Broad Rd,Inyo,CA,93164,Inyo,(916) 243-3338,2019-04-04,2026-12-17
75-644278,75,Event Permit Holder,ACTIVE,Inyo Tavern,Anthony Thomas,5249 Center Blvd,Inyo,CA,91362,Inyo,(559) 580-2886,2024-12-23,2026-01-28
20-930807,20,Off-Sale Beer & Wine,ACTIVE,The Inyo Restaurant Inc,Jennifer Smith,5760 Center Blvd,Inyo,CA,95260,Inyo,(530) 319-3538,2023-05-05,2026-10-17
48-942615,48,On-Sale General - Bar/Tavern,ACTIVE,The Inyo Market LLC,Robert Martin,8754 Broad St,Inyo,CA,93080,Inyo,(530) 534-1201,2024-03-05,2025-05-12
48-678556,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Tavern,Matthew Moore,6514 Broad Dr,Inyo,CA,92371,Inyo,(559) 212-7092,2019-04-13,2025-07-14
75-354070,75,Event Permit Holder,ACTIVE,Inyo Restaurant LLC,Christopher Taylor,7915 Broad Dr,Inyo,CA,92345,Inyo,(442) 632-5467,2022-01-11,2025-01-21
48-815148,48,On-Sale General - Bar/Tavern,ACTIVE,Inyo Tavern,Michael Miller,4644 Main Rd,Inyo,CA,92611,Inyo,(707) 709-2061,2010-03-11,2025-11-27
