id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
OH-80426,Grand Restaurant on Main,Karen Rodriguez,Manager,info@grandrestaurantonmai.com,(567) 548-5995,9600 Chestnut St,Akron,OH,Ohio,38520,Restaurant,C,79046,Unknown,40,True,True,26,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.751947
OH-73344,Bar & Grill,Richard Martinez,Operations Manager,info@barandgrill.com,(234) 724-5351,6077 Pine St,Canton,OH,Ohio,92267,Bar,C,37553,Micros,75,True,True,32,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.751963
OH-14523,Dayton Restaurant House,Elizabeth Thompson,General Manager,info@daytonrestauranthous.com,(216) 303-8058,4816 Maple Ave,Dayton,OH,Ohio,51299,Restaurant,C,38880,ShopKeep,70,True,False,17,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.751986
OH-67795,Canton Pub,Robert Jones,Operations Manager,info@cantonpub.com,(740) 292-2868,1599 River Rd,Canton,OH,Ohio,73446,Pub,C,69566,Square,85,True,False,30,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752003
OH-36487,Restaurant & Grill,Robert Anderson,Manager,info@restaurantandgrill.com,(330) 962-4965,2902 Market St,Akron,OH,Ohio,91095,Restaurant,C,35178,Unknown,40,True,True,27,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752016
OH-89057,Modern Eatery on Main,Sarah Lee,General Manager,info@moderneateryonmain.com,(440) 557-2061,8801 Main St,Dayton,OH,Ohio,78775,Eatery,C,69908,Micros,75,True,True,25,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752028
OH-64630,Savory Grill on Main,John Rodriguez,Operations Manager,info@savorygrillonmain.com,(440) 619-5097,6264 Pine St,Dayton,OH,Ohio,61526,Grill,C,78459,Cake POS,75,True,False,16,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752044
OH-54889,Akron Bistro,Karen Anderson,Manager,info@akronbistro.com,(740) 868-4441,783 Pine St,Akron,OH,Ohio,89852,Bistro,C,57462,TouchBistro,65,True,True,2,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752061
OH-62033,Artisan Eatery on Main,Linda Johnson,Owner,info@artisaneateryonmain.com,(216) 212-1985,647 River Rd,Dayton,OH,Ohio,60481,Eatery,C,67271,ShopKeep,70,True,True,31,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752078
OH-96225,Canton Kitchen,Mary Anderson,Manager,info@cantonkitchen.com,(513) 238-9124,1701 Chestnut St,Canton,OH,Ohio,69539,Diner,C,34415,Toast,60,False,True,32,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752090
OH-55886,Eatery of Dayton,Susan Martinez,Owner,info@eateryofdayton.com,(440) 645-6848,7246 Broadway,Dayton,OH,Ohio,28166,Eatery,C,63097,ShopKeep,70,True,True,16,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752103
OH-30879,Canton Bistro,Sarah Smith,Manager,info@cantonbistro.com,(614) 772-5043,2403 Elm St,Canton,OH,Ohio,71801,Bar,C,69604,Aloha,80,False,True,4,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752115
OH-68825,Dayton Bistro House,Mary Lopez,Owner,info@daytonbistrohouse.com,(234) 920-1033,735 Pine St,Dayton,OH,Ohio,72264,Bistro,C,72766,Revel,70,True,True,21,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752129
OH-25630,The Royal Restaurant,William Taylor,General Manager,info@theroyalrestaurant.com,(567) 540-3507,321 River Rd,Dayton,OH,Ohio,70629,Restaurant,C,76025,Square,85,False,True,21,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752145
OH-95366,Akron Cafe House,Charles Moore,General Manager,info@akroncafehouse.com,(419) 202-4416,2943 Main St,Akron,OH,Ohio,10253,Cafe,C,38854,Unknown,40,True,False,24,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752160
OH-65898,Kitchen of Akron,David Anderson,Operations Manager,info@kitchenofakron.com,(937) 355-9194,6979 Chestnut St,Akron,OH,Ohio,58071,Kitchen,C,64391,TouchBistro,65,True,True,28,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752173
OH-43955,Grill Co.,Elizabeth Anderson,Owner,info@grillco..com,(419) 299-6607,2764 Elm St,Canton,OH,Ohio,84099,Grill,C,55697,ShopKeep,70,True,True,19,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752189
OH-12713,The Red Cafe,Karen Johnson,General Manager,info@theredcafe.com,(330) 927-3786,7105 Lake St,Akron,OH,Ohio,93606,Cafe,C,51182,Unknown,40,True,True,34,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752201
OH-50187,Canton Green Diner,Sarah White,Operations Manager,info@cantongreendiner.com,(380) 625-3940,8648 Lake St,Canton,OH,Ohio,55846,Diner,C,37474,Lightspeed,60,False,True,17,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752228
OH-92601,Canton Historic Restaurant,Robert Thompson,Owner,info@cantonhistoricrestau.com,(216) 443-9808,2399 Elm St,Canton,OH,Ohio,59668,Restaurant,C,62345,Clover,75,True,False,13,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752241
OH-52911,Dayton Bistro,John Rodriguez,General Manager,info@daytonbistro.com,(380) 779-6295,2798 Elm St,Dayton,OH,Ohio,43497,Tavern,C,63133,Unknown,40,True,True,6,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752254
OH-87447,Canton Kitchen,John Brown,Owner,info@cantonkitchen.com,(937) 561-8917,2404 Washington St,Canton,OH,Ohio,95625,Bar,C,33084,Lightspeed,60,True,True,6,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752268
OH-51124,Canton Pub,Jennifer Hernandez,Manager,info@cantonpub.com,(513) 923-8021,9915 Broadway,Canton,OH,Ohio,72411,Restaurant,C,53752,Toast,60,True,True,33,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752281
OH-90023,Canton Pub,Jessica Moore,General Manager,info@cantonpub.com,(419) 722-6721,2058 Park Ave,Canton,OH,Ohio,21260,Pub,C,49810,Revel,70,True,True,29,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752304
OH-92448,Akron Bistro,Sarah Lopez,Manager,info@akronbistro.com,(740) 988-6712,5945 Broadway,Akron,OH,Ohio,93715,Grill,C,71612,TouchBistro,65,True,False,15,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752317
OH-37260,The Modern Pub,Linda Lopez,Operations Manager,info@themodernpub.com,(440) 283-9852,1517 Washington St,Canton,OH,Ohio,39833,Pub,C,53007,Unknown,40,False,True,18,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752330
OH-99906,West Canton Bar,Charles Taylor,General Manager,info@westcantonbar.com,(567) 691-4316,8445 Main St,Canton,OH,Ohio,47774,Bar,C,29016,TouchBistro,65,True,True,30,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752343
OH-73858,Downtown Cafe,Sarah Johnson,Owner,info@downtowncafe.com,(380) 560-5137,8758 Park Ave,Akron,OH,Ohio,44659,Cafe,C,28190,TouchBistro,65,True,True,34,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752356
OH-47723,Dayton Red Diner,Richard Jackson,Owner,info@daytonreddiner.com,(234) 384-9926,4497 Oak St,Dayton,OH,Ohio,31850,Diner,C,29227,Lightspeed,60,True,False,8,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752371
OH-20264,Diner & Grill,Elizabeth Taylor,General Manager,info@dinerandgrill.com,(234) 722-8258,5370 Maple Ave,Akron,OH,Ohio,15419,Diner,C,66509,Lightspeed,60,True,True,31,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752387
OH-18845,Downtown Diner,Mary Garcia,General Manager,info@downtowndiner.com,(330) 487-8866,1674 Lake St,Dayton,OH,Ohio,83421,Diner,C,27976,Aloha,80,False,True,12,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752434
OH-86759,Dayton Blue Pub,James Brown,General Manager,info@daytonbluepub.com,(440) 668-9116,7093 Maple Ave,Dayton,OH,Ohio,27490,Pub,C,41001,Toast,60,True,True,30,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752452
OH-56615,Classic Diner on Main,Charles Wilson,Operations Manager,info@classicdineronmain.com,(440) 529-2256,1445 Washington St,Akron,OH,Ohio,70219,Diner,C,46487,Square,85,True,True,6,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752465
OH-39741,Downtown Grill,Patricia Jackson,Operations Manager,info@downtowngrill.com,(220) 564-2383,147 Lake St,Akron,OH,Ohio,45217,Grill,C,67638,Aloha,80,True,True,26,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752482
OH-80870,Green Grill on Main,Robert White,Manager,info@greengrillonmain.com,(440) 763-9775,3220 River Rd,Canton,OH,Ohio,13535,Grill,C,71053,Revel,70,True,True,29,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752494
OH-46041,Urban Eatery on Main,Patricia Miller,Operations Manager,info@urbaneateryonmain.com,(216) 959-7054,7299 Pine St,Akron,OH,Ohio,13741,Eatery,C,42898,Unknown,40,True,True,35,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752507
OH-49250,Uptown Eatery,Sarah Jackson,General Manager,info@uptowneatery.com,(330) 237-1592,7741 Oak St,Akron,OH,Ohio,82287,Eatery,C,65185,Micros,75,True,False,6,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752520
OH-99492,Canton Green Cafe,John White,Manager,info@cantongreencafe.com,(567) 290-7727,7193 Lake St,Canton,OH,Ohio,75671,Cafe,C,48940,Square,85,True,False,31,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752533
OH-78242,Downtown Grill,Joseph Davis,Operations Manager,info@downtowngrill.com,(234) 964-8757,6265 Market St,Akron,OH,Ohio,76259,Grill,C,33147,Micros,75,True,True,13,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752546
OH-49509,Akron Silver Grill,Christopher Thompson,Operations Manager,info@akronsilvergrill.com,(234) 289-1527,2357 River Rd,Akron,OH,Ohio,51970,Grill,C,62158,Revel,70,True,True,2,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752565
OH-32348,Akron Bar House,Charles Garcia,Owner,info@akronbarhouse.com,(567) 684-9423,8383 Maple Ave,Akron,OH,Ohio,11115,Bar,C,79851,Aloha,80,True,True,21,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752578
OH-43258,Canton Kitchen,Barbara Wilson,Operations Manager,info@cantonkitchen.com,(330) 919-4904,823 Market St,Canton,OH,Ohio,28261,Pub,C,78857,Square,85,True,True,18,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752590
OH-84358,Dayton Kitchen,Michael Hernandez,General Manager,info@daytonkitchen.com,(419) 453-8029,5259 Pine St,Dayton,OH,Ohio,96394,Tavern,C,32777,Cake POS,75,True,True,26,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752606
OH-69322,West Canton Kitchen,Karen Davis,Owner,info@westcantonkitchen.com,(937) 701-2087,7871 Maple Ave,Canton,OH,Ohio,11660,Kitchen,C,59217,Square,85,True,False,2,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752618
OH-42429,Cafe of Canton,Christopher Thompson,Owner,info@cafeofcanton.com,(220) 730-9539,5694 Chestnut St,Canton,OH,Ohio,41016,Cafe,C,41907,Lightspeed,60,False,True,5,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752632
OH-45144,Brown's Grill,Christopher Brown,General Manager,info@brownsgrill.com,(330) 444-8087,2699 Broadway,Dayton,OH,Ohio,58340,Grill,C,26888,Revel,70,True,True,14,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752646
OH-23206,Akron Kitchen,Barbara Garcia,Manager,info@akronkitchen.com,(513) 330-6135,6665 Maple Ave,Akron,OH,Ohio,26983,Diner,C,29012,Square,85,True,True,18,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752658
OH-80376,Canton Bistro,Sarah Rodriguez,General Manager,info@cantonbistro.com,(330) 397-8246,199 Chestnut St,Canton,OH,Ohio,75572,Tavern,C,27349,Lightspeed,60,True,True,32,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752675
OH-74108,Canton Pub House,Charles Lopez,Operations Manager,info@cantonpubhouse.com,(380) 846-8057,3004 Maple Ave,Canton,OH,Ohio,81426,Pub,C,60697,Clover,75,True,True,23,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752690
OH-53622,Canton Restaurant,Michael Martinez,General Manager,info@cantonrestaurant.com,(220) 292-7980,577 Lake St,Canton,OH,Ohio,85923,Restaurant,C,51106,Toast,60,True,False,28,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752703
OH-78596,Uptown Kitchen,John Garcia,Owner,info@uptownkitchen.com,(937) 796-1466,9319 Lake St,Dayton,OH,Ohio,15542,Kitchen,C,67357,Revel,70,True,True,33,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752715
OH-58031,Uptown Restaurant,Patricia Johnson,General Manager,info@uptownrestaurant.com,(614) 429-6064,2612 Market St,Akron,OH,Ohio,73384,Restaurant,C,36657,Unknown,40,False,True,29,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752731
OH-75989,Uptown Grill,Richard Martinez,Operations Manager,info@uptowngrill.com,(380) 616-4031,9999 Washington St,Canton,OH,Ohio,64169,Grill,C,58522,Square,85,True,True,8,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752743
OH-56395,Akron Pub,Patricia Martinez,Manager,info@akronpub.com,(740) 925-8201,3202 Main St,Akron,OH,Ohio,19436,Kitchen,C,78128,Unknown,40,True,True,29,<500K,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752758
OH-48965,Canton Grill House,Linda Smith,Owner,info@cantongrillhouse.com,(234) 560-6553,4596 River Rd,Canton,OH,Ohio,29865,Grill,C,29498,Cake POS,75,False,False,35,3M-5M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752771
OH-22927,Pub & Grill,Patricia Jackson,Owner,info@pubandgrill.com,(937) 786-5046,8917 Chestnut St,Akron,OH,Ohio,28232,Pub,C,53218,Cake POS,75,True,True,23,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752874
OH-45044,The Golden Kitchen,Jessica Jones,General Manager,info@thegoldenkitchen.com,(440) 379-6802,7455 Broadway,Dayton,OH,Ohio,22893,Kitchen,C,73723,Toast,60,True,True,10,>5M,MIDWEST_OH_Scraper,"Restaurant,OH,Dayton,Midwest",2026-05-07T20:52:44.752893
OH-55845,Canton Pub,Linda Jones,Manager,info@cantonpub.com,(380) 926-4552,1048 Market St,Canton,OH,Ohio,60271,Bistro,C,52901,Unknown,40,True,True,19,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Canton,Midwest",2026-05-07T20:52:44.752905
OH-38214,Akron Rustic Tavern,Sarah Anderson,Owner,info@akronrustictavern.com,(614) 433-4351,5107 Maple Ave,Akron,OH,Ohio,83995,Tavern,C,58172,Aloha,80,True,True,9,1M-3M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752921
OH-97053,Akron Bistro,Christopher Davis,Operations Manager,info@akronbistro.com,(419) 902-6215,6097 Pine St,Akron,OH,Ohio,49694,Bar,C,47767,Aloha,80,False,True,17,500K-1M,MIDWEST_OH_Scraper,"Restaurant,OH,Akron,Midwest",2026-05-07T20:52:44.752934
