license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-368844,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro San Joaquin Co 31,Maria Davis,510 State Blvd #257,Lodi,CA,92104,San Joaquin,(209) 358-7032,2014-08-01,2015-08-01
41-677182,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Tracy Co,Anthony Jackson,6873 Broadway Ln,Tracy,CA,93097,San Joaquin,(209) 937-4810,2013-09-18,2014-09-18
41-883701,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Joaquin LLC,Kenneth Miller,301 Jefferson Blvd,Tracy,CA,94537,San Joaquin,(209) 749-2186,2020-03-23,2021-03-23
41-417522,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,Christopher Davis,1592 5th St,Lodi,CA,92329,San Joaquin,(209) 452-4753,2014-09-07,2015-09-07
41-805062,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Joaquin,David Jackson,8146 Maple Blvd,Stockton,CA,91800,San Joaquin,(209) 566-4301,2001-07-03,2002-07-03
41-192075,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Steven Martin,9975 Washington Rd,Tracy,CA,92497,San Joaquin,(209) 399-5600,2018-05-09,2019-05-09
41-226329,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Stockton Hills LLC,Christopher Hernandez,4616 7th Pl,Stockton,CA,92985,San Joaquin,(209) 522-2408,2003-08-14,2004-08-14
41-811954,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Lodi 70,Kenneth Lopez,6309 Sunset St,Lodi,CA,90080,San Joaquin,(209) 439-4671,2004-01-01,2005-01-01
41-374367,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Tracy,David Garcia,978 Washington Pl #177,Tracy,CA,93336,San Joaquin,(209) 257-4937,2017-11-16,2018-11-16
41-353141,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tracy Hills Inc,Jennifer Martin,9668 Ocean Way,Tracy,CA,93466,San Joaquin,(209) 852-4816,2020-09-09,2021-09-09
41-810472,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Joaquin,Lisa Brown,7983 Washington Way #124,Lodi,CA,93023,San Joaquin,(209) 576-3935,2006-05-01,2007-05-01
41-101660,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Lodi Hills 46,William Jackson,8506 6th St #136,Lodi,CA,94585,San Joaquin,(209) 519-1013,2005-08-26,2006-08-26
41-788362,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Lodi Heights,Maria Martin Thomas,4297 Market Ave,Lodi,CA,91218,San Joaquin,(209) 964-1968,2000-11-13,2001-11-13
41-133311,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Kenneth Lopez,3543 State Pl #433,Lodi,CA,90032,San Joaquin,(209) 725-6014,2022-02-11,2023-02-11
41-477435,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Inc,Daniel Brown Martin,8438 1st Way #879,Stockton,CA,94363,San Joaquin,(209) 314-4297,2008-11-03,2009-11-03
41-908312,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Tracy Heights Company,Christopher Martinez,6010 1st St,Tracy,CA,94176,San Joaquin,(209) 230-6955,2004-05-14,2005-05-14
41-577668,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Anthony Johnson,5746 Jefferson St,Lodi,CA,95666,San Joaquin,(209) 836-8022,2024-04-05,2025-04-05
41-946560,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Co 26,Robert Martinez Lopez,9756 4th Ln,Stockton,CA,93804,San Joaquin,(209) 201-2691,2011-09-26,2012-09-26
41-702153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Stockton,Steven Miller,2222 Hollywood St,Stockton,CA,91477,San Joaquin,(209) 505-2425,2016-03-17,2017-03-17
41-106129,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Stockton Heights,Kenneth Lopez,9701 4th Ave,Stockton,CA,92083,San Joaquin,(209) 624-6796,2015-06-15,2016-06-15
41-951594,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner San Joaquin Corp 72,John Taylor Jackson,2911 3rd Pl,Stockton,CA,95037,San Joaquin,(209) 846-2111,2007-02-06,2008-02-06
41-547886,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Mark Moore,6694 Front Dr,Stockton,CA,91890,San Joaquin,(209) 223-8130,2006-09-25,2007-09-25
41-759687,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Maria Garcia,2574 Mission Ln,Lodi,CA,90717,San Joaquin,(209) 548-3238,2020-04-21,2021-04-21
41-898207,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Maria Jackson,3796 Market Way,Tracy,CA,93524,San Joaquin,(209) 431-2450,2003-12-07,2004-12-07
41-908580,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Daniel Williams,3138 State St,Stockton,CA,90879,San Joaquin,(209) 736-8456,2011-09-10,2012-09-10
41-439833,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Tracy Valley,Kenneth Jones,7826 Madison Ave,Tracy,CA,93482,San Joaquin,(209) 325-5243,2019-12-09,2020-12-09
41-436612,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tracy Valley Co,Paul Brown Jones,4203 Hollywood St,Tracy,CA,95759,San Joaquin,(209) 690-6999,2014-08-07,2015-08-07
41-522813,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen San Joaquin Inc 78,Andrew Martinez,7224 Franklin Dr,Stockton,CA,91782,San Joaquin,(209) 374-1250,2015-03-05,2016-03-05
41-182795,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Tracy Hills,Maria Lopez,8264 Broadway Rd,Tracy,CA,91701,San Joaquin,(209) 937-6716,2021-05-07,2022-05-07
41-367275,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro LLC,Anthony Johnson,4516 Washington Pl,Stockton,CA,90487,San Joaquin,(209) 673-5189,2013-03-24,2014-03-24
41-193552,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Lodi Inc,James Hernandez,6971 Main Way,Lodi,CA,94634,San Joaquin,(209) 493-4631,2006-03-26,2007-03-26
41-466420,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Paul Williams,529 3rd Ln #119,Tracy,CA,95194,San Joaquin,(209) 891-8538,2018-03-18,2019-03-18
41-335612,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Christopher Gonzalez,4890 Lincoln Ln,Stockton,CA,93442,San Joaquin,(209) 317-4145,2013-06-20,2014-06-20
41-994736,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant San Joaquin LLC 7,William Miller Hernandez,7757 Hollywood Blvd,Lodi,CA,91709,San Joaquin,(209) 911-9692,2006-08-22,2007-08-22
41-988271,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Lodi Company,Steven Rodriguez Smith,8952 6th Blvd #292,Lodi,CA,92336,San Joaquin,(209) 540-9825,2004-01-10,2005-01-10
41-922661,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Group 78,Christopher Wilson Brown,6928 State Blvd,Stockton,CA,92258,San Joaquin,(209) 546-7031,2012-01-02,2013-01-02
41-204221,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Daniel Lopez,8309 Madison Dr #995,Stockton,CA,92715,San Joaquin,(209) 278-7967,2003-11-27,2004-11-27
41-164775,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Joaquin Corp,Anthony Hernandez,6741 Front Way,Tracy,CA,91961,San Joaquin,(209) 321-4228,2011-04-12,2012-04-12
41-353726,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Joaquin,William Hernandez,9575 Maple Pl,Stockton,CA,93325,San Joaquin,(209) 283-2744,2019-05-15,2020-05-15
41-981302,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Co 72,Maria Martinez,3768 Wilshire Pl,Lodi,CA,92646,San Joaquin,(209) 232-1162,2003-08-28,2004-08-28
41-567460,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Joaquin Co,Maria Johnson Martin,1781 Mission Ct,Tracy,CA,93707,San Joaquin,(209) 964-8592,2002-10-07,2003-10-07
41-398261,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Robert Johnson,1544 1st Ave,Stockton,CA,93092,San Joaquin,(209) 485-3587,2003-03-23,2004-03-23
41-573446,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro 16,Jennifer Anderson,3164 3rd Way,Lodi,CA,93433,San Joaquin,(209) 831-3696,2007-02-07,2008-02-07
41-682383,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Stockton,Paul Moore,9600 6th St,Stockton,CA,93137,San Joaquin,(209) 950-4643,2017-07-07,2018-07-07
41-843525,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Co,William Moore,5327 6th Way,Stockton,CA,92545,San Joaquin,(209) 623-8192,2023-05-18,2024-05-18
41-613105,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp 97,Kenneth Jones Williams,6086 Broadway Way #323,Tracy,CA,96130,San Joaquin,(209) 488-5462,2023-04-22,2024-04-22
41-459969,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Stockton Hills Inc 45,Paul Taylor,719 Franklin Rd #297,Stockton,CA,93628,San Joaquin,(209) 691-7436,2005-06-24,2006-06-24
41-680768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Corp,Jennifer Davis,762 State Ct,Lodi,CA,90192,San Joaquin,(209) 332-9373,2020-07-22,2021-07-22
41-780704,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner San Joaquin Co,Michelle Davis,7858 Front Rd,Tracy,CA,92308,San Joaquin,(209) 881-5275,2014-08-11,2015-08-11
41-533563,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,Maria Jones,9086 State St #893,Tracy,CA,95695,San Joaquin,(209) 868-5415,2017-11-01,2018-11-01
41-485471,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Co,Jennifer Moore,7298 Broadway Rd,Tracy,CA,92994,San Joaquin,(209) 945-3217,2019-07-03,2020-07-03
41-785276,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Tracy,Matthew Taylor,5090 Mission Rd,Tracy,CA,90036,San Joaquin,(209) 796-6307,2001-04-13,2002-04-13
41-179513,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Lodi Co,Mark Jones,3752 Wilshire Blvd,Lodi,CA,94321,San Joaquin,(209) 855-5597,2010-01-16,2011-01-16
41-656370,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tracy Valley,Michael Anderson,4107 3rd Blvd,Tracy,CA,93811,San Joaquin,(209) 769-3023,2009-11-12,2010-11-12
41-602292,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Michelle Williams,5509 3rd Ave #404,Tracy,CA,93345,San Joaquin,(209) 360-2211,2021-08-17,2022-08-17
41-568377,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Tracy 8,Anthony Jackson Moore,2139 5th Dr,Tracy,CA,94207,San Joaquin,(209) 217-9492,2001-01-19,2002-01-19
41-658663,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tracy,Robert Lopez Rodriguez,6267 4th Ct #196,Tracy,CA,90063,San Joaquin,(209) 790-9726,2011-02-16,2012-02-16
41-742379,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace 67,Daniel Johnson,6839 Franklin Ave #300,Stockton,CA,92972,San Joaquin,(209) 726-6143,2004-10-23,2005-10-23
41-695801,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Inc,Mark Lopez,4227 Wilshire Ct,Stockton,CA,91470,San Joaquin,(209) 887-8321,2006-01-24,2007-01-24
41-441982,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Tracy Heights Inc,Jennifer Moore Thomas,5853 Ocean St #671,Tracy,CA,91679,San Joaquin,(209) 819-6948,2010-09-17,2011-09-17
41-791891,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 41,Steven Moore,7181 Wilshire Rd,Tracy,CA,93585,San Joaquin,(209) 562-4422,2022-05-06,2023-05-06
41-332628,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot LLC 44,Maria Miller,142 7th Pl,Tracy,CA,90640,San Joaquin,(209) 427-9401,2004-11-16,2005-11-16
41-317449,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Stockton Valley LLC,Steven Davis,6989 Madison Rd,Stockton,CA,91550,San Joaquin,(209) 657-2339,2017-08-17,2018-08-17
41-560586,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Tracy Valley Group 57,Matthew Davis,1488 Madison Ave #497,Tracy,CA,94746,San Joaquin,(209) 214-3664,2017-04-06,2018-04-06
41-832340,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Stockton Hills Group 6,Steven Jackson,9479 2nd Ct #633,Stockton,CA,95628,San Joaquin,(209) 762-5382,2020-06-01,2021-06-01
41-307158,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Joaquin LLC,William Jackson Lopez,5858 Jefferson Ave,Lodi,CA,93310,San Joaquin,(209) 614-9154,2005-04-16,2006-04-16
41-768826,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Stockton Company,David Brown,7277 Main Way #475,Stockton,CA,94983,San Joaquin,(209) 847-9956,2013-01-28,2014-01-28
41-276156,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,Maria Jones,189 Maple Way #139,Tracy,CA,93639,San Joaquin,(209) 261-9152,2008-12-14,2009-12-14
41-250388,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Tracy LLC,Steven Williams,3949 Lincoln Ct #123,Tracy,CA,90868,San Joaquin,(209) 512-4413,2009-04-02,2010-04-02
41-627609,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Joaquin Inc,Andrew Moore,937 Hollywood Rd,Tracy,CA,92951,San Joaquin,(209) 394-1666,2023-11-01,2024-11-01
41-965380,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe Stockton Heights 27,Kenneth Hernandez,4769 Madison Pl #946,Stockton,CA,93656,San Joaquin,(209) 287-9792,2017-08-09,2018-08-09
41-737111,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Joaquin,William Hernandez,693 Main Pl,Stockton,CA,95916,San Joaquin,(209) 357-6769,2001-02-05,2002-02-05
41-216619,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Joaquin Inc,Michelle Garcia Garcia,7630 Franklin Ct,Tracy,CA,92602,San Joaquin,(209) 715-8037,2007-12-21,2008-12-21
41-646969,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Anthony Gonzalez,7774 State Ave,Stockton,CA,90703,San Joaquin,(209) 581-4289,2010-03-25,2011-03-25
41-682184,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Lodi Hills,Robert Thomas,3595 Jefferson St,Lodi,CA,93538,San Joaquin,(209) 409-7185,2003-09-07,2004-09-07
41-886976,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,David Jackson Anderson,7203 Franklin Dr #420,Lodi,CA,94572,San Joaquin,(209) 397-5598,2015-03-07,2016-03-07
41-773570,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Lodi,Andrew Jones,1629 Front Way #341,Lodi,CA,93866,San Joaquin,(209) 368-2618,2016-05-11,2017-05-11
41-800978,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Joaquin 44,Lisa Jackson Hernandez,4187 Washington Ct,Lodi,CA,95360,San Joaquin,(209) 570-5911,2001-12-03,2002-12-03
41-745099,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Corp,Steven Davis,1445 Pico Way,Stockton,CA,90962,San Joaquin,(209) 296-9823,2006-01-09,2007-01-09
41-915139,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Steven Davis,115 Hollywood Ave,Lodi,CA,91463,San Joaquin,(209) 291-4998,2020-09-13,2021-09-13
41-235117,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Maria Wilson,8757 Main Rd #791,Lodi,CA,95691,San Joaquin,(209) 537-6493,2010-06-16,2011-06-16
41-647053,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Company,Maria Hernandez,4820 Wilshire Ave,Stockton,CA,94836,San Joaquin,(209) 227-9241,2020-10-19,2021-10-19
41-754766,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen San Joaquin Co 66,John Davis Hernandez,2015 7th Pl,Stockton,CA,90312,San Joaquin,(209) 900-9564,2015-04-18,2016-04-18
41-803545,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Stockton,Anthony Jones Jones,8202 2nd Dr,Stockton,CA,94350,San Joaquin,(209) 338-6604,2009-07-09,2010-07-09
41-239724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Tracy,Andrew Martinez,7336 Lincoln Blvd #818,Tracy,CA,90811,San Joaquin,(209) 803-4503,2023-02-02,2024-02-02
41-552621,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Tracy,Kenneth Johnson,3871 4th Way,Tracy,CA,95430,San Joaquin,(209) 281-1972,2002-08-18,2003-08-18
41-401555,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Co,Anthony Wilson Anderson,7102 Jefferson Ct,Tracy,CA,94754,San Joaquin,(209) 494-1932,2015-02-15,2016-02-15
41-428039,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Tracy Hills,Maria Hernandez,1187 4th Ct,Tracy,CA,91345,San Joaquin,(209) 601-4762,2008-08-25,2009-08-25
41-962384,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Lodi Valley Corp,Maria Williams,9738 2nd Rd,Lodi,CA,95013,San Joaquin,(209) 686-4488,2008-09-23,2009-09-23
41-907834,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Lodi,David Martinez,4728 Sunset Pl,Lodi,CA,93094,San Joaquin,(209) 985-8496,2006-05-19,2007-05-19
41-376009,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Inc 18,Steven Taylor,5849 Washington St,Stockton,CA,90078,San Joaquin,(209) 909-2498,2020-04-16,2021-04-16
41-765518,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Stockton 78,Maria Garcia,7063 2nd Blvd #764,Stockton,CA,91522,San Joaquin,(209) 221-7260,2024-04-17,2025-04-17
41-679305,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner 9,Mark Miller,4053 Lincoln Dr,Tracy,CA,91922,San Joaquin,(209) 718-1269,2024-12-08,2025-12-08
41-440374,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Group,Anthony Garcia,483 Main St,Tracy,CA,90327,San Joaquin,(209) 799-5729,2017-02-22,2018-02-22
41-660190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Stockton Group 26,Kenneth Miller,4086 4th Ct #892,Stockton,CA,94512,San Joaquin,(209) 832-6220,2004-12-17,2005-12-17
41-919853,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Lodi,Michael Martinez,6000 Franklin Ct #669,Lodi,CA,94320,San Joaquin,(209) 387-9478,2017-09-02,2018-09-02
41-885534,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Lodi,Maria Rodriguez,2713 2nd Ave #836,Lodi,CA,90896,San Joaquin,(209) 800-4880,2018-02-14,2019-02-14
41-189690,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Lodi Valley,James Rodriguez,6520 Madison Dr #597,Lodi,CA,90707,San Joaquin,(209) 405-1840,2007-09-07,2008-09-07
41-228510,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace San Joaquin Company 6,John Jackson,958 Market Blvd,Stockton,CA,92182,San Joaquin,(209) 342-1417,2009-01-12,2010-01-12
41-212216,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern San Joaquin 93,Daniel Gonzalez Anderson,5727 Lincoln St #683,Lodi,CA,93837,San Joaquin,(209) 626-9665,2000-11-25,2001-11-25
41-877145,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill 91,Maria Williams,6558 Oak Pl,Tracy,CA,91910,San Joaquin,(209) 490-6015,2010-03-11,2011-03-11
41-472037,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,John Jackson,4921 1st Way #743,Lodi,CA,95271,San Joaquin,(209) 948-3317,2003-09-11,2004-09-11
47-726697,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton Valley Inc,Daniel Rodriguez,7047 Washington Pl,Stockton,CA,94795,San Joaquin,(209) 317-7520,2019-03-06,2020-03-06
47-343674,47,On-Sale General - Restaurant,ACTIVE,Chophouse,David Martin Jones,736 Pico Ln #420,Stockton,CA,96008,San Joaquin,(209) 955-9044,2013-07-11,2014-07-11
47-620852,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton LLC,Michelle Moore,6050 6th Dr #340,Stockton,CA,93519,San Joaquin,(209) 539-5845,2023-09-14,2024-09-14
47-448138,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin Co,William Miller,6099 Franklin Ct,Tracy,CA,94386,San Joaquin,(209) 588-7957,2011-03-02,2012-03-02
47-569786,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill San Joaquin,William Williams,4016 1st Ave,Stockton,CA,91911,San Joaquin,(209) 947-4493,2020-02-28,2021-02-28
47-567755,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton,Maria Williams,6675 Washington Way #653,Stockton,CA,95505,San Joaquin,(209) 523-2919,2005-05-11,2006-05-11
47-355884,47,On-Sale General - Restaurant,ACTIVE,Chophouse Lodi Hills Company 47,Maria Lopez,4528 Jefferson Way,Lodi,CA,90494,San Joaquin,(209) 766-9872,2017-10-02,2018-10-02
47-744978,47,On-Sale General - Restaurant,ACTIVE,NewBar 51,Michael Gonzalez,6634 Mission Blvd #280,Tracy,CA,95163,San Joaquin,(209) 306-2094,2024-09-08,2025-09-08
47-540654,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Maria Gonzalez Anderson,8330 Jefferson Blvd,Lodi,CA,94477,San Joaquin,(209) 434-6052,2002-03-05,2003-03-05
47-590527,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Kenneth Hernandez,6259 4th Ct,Tracy,CA,92813,San Joaquin,(209) 273-8165,2019-08-14,2020-08-14
47-302065,47,On-Sale General - Restaurant,ACTIVE,Sports Bar LLC,Michael Jackson,9728 Washington Dr #693,Tracy,CA,90980,San Joaquin,(209) 500-8191,2004-02-02,2005-02-02
47-419952,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Michelle Hernandez,6878 Franklin Ct,Stockton,CA,94466,San Joaquin,(209) 357-5188,2007-08-01,2008-08-01
47-684113,47,On-Sale General - Restaurant,ACTIVE,Bar Stockton Hills,Michael Martinez,1862 Franklin Ave,Stockton,CA,91813,San Joaquin,(209) 846-6576,2020-08-17,2021-08-17
47-110007,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Kenneth Hernandez,4602 3rd St,Stockton,CA,92697,San Joaquin,(209) 666-3513,2002-10-27,2003-10-27
47-159702,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Corp,David Jackson,4488 Jefferson Pl,Tracy,CA,95384,San Joaquin,(209) 201-8064,2017-10-04,2018-10-04
47-419134,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Stockton,Mark Smith,8587 Oak St #994,Stockton,CA,94991,San Joaquin,(209) 704-2896,2016-12-03,2017-12-03
47-503097,47,On-Sale General - Restaurant,ACTIVE,NewPub Stockton Group 58,Mark Martin,3509 Market Ct #756,Stockton,CA,92828,San Joaquin,(209) 987-1538,2005-11-01,2006-11-01
47-851675,47,On-Sale General - Restaurant,ACTIVE,NewPub Co 97,Andrew Garcia,7656 Main Way,Lodi,CA,92293,San Joaquin,(209) 940-3196,2006-10-06,2007-10-06
47-825033,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Joaquin,Anthony Williams,4030 Wilshire Way,Stockton,CA,95334,San Joaquin,(209) 585-7826,2021-07-17,2022-07-17
47-670125,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Corp,Andrew Lopez,6996 Oak Pl,Lodi,CA,95562,San Joaquin,(209) 241-4757,2022-11-24,2023-11-24
47-999056,47,On-Sale General - Restaurant,ACTIVE,Chophouse Lodi Company,Daniel Lopez,1634 Sunset Ave,Lodi,CA,95192,San Joaquin,(209) 561-5451,2011-07-02,2012-07-02
47-244892,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Co,John Martinez,6189 Maple Dr #430,Tracy,CA,90539,San Joaquin,(209) 475-4682,2011-08-25,2012-08-25
47-146483,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Group 99,Matthew Martinez,7190 Broadway Ct,Stockton,CA,92496,San Joaquin,(209) 509-2643,2014-12-12,2015-12-12
47-743258,47,On-Sale General - Restaurant,ACTIVE,Lounge Co,Maria Rodriguez,7124 Mission Ave #408,Tracy,CA,90884,San Joaquin,(209) 873-9677,2022-11-17,2023-11-17
47-747294,47,On-Sale General - Restaurant,ACTIVE,Lounge,Mark Brown,3759 Pico Dr,Stockton,CA,92874,San Joaquin,(209) 683-4723,2017-07-03,2018-07-03
47-614836,47,On-Sale General - Restaurant,ACTIVE,Bar San Joaquin,William Garcia,8891 Jefferson Ln,Lodi,CA,90923,San Joaquin,(209) 719-9840,2001-04-23,2002-04-23
47-657162,47,On-Sale General - Restaurant,ACTIVE,NewBar Group 36,David Jackson,3693 2nd St,Stockton,CA,94716,San Joaquin,(209) 371-5148,2011-01-08,2012-01-08
47-928227,47,On-Sale General - Restaurant,ACTIVE,Brasserie Company,Daniel Gonzalez,3222 State Rd,Lodi,CA,92533,San Joaquin,(209) 434-9324,2020-09-08,2021-09-08
47-775551,47,On-Sale General - Restaurant,ACTIVE,Bar Group,Andrew Taylor,6027 Market Ave #960,Stockton,CA,91210,San Joaquin,(209) 240-9272,2005-08-28,2006-08-28
47-690151,47,On-Sale General - Restaurant,ACTIVE,TheSteakhouse Lodi 87,Andrew Jones,4672 1st Ln #807,Lodi,CA,92631,San Joaquin,(209) 518-1982,2018-05-28,2019-05-28
47-855656,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Kenneth Martinez,2192 Oak Ln #852,Lodi,CA,90800,San Joaquin,(209) 541-1447,2006-02-23,2007-02-23
47-162298,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Jennifer Davis,7958 Pico Ct,Lodi,CA,93841,San Joaquin,(209) 250-9148,2005-07-11,2006-07-11
47-962532,47,On-Sale General - Restaurant,ACTIVE,Tavern San Joaquin LLC,Michael Anderson Garcia,9427 1st Dr #899,Lodi,CA,94422,San Joaquin,(209) 516-6133,2019-03-18,2020-03-18
47-261149,47,On-Sale General - Restaurant,ACTIVE,TheBar Stockton Co 7,David Miller,2582 3rd Rd #822,Stockton,CA,93750,San Joaquin,(209) 887-2288,2006-09-27,2007-09-27
47-865537,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill,Christopher Davis,109 Broadway Ln #667,Stockton,CA,94492,San Joaquin,(209) 505-7801,2004-09-05,2005-09-05
