license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-114913,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Santa Rosa Co 90,Michael Lopez,688 6th Ct,Santa Rosa,CA,91030,Sonoma,(707) 226-1523,2022-02-26,2023-02-26
41-568004,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Robert Williams,4374 Market Ave,Petaluma,CA,91267,Sonoma,(707) 805-7748,2009-05-13,2010-05-13
41-485407,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Paul Lopez,7146 Jefferson Pl #142,Santa Rosa,CA,91355,Sonoma,(707) 461-7688,2008-01-22,2009-01-22
41-654809,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Company,Lisa Martin Jackson,1425 Mission Way,Petaluma,CA,90891,Sonoma,(707) 908-8721,2007-01-24,2008-01-24
41-315912,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Petaluma Heights Group,Michelle Garcia,642 Madison Ave,Petaluma,CA,90939,Sonoma,(707) 715-5024,2002-06-01,2003-06-01
41-496499,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Petaluma Co,Michael Brown,4404 Market Ave,Petaluma,CA,93453,Sonoma,(707) 648-5920,2020-10-26,2021-10-26
41-648699,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Company 19,James Thomas,4628 Pico Ct #988,Sonoma,CA,93751,Sonoma,(707) 459-8233,2016-09-18,2017-09-18
41-521819,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Kenneth Brown,6066 Maple Ct,Petaluma,CA,91676,Sonoma,(707) 609-8959,2013-12-10,2014-12-10
41-776649,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Maria Brown,525 Washington Ct,Santa Rosa,CA,92069,Sonoma,(707) 908-3910,2017-04-03,2018-04-03
41-451902,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Lisa Jackson,7866 Jefferson Rd,Santa Rosa,CA,93922,Sonoma,(707) 339-9229,2011-01-02,2012-01-02
41-617135,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Co 35,Matthew Rodriguez,8860 2nd Ln,Petaluma,CA,94198,Sonoma,(707) 487-7984,2016-07-12,2017-07-12
41-391798,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Sonoma 52,Steven Jones,6534 Franklin Ln,Petaluma,CA,93963,Sonoma,(707) 824-1267,2007-06-16,2008-06-16
41-635212,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Santa Rosa Valley Co,Anthony Jackson,8165 1st Blvd,Santa Rosa,CA,93780,Sonoma,(707) 970-5342,2010-06-03,2011-06-03
41-584745,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Daniel Williams,2494 Washington Ave,Sonoma,CA,91172,Sonoma,(707) 755-5667,2003-06-03,2004-06-03
41-764462,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Jennifer Hernandez,1631 Franklin Pl #611,Petaluma,CA,94204,Sonoma,(707) 533-9474,2000-01-07,2001-01-07
41-219505,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Andrew Miller,5635 7th Rd,Santa Rosa,CA,94400,Sonoma,(707) 714-3928,2023-12-27,2024-12-27
41-189756,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Corp 17,David Martinez,3871 Wilshire Ave,Santa Rosa,CA,94815,Sonoma,(707) 669-4480,2023-09-11,2024-09-11
41-501776,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Christopher Williams,3173 Ocean Dr,Santa Rosa,CA,94112,Sonoma,(707) 681-9698,2018-10-01,2019-10-01
41-453355,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Petaluma Hills,Lisa Gonzalez,9829 Lincoln Rd,Petaluma,CA,95092,Sonoma,(707) 618-2955,2010-04-04,2011-04-04
41-126888,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group,Paul Brown,8578 3rd Ct #541,Petaluma,CA,94600,Sonoma,(707) 277-9537,2003-10-22,2004-10-22
41-216380,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Sonoma LLC,Christopher Martinez,9764 Washington Ln,Sonoma,CA,94603,Sonoma,(707) 894-8038,2013-06-06,2014-06-06
41-802681,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Santa Rosa,Matthew Gonzalez,4183 Ocean Pl,Santa Rosa,CA,95928,Sonoma,(707) 534-9895,2015-04-07,2016-04-07
41-505250,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,David Rodriguez,275 Front Way,Petaluma,CA,91182,Sonoma,(707) 895-9232,2017-05-02,2018-05-02
41-402437,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Co,Steven Rodriguez,4902 Washington Rd #511,Petaluma,CA,90951,Sonoma,(707) 561-4540,2014-11-06,2015-11-06
41-171312,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Sonoma Valley,Kenneth Wilson,8760 Jefferson Ln,Sonoma,CA,92962,Sonoma,(707) 522-6384,2003-07-10,2004-07-10
41-790491,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Sonoma LLC 91,Matthew Davis,8424 Wilshire St #819,Sonoma,CA,94806,Sonoma,(707) 993-9078,2005-03-21,2006-03-21
41-244555,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Corp,Jennifer Anderson Jones,8163 Pico Pl #625,Santa Rosa,CA,95146,Sonoma,(707) 388-1084,2001-03-01,2002-03-01
41-593231,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Co,Lisa Lopez,2807 Pico Ct,Santa Rosa,CA,90233,Sonoma,(707) 320-6083,2020-12-28,2021-12-28
41-101320,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Inc,Lisa Taylor,7742 Sunset Ln,Sonoma,CA,92599,Sonoma,(707) 578-6400,2009-05-20,2010-05-20
41-421712,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Corp,Michelle Jackson Jackson,4933 Pico Ln #677,Santa Rosa,CA,95772,Sonoma,(707) 740-6953,2010-09-10,2011-09-10
41-437577,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern LLC,David Williams,8101 Washington Ave #777,Petaluma,CA,92984,Sonoma,(707) 376-6912,2000-09-28,2001-09-28
41-728724,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Petaluma Valley 74,Jennifer Moore,2986 Hollywood Rd,Petaluma,CA,94220,Sonoma,(707) 366-1934,2003-11-12,2004-11-12
41-887303,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Petaluma Co,Andrew Martinez,7711 State Dr #762,Petaluma,CA,93032,Sonoma,(707) 495-7635,2003-02-20,2004-02-20
41-432119,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Sonoma Co,David Taylor Jones,1611 Market St #827,Petaluma,CA,93137,Sonoma,(707) 774-3652,2019-01-07,2020-01-07
41-750216,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Rosa LLC,Robert Lopez,6630 Main Ct #179,Santa Rosa,CA,95284,Sonoma,(707) 817-9110,2020-06-24,2021-06-24
41-686435,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Santa Rosa Heights Inc 43,Steven Jackson,5070 2nd Blvd #760,Santa Rosa,CA,93926,Sonoma,(707) 611-7520,2006-01-04,2007-01-04
41-771566,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Christopher Miller,6471 1st Blvd,Petaluma,CA,91695,Sonoma,(707) 837-5138,2004-02-04,2005-02-04
41-796455,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC 76,Mark Anderson,6247 Oak Pl #673,Santa Rosa,CA,92747,Sonoma,(707) 786-4743,2018-01-09,2019-01-09
41-400513,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co 65,Mark Davis Thomas,4322 State St #292,Petaluma,CA,94739,Sonoma,(707) 570-3075,2003-03-10,2004-03-10
41-768056,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Sonoma Hills Corp,Robert Thomas,9309 Broadway Ave,Sonoma,CA,90189,Sonoma,(707) 564-1060,2007-09-11,2008-09-11
41-499571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Paul Miller,3793 1st Ave,Petaluma,CA,91890,Sonoma,(707) 839-7162,2009-04-12,2010-04-12
41-458007,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Sonoma Group,Michael Moore,8951 4th Pl,Sonoma,CA,94003,Sonoma,(707) 651-5920,2019-05-09,2020-05-09
41-888346,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Sonoma,Kenneth Brown,2145 Front Dr,Santa Rosa,CA,90980,Sonoma,(707) 809-7352,2007-05-12,2008-05-12
41-842030,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Company,Matthew Garcia Miller,8874 Market Pl #486,Petaluma,CA,96096,Sonoma,(707) 431-9817,2023-02-18,2024-02-18
41-134907,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp 80,Paul Lopez,6656 Washington Ln #162,Sonoma,CA,90339,Sonoma,(707) 554-8179,2002-04-24,2003-04-24
41-384137,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,Andrew Martinez,3176 Ocean Rd,Sonoma,CA,95528,Sonoma,(707) 464-1617,2011-12-14,2012-12-14
41-188103,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Company,Daniel Taylor,3617 Franklin Way #487,Santa Rosa,CA,91853,Sonoma,(707) 587-9795,2018-02-24,2019-02-24
41-637023,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Sonoma 46,Robert Johnson,6881 Mission Way,Sonoma,CA,93633,Sonoma,(707) 370-4703,2005-01-27,2006-01-27
41-787658,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Santa Rosa,Robert Wilson,2946 State Pl,Santa Rosa,CA,95123,Sonoma,(707) 765-5934,2005-03-09,2006-03-09
41-543076,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,William Lopez Garcia,6406 Lincoln Dr,Petaluma,CA,94936,Sonoma,(707) 332-4680,2000-06-15,2001-06-15
41-131743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group,Paul Miller,4344 Hollywood Ct,Petaluma,CA,95388,Sonoma,(707) 396-1760,2000-02-04,2001-02-04
41-704190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Inc,Kenneth Moore,8564 Oak Pl #428,Sonoma,CA,93763,Sonoma,(707) 903-5440,2014-07-11,2015-07-11
41-334895,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Michelle Anderson,8530 Main Ct,Santa Rosa,CA,90782,Sonoma,(707) 708-6523,2006-02-21,2007-02-21
41-120368,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Daniel Martinez,2546 Pico Dr,Santa Rosa,CA,96177,Sonoma,(707) 721-6608,2020-10-20,2021-10-20
41-955619,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Petaluma Inc 61,David Brown,1277 Pico Ave,Petaluma,CA,92160,Sonoma,(707) 672-3754,2010-05-18,2011-05-18
41-745539,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Co,Christopher Brown,738 5th Blvd,Sonoma,CA,92362,Sonoma,(707) 645-7590,2022-07-20,2023-07-20
41-927245,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Andrew Moore,5919 Maple Pl,Santa Rosa,CA,92514,Sonoma,(707) 440-1628,2008-08-27,2009-08-27
41-273085,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Company 22,Robert Hernandez,5707 Maple Ln,Petaluma,CA,90278,Sonoma,(707) 851-4717,2001-09-19,2002-09-19
41-279644,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,William Lopez,7368 Washington Blvd,Sonoma,CA,92268,Sonoma,(707) 505-8990,2015-02-22,2016-02-22
41-707468,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House 83,David Jackson,186 Maple Way,Santa Rosa,CA,93658,Sonoma,(707) 582-7357,2022-08-09,2023-08-09
41-601319,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Petaluma Heights,William Rodriguez,113 Maple Ln,Petaluma,CA,92890,Sonoma,(707) 456-1117,2023-07-26,2024-07-26
41-364152,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,John Lopez,5107 Broadway Ln,Petaluma,CA,91935,Sonoma,(707) 383-8772,2023-04-14,2024-04-14
41-962967,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp 70,Maria Williams,1896 5th Pl,Sonoma,CA,92120,Sonoma,(707) 350-6460,2017-09-09,2018-09-09
41-414636,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Sonoma,Lisa Lopez,7699 State Ave #338,Santa Rosa,CA,93971,Sonoma,(707) 720-8639,2014-07-25,2015-07-25
41-130025,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldGrill Co 95,James Wilson,5726 State Ln #192,Petaluma,CA,90333,Sonoma,(707) 998-9599,2005-07-05,2006-07-05
41-221101,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Sonoma Company,Daniel Thomas,5487 Washington Ln #627,Sonoma,CA,94637,Sonoma,(707) 789-2619,2000-03-09,2001-03-09
41-242713,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Lisa Lopez Thomas,9274 Madison St,Petaluma,CA,94567,Sonoma,(707) 255-9150,2015-04-19,2016-04-19
41-788891,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Sonoma,Maria Brown,7997 Front Dr,Santa Rosa,CA,91414,Sonoma,(707) 222-9907,2021-08-26,2022-08-26
41-477311,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Sonoma Group,William Anderson,5634 Oak Ave,Santa Rosa,CA,93201,Sonoma,(707) 661-8354,2007-02-25,2008-02-25
41-265394,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Jennifer Gonzalez,2702 6th Ct #251,Santa Rosa,CA,93695,Sonoma,(707) 475-6557,2022-03-11,2023-03-11
41-306046,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Rosa Valley LLC,Lisa Martin Lopez,3250 Lincoln St,Santa Rosa,CA,92053,Sonoma,(707) 780-2553,2007-12-25,2008-12-25
41-206740,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Petaluma Company,Mark Hernandez,8087 3rd Ave,Petaluma,CA,95197,Sonoma,(707) 754-2727,2017-03-23,2018-03-23
41-985176,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Company 96,Maria Wilson Gonzalez,7494 Market Way #775,Sonoma,CA,95774,Sonoma,(707) 302-5663,2015-07-15,2016-07-15
41-757755,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Sonoma Company 100,Maria Martinez,3310 Hollywood Ct,Sonoma,CA,90037,Sonoma,(707) 954-6557,2014-01-08,2015-01-08
41-756302,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Martin,2514 Lincoln Ct,Santa Rosa,CA,94814,Sonoma,(707) 926-5754,2024-04-17,2025-04-17
41-739662,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,William Smith,8207 Front Ct,Sonoma,CA,91872,Sonoma,(707) 403-5677,2003-03-06,2004-03-06
41-405911,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Anthony Smith,7662 Sunset Way,Santa Rosa,CA,91545,Sonoma,(707) 215-1989,2009-06-18,2010-06-18
41-569901,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Petaluma Heights LLC,James Rodriguez,4077 Jefferson Rd,Petaluma,CA,94861,Sonoma,(707) 782-7812,2000-02-05,2001-02-05
41-862961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Sonoma Valley Corp,Mark Brown,398 Maple Ave,Sonoma,CA,92057,Sonoma,(707) 323-8009,2008-06-11,2009-06-11
41-204707,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Sonoma Valley,Christopher Davis Williams,4144 Franklin Blvd,Sonoma,CA,94367,Sonoma,(707) 254-6475,2021-05-20,2022-05-20
41-989775,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Group 57,Mark Smith Wilson,3674 Lincoln Ct #300,Petaluma,CA,90443,Sonoma,(707) 281-1791,2004-07-02,2005-07-02
41-950214,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Sonoma,Michael Johnson,804 Madison Way,Sonoma,CA,91899,Sonoma,(707) 747-9407,2023-04-22,2024-04-22
41-670909,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Sonoma,Robert Hernandez,748 Broadway Way,Santa Rosa,CA,94486,Sonoma,(707) 556-9008,2008-01-20,2009-01-20
41-704462,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Rosa Company,Matthew Moore,3433 Front Rd,Santa Rosa,CA,95664,Sonoma,(707) 718-1117,2016-04-01,2017-04-01
41-670774,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Santa Rosa Valley,David Hernandez,373 Market Pl,Santa Rosa,CA,90743,Sonoma,(707) 619-5919,2020-02-27,2021-02-27
41-251263,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Sonoma Heights Co 31,Michelle Wilson,5130 6th Ave,Sonoma,CA,90442,Sonoma,(707) 516-6747,2005-08-26,2006-08-26
41-873721,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc 14,Kenneth Davis,6083 Hollywood Ct,Sonoma,CA,91297,Sonoma,(707) 357-7877,2008-12-26,2009-12-26
41-822193,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Jennifer Davis,116 Wilshire Rd,Sonoma,CA,94072,Sonoma,(707) 415-3897,2012-12-20,2013-12-20
41-962954,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Group 11,David Williams,2706 Wilshire St,Petaluma,CA,91871,Sonoma,(707) 702-7351,2020-06-05,2021-06-05
41-232901,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Sonoma,Paul Anderson,543 Market Ave #167,Sonoma,CA,93387,Sonoma,(707) 834-8644,2015-09-18,2016-09-18
41-471358,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Rosa Heights,Jennifer Miller Gonzalez,668 Pico Ave #817,Santa Rosa,CA,92332,Sonoma,(707) 415-2547,2005-08-25,2006-08-25
41-605559,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Company 27,Steven Gonzalez,1238 5th Ave,Sonoma,CA,95544,Sonoma,(707) 402-7079,2016-11-16,2017-11-16
41-398768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,David Lopez,8173 5th Rd,Sonoma,CA,91172,Sonoma,(707) 754-3959,2012-07-02,2013-07-02
41-642744,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Co 26,William Jones,5725 Pico Dr,Sonoma,CA,93733,Sonoma,(707) 844-4263,2014-08-26,2015-08-26
41-773659,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Inc 73,Steven Wilson Wilson,9876 2nd Ct #266,Petaluma,CA,91740,Sonoma,(707) 931-3373,2023-02-06,2024-02-06
41-969338,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill 98,Christopher Williams,7608 Jefferson Ct,Santa Rosa,CA,92241,Sonoma,(707) 821-4972,2012-01-22,2013-01-22
41-960537,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Andrew Miller,5680 3rd Dr,Petaluma,CA,91902,Sonoma,(707) 355-9130,2023-08-13,2024-08-13
41-430506,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Rosa Inc 40,Christopher Jones,4564 Main Way,Santa Rosa,CA,95444,Sonoma,(707) 856-3964,2018-02-15,2019-02-15
41-562350,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Maria Davis,5099 Front Ave #472,Santa Rosa,CA,92308,Sonoma,(707) 216-4809,2009-12-16,2010-12-16
41-947797,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Petaluma Heights Corp 83,Kenneth Moore Thomas,693 Pico Ct #805,Petaluma,CA,90918,Sonoma,(707) 548-7545,2003-02-08,2004-02-08
41-527834,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Sonoma 11,Robert Brown,4151 Front Rd,Santa Rosa,CA,94762,Sonoma,(707) 914-9236,2014-10-02,2015-10-02
41-670764,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Rosa Co,Christopher Lopez,2852 Front St,Santa Rosa,CA,92881,Sonoma,(707) 668-5732,2009-04-13,2010-04-13
41-516496,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Petaluma Heights,Matthew Smith Anderson,6138 Washington Way,Petaluma,CA,90011,Sonoma,(707) 451-4771,2000-10-03,2001-10-03
41-745145,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Sonoma Co,Anthony Miller Hernandez,4246 Mission Ave,Sonoma,CA,95774,Sonoma,(707) 559-8922,2005-11-11,2006-11-11
41-783610,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Sonoma Group 71,Daniel Wilson,2748 Wilshire Way,Sonoma,CA,91537,Sonoma,(707) 615-1886,2023-12-01,2024-12-01
41-443806,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Sonoma Hills 86,James Davis Brown,9552 Franklin Dr #925,Sonoma,CA,95410,Sonoma,(707) 451-3794,2009-07-18,2010-07-18
41-969488,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Sonoma,Michelle Garcia,837 Market St,Santa Rosa,CA,92706,Sonoma,(707) 694-4988,2001-11-18,2002-11-18
41-697435,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Santa Rosa Corp 29,Michael Hernandez,8875 Jefferson Ct #918,Santa Rosa,CA,93656,Sonoma,(707) 908-5592,2012-03-15,2013-03-15
41-505494,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe 89,Steven Moore,2223 2nd Ln #222,Petaluma,CA,94430,Sonoma,(707) 209-9491,2014-09-12,2015-09-12
41-641573,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Sonoma Valley,Steven Wilson,1036 Pico Ct #184,Sonoma,CA,94797,Sonoma,(707) 305-1804,2014-05-07,2015-05-07
41-760059,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Santa Rosa,Mark Lopez,4016 3rd Ave #320,Santa Rosa,CA,93348,Sonoma,(707) 201-2074,2008-06-02,2009-06-02
41-376581,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Sonoma,Steven Rodriguez,5987 Sunset Pl,Sonoma,CA,94449,Sonoma,(707) 692-5134,2009-11-09,2010-11-09
41-976893,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Anthony Taylor,9618 4th Pl,Santa Rosa,CA,95688,Sonoma,(707) 559-6056,2020-06-22,2021-06-22
41-725928,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Rosa Company,James Thomas,887 Front St,Santa Rosa,CA,90357,Sonoma,(707) 936-7774,2001-03-24,2002-03-24
41-989079,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Sonoma 98,Paul Hernandez,5479 Lincoln Ln,Santa Rosa,CA,91786,Sonoma,(707) 329-4459,2018-05-06,2019-05-06
41-236153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Petaluma Group,Michael Brown,2525 Madison Ct #985,Petaluma,CA,95525,Sonoma,(707) 678-3982,2009-10-01,2010-10-01
41-653259,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Sonoma,Steven Miller,8440 Franklin St #245,Petaluma,CA,95946,Sonoma,(707) 754-7066,2023-08-20,2024-08-20
41-486600,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Matthew Rodriguez,6066 2nd Ln #881,Petaluma,CA,95807,Sonoma,(707) 905-2947,2020-04-22,2021-04-22
41-460387,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Sonoma Corp,Michael Garcia Taylor,1426 Washington Rd #123,Sonoma,CA,93645,Sonoma,(707) 758-5692,2016-05-06,2017-05-06
41-380506,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place LLC,Mark Smith,6860 Washington Pl,Santa Rosa,CA,90345,Sonoma,(707) 226-1345,2008-06-22,2009-06-22
41-722548,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldKitchen Sonoma 92,Maria Thomas,1155 Franklin St #442,Petaluma,CA,91660,Sonoma,(707) 658-2839,2019-04-24,2020-04-24
41-640297,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Sonoma,Robert Garcia,6903 Oak Dr,Santa Rosa,CA,92336,Sonoma,(707) 552-3256,2010-08-12,2011-08-12
41-291457,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern 31,James Williams,3230 Lincoln Blvd #280,Santa Rosa,CA,94274,Sonoma,(707) 326-1457,2020-01-17,2021-01-17
41-346873,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Sonoma,Matthew Jackson Jones,8023 Front Pl,Sonoma,CA,94034,Sonoma,(707) 798-4435,2001-07-15,2002-07-15
41-945112,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Petaluma Group 49,John Wilson,8233 Market Ln #859,Petaluma,CA,96102,Sonoma,(707) 204-3292,2007-10-09,2008-10-09
41-162006,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Sonoma,Anthony Martin Miller,2296 Washington Blvd,Santa Rosa,CA,95133,Sonoma,(707) 246-2611,2005-12-07,2006-12-07
41-896388,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe LLC,Andrew Taylor,1820 Lincoln Blvd,Petaluma,CA,92520,Sonoma,(707) 819-6474,2001-04-28,2002-04-28
41-534933,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Petaluma Valley Co,Lisa Gonzalez Garcia,8817 Washington Blvd #610,Petaluma,CA,92023,Sonoma,(707) 620-9348,2019-12-16,2020-12-16
41-212762,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Lisa Anderson,6607 3rd Ave #455,Santa Rosa,CA,91187,Sonoma,(707) 221-6332,2012-07-06,2013-07-06
41-868125,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Petaluma LLC 17,Anthony Jones,6253 Washington Way,Petaluma,CA,96008,Sonoma,(707) 682-1298,2002-03-23,2003-03-23
41-580124,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Petaluma Co,Steven Taylor,1917 4th Rd,Petaluma,CA,90751,Sonoma,(707) 613-3501,2008-07-18,2009-07-18
41-319661,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Michael Gonzalez,1910 Jefferson Ln,Santa Rosa,CA,94566,Sonoma,(707) 654-7017,2010-01-18,2011-01-18
41-299863,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Christopher Thomas,277 6th St,Petaluma,CA,91587,Sonoma,(707) 709-3896,2015-10-21,2016-10-21
41-287665,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Kenneth Johnson,4583 Mission Ct,Petaluma,CA,90661,Sonoma,(707) 781-5903,2021-04-20,2022-04-20
