license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
21-865057,21,Off-Sale General,ACTIVE,Siskiyou Bar LLC,Anthony Davis,407 Main Dr,Siskiyou,CA,90366,Siskiyou,(530) 346-4630,2018-07-26,2026-07-26
48-834910,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Market Inc,James Moore,5753 Main Way,Siskiyou,CA,94389,Siskiyou,(559) 935-8721,2014-04-23,2025-06-18
47-887607,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Market LLC,Maria Williams,7241 Broad St,Siskiyou,CA,92315,Siskiyou,(559) 988-2460,2022-03-10,2026-11-06
41-579670,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Tavern,Paul Wilson,8402 Center St,Siskiyou,CA,92066,Siskiyou,(530) 666-1316,2012-06-24,2025-11-23
21-716122,21,Off-Sale General,ACTIVE,The Siskiyou Bar,Robert Jones,5357 Center Ave,Siskiyou,CA,94244,Siskiyou,(442) 411-9440,2016-06-19,2025-10-24
41-959069,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Bar Inc,John Davis,2720 Broad Pl,Siskiyou,CA,90765,Siskiyou,(442) 499-3542,2012-12-05,2025-03-11
21-351077,21,Off-Sale General,ACTIVE,The Siskiyou Restaurant,Michelle Taylor,1785 Broad Ln,Siskiyou,CA,94641,Siskiyou,(707) 380-6765,2018-12-18,2026-01-25
48-771565,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Cafe Inc,Michelle Thomas,7100 Main Ave,Siskiyou,CA,92644,Siskiyou,(442) 988-6533,2015-07-09,2025-09-06
47-493511,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Market Inc,Anthony Hernandez,9708 Main St,Siskiyou,CA,94823,Siskiyou,(209) 789-9532,2015-08-23,2025-09-20
21-245289,21,Off-Sale General,ACTIVE,Siskiyou Restaurant Inc,Michelle Miller,3921 Main Ct,Siskiyou,CA,92228,Siskiyou,(831) 396-8672,2022-11-18,2026-02-13
47-178151,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Tavern Inc,Jennifer Hernandez,4109 Broad Dr,Siskiyou,CA,90641,Siskiyou,(916) 748-5641,2019-07-14,2024-09-21
75-312884,75,Event Permit Holder,ACTIVE,Siskiyou Tavern Inc,Mark Rodriguez,2668 Broad Ct,Siskiyou,CA,93478,Siskiyou,(559) 484-5354,2012-08-14,2025-10-14
48-329706,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Cafe LLC,Steven Brown,9817 Center Ln,Siskiyou,CA,91994,Siskiyou,(209) 608-7847,2013-03-02,2026-09-21
75-422660,75,Event Permit Holder,ACTIVE,Siskiyou Market,Andrew Miller,7863 Main St,Siskiyou,CA,92105,Siskiyou,(707) 451-5023,2020-06-15,2025-09-27
75-559709,75,Event Permit Holder,ACTIVE,Siskiyou Cafe LLC,Kenneth Rodriguez,5952 Center Dr,Siskiyou,CA,95087,Siskiyou,(209) 993-8071,2019-06-27,2024-03-07
58-158427,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Bar,Steven Martinez,3099 Main Dr,Siskiyou,CA,95551,Siskiyou,(442) 295-5891,2022-01-28,2024-09-15
58-648267,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Restaurant,William Wilson,1451 Center Dr,Siskiyou,CA,96077,Siskiyou,(831) 374-6088,2015-07-17,2026-09-15
47-636790,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Restaurant Inc,Paul Wilson,3162 Main Ln,Siskiyou,CA,94965,Siskiyou,(916) 857-6534,2021-12-20,2024-11-01
58-709171,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Cafe Inc,William Davis,3654 Center Ln,Siskiyou,CA,92160,Siskiyou,(530) 837-3602,2016-11-20,2026-10-17
58-985169,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Market LLC,Mark Taylor,3498 Main Ave,Siskiyou,CA,90384,Siskiyou,(209) 540-9753,2017-05-14,2026-10-28
48-519941,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Market,Maria Garcia,9592 Center Ln,Siskiyou,CA,94686,Siskiyou,(559) 834-6664,2024-06-13,2025-08-19
48-661906,48,On-Sale General - Bar/Tavern,ACTIVE,The Siskiyou Bar,Maria Garcia,1019 Broad Ln,Siskiyou,CA,94833,Siskiyou,(442) 773-2609,2018-08-06,2025-07-28
58-991210,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Cafe,Andrew Williams,8613 Broad Dr,Siskiyou,CA,93502,Siskiyou,(530) 516-1953,2020-06-11,2025-11-14
58-252265,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Bar LLC,Matthew Martin,4437 Main Ct,Siskiyou,CA,95685,Siskiyou,(831) 934-2886,2022-10-09,2025-10-15
21-248644,21,Off-Sale General,ACTIVE,Siskiyou Tavern,Paul Jones,7895 Center Ln,Siskiyou,CA,91722,Siskiyou,(209) 515-8307,2024-03-12,2025-03-09
20-504588,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Cafe Inc,Mark Moore,4922 Main St,Siskiyou,CA,92554,Siskiyou,(209) 927-7648,2015-05-04,2024-11-13
41-624799,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Bar LLC,Daniel Taylor,3593 Broad Way,Siskiyou,CA,92469,Siskiyou,(530) 362-6754,2020-02-12,2024-06-16
47-327640,47,On-Sale General - Restaurant,ACTIVE,The Siskiyou Market,Mark Hernandez,182 Broad Ave,Siskiyou,CA,90217,Siskiyou,(209) 344-8818,2019-06-01,2026-04-21
75-794609,75,Event Permit Holder,ACTIVE,Siskiyou Tavern Inc,Maria Williams,1478 Main Ct,Siskiyou,CA,95453,Siskiyou,(916) 228-5675,2016-10-16,2025-06-22
47-497168,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Restaurant LLC,Anthony Williams,3844 Center Ct,Siskiyou,CA,90603,Siskiyou,(530) 208-5827,2014-11-21,2025-11-25
20-998156,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Bar,Matthew Rodriguez,312 Main Ln,Siskiyou,CA,94427,Siskiyou,(442) 921-4225,2021-09-14,2024-11-08
58-439682,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Market LLC,Lisa Thomas,560 Center Dr,Siskiyou,CA,91579,Siskiyou,(831) 894-4892,2013-04-25,2025-02-28
47-312847,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Cafe Inc,David Miller,1361 Main Dr,Siskiyou,CA,92657,Siskiyou,(916) 947-3090,2011-12-14,2024-08-08
47-606485,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Market Inc,Mark Davis,687 Broad Blvd,Siskiyou,CA,95564,Siskiyou,(559) 530-9383,2015-09-20,2024-12-19
21-951958,21,Off-Sale General,ACTIVE,Siskiyou Bar Inc,Jennifer Miller,6949 Broad Ave,Siskiyou,CA,95530,Siskiyou,(707) 804-6076,2015-06-10,2026-06-15
47-904190,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Restaurant LLC,Anthony Taylor,7835 Broad Ave,Siskiyou,CA,95299,Siskiyou,(916) 502-5866,2011-07-02,2025-04-28
75-474582,75,Event Permit Holder,ACTIVE,Siskiyou Tavern,Anthony Rodriguez,4361 Broad Ct,Siskiyou,CA,90851,Siskiyou,(442) 879-2728,2020-02-24,2026-02-02
75-447173,75,Event Permit Holder,ACTIVE,Siskiyou Bar Inc,Andrew Lopez,2875 Broad Ct,Siskiyou,CA,94040,Siskiyou,(442) 561-9396,2023-07-28,2026-12-25
48-405104,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Cafe Inc,Jennifer Brown,2687 Main Ln,Siskiyou,CA,92808,Siskiyou,(559) 997-5274,2016-06-01,2026-12-03
75-992826,75,Event Permit Holder,ACTIVE,Siskiyou Cafe Inc,Andrew Smith,9824 Center Ln,Siskiyou,CA,93818,Siskiyou,(559) 469-9605,2015-06-15,2025-11-10
41-259351,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Market,James Williams,3269 Main Blvd,Siskiyou,CA,92560,Siskiyou,(209) 423-8310,2023-06-10,2024-01-07
75-590304,75,Event Permit Holder,ACTIVE,Siskiyou Bar LLC,Maria Lopez,3156 Center Pl,Siskiyou,CA,93912,Siskiyou,(916) 967-6299,2013-12-20,2026-02-14
21-943651,21,Off-Sale General,ACTIVE,Siskiyou Market,Robert Martin,4056 Broad Ct,Siskiyou,CA,95155,Siskiyou,(916) 689-3645,2023-04-01,2026-02-27
75-290510,75,Event Permit Holder,ACTIVE,Siskiyou Cafe Inc,James Williams,3140 Broad St,Siskiyou,CA,91837,Siskiyou,(916) 683-8546,2020-10-01,2025-06-13
41-435600,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Siskiyou Market Inc,Christopher Smith,1845 Broad Dr,Siskiyou,CA,92271,Siskiyou,(442) 589-6642,2024-06-06,2026-07-23
75-809669,75,Event Permit Holder,ACTIVE,Siskiyou Tavern,Andrew Jackson,9639 Center Way,Siskiyou,CA,94751,Siskiyou,(831) 909-8606,2011-01-22,2024-09-14
48-853741,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Restaurant,Anthony Hernandez,5069 Main Blvd,Siskiyou,CA,91552,Siskiyou,(916) 560-6012,2010-06-15,2024-06-18
20-192519,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Restaurant,Lisa Jackson,938 Broad Pl,Siskiyou,CA,91433,Siskiyou,(707) 439-5199,2014-12-09,2025-04-19
20-446187,20,Off-Sale Beer & Wine,ACTIVE,Siskiyou Market Inc,Steven Johnson,5322 Main Ln,Siskiyou,CA,94154,Siskiyou,(916) 841-8739,2016-06-15,2026-10-28
41-218490,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Siskiyou Bar LLC,David Rodriguez,480 Broad St,Siskiyou,CA,93137,Siskiyou,(530) 218-1272,2015-03-11,2024-02-21
21-665699,21,Off-Sale General,ACTIVE,Siskiyou Market LLC,Robert Davis,3698 Broad Pl,Siskiyou,CA,92277,Siskiyou,(707) 591-8570,2010-12-14,2025-09-24
47-227441,47,On-Sale General - Restaurant,ACTIVE,Siskiyou Market,John Martin,5310 Main Blvd,Siskiyou,CA,90608,Siskiyou,(760) 533-3667,2020-03-22,2025-08-06
21-764167,21,Off-Sale General,ACTIVE,Siskiyou Bar Inc,Matthew Davis,5536 Center Blvd,Siskiyou,CA,95160,Siskiyou,(760) 633-8388,2018-07-16,2025-07-10
58-522838,58,Caterer's Beer & Wine,ACTIVE,Siskiyou Tavern,Maria Wilson,2585 Center Way,Siskiyou,CA,95741,Siskiyou,(559) 322-4830,2019-08-15,2025-09-08
75-597818,75,Event Permit Holder,ACTIVE,Siskiyou Restaurant LLC,Michael Jackson,7238 Main St,Siskiyou,CA,93715,Siskiyou,(707) 324-1071,2021-01-22,2026-02-04
48-799996,48,On-Sale General - Bar/Tavern,ACTIVE,Siskiyou Restaurant Inc,Anthony Brown,7796 Main Blvd,Siskiyou,CA,91893,Siskiyou,(760) 575-9234,2023-09-16,2024-07-01
