id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
MI-83988,Kalamazoo Bistro,Susan Davis,General Manager,info@kalamazoobistro.com,(248) 726-9739,916 Pine St,Kalamazoo,MI,Michigan,72184,Restaurant,C,34761,Toast,60,True,True,35,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201749
MI-27799,Downtown Bistro,Jessica Lopez,Operations Manager,info@downtownbistro.com,(734) 468-4775,8101 Washington St,Kalamazoo,MI,Michigan,70966,Bistro,C,77479,Square,85,True,True,31,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201762
MI-17914,Modern Bar on Main,Richard Wilson,Owner,info@modernbaronmain.com,(231) 364-7079,3894 River Rd,Flint,MI,Michigan,60530,Bar,C,54919,TouchBistro,65,True,False,25,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201774
MI-63276,Smith's Diner,Sarah Smith,Operations Manager,info@smithsdiner.com,(231) 555-6260,2313 River Rd,Kalamazoo,MI,Michigan,28453,Diner,C,61471,Cake POS,75,True,False,9,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201787
MI-37267,Traverse City Pub,John Taylor,Operations Manager,info@traversecitypub.com,(269) 704-9498,1733 Park Ave,Traverse City,MI,Michigan,28858,Bar,C,57924,Aloha,80,True,True,2,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201798
MI-91325,Uptown Grill,Richard Jones,Owner,info@uptowngrill.com,(517) 919-5819,6407 Maple Ave,Kalamazoo,MI,Michigan,47257,Grill,C,51649,TouchBistro,65,False,True,32,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201809
MI-20117,Flint Kitchen,Mary Garcia,General Manager,info@flintkitchen.com,(616) 313-7615,5504 River Rd,Flint,MI,Michigan,72196,Cafe,C,66926,Micros,75,True,False,11,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201821
MI-38227,Kalamazoo Bistro,James Martinez,Owner,info@kalamazoobistro.com,(517) 985-1332,9407 Washington St,Kalamazoo,MI,Michigan,40514,Cafe,C,40436,Toast,60,True,True,17,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201846
MI-42849,Williams's Diner,Elizabeth Williams,Owner,info@williamssdiner.com,(810) 370-9248,6084 Pine St,Kalamazoo,MI,Michigan,51182,Diner,C,49219,ShopKeep,70,True,True,18,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201862
MI-49554,Flint Bistro,James Jackson,General Manager,info@flintbistro.com,(734) 641-1956,7821 Market St,Flint,MI,Michigan,29398,Bar,C,76833,Unknown,40,True,True,30,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201877
MI-62913,Flint Bistro,Karen Martin,General Manager,info@flintbistro.com,(616) 543-2667,6503 Maple Ave,Flint,MI,Michigan,23619,Eatery,C,65778,ShopKeep,70,True,True,7,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201891
MI-19764,Artisan Tavern on Main,Jessica Rodriguez,General Manager,info@artisantavernonmain.com,(248) 662-6510,1933 Main St,Traverse City,MI,Michigan,35156,Tavern,C,76130,Aloha,80,True,True,25,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201904
MI-91178,Flint Tavern,John Garcia,General Manager,info@flinttavern.com,(313) 221-5101,7410 Washington St,Flint,MI,Michigan,72932,Tavern,C,74533,Unknown,40,True,True,34,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201919
MI-53352,Traverse City Eatery,John Lopez,General Manager,info@traversecityeatery.com,(616) 394-6026,2457 Pine St,Traverse City,MI,Michigan,27653,Pub,C,42986,Unknown,40,True,True,20,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201927
MI-49192,West Flint Restaurant,Robert Wilson,Manager,info@westflintrestaurant.com,(586) 949-4240,7977 Market St,Flint,MI,Michigan,95043,Restaurant,C,71752,TouchBistro,65,True,False,24,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201935
MI-42059,Kalamazoo Eatery,Thomas Williams,Manager,info@kalamazooeatery.com,(248) 665-7516,218 Market St,Kalamazoo,MI,Michigan,85446,Eatery,C,31774,Toast,60,True,True,7,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.201947
MI-75692,Flint Eatery,Karen Smith,General Manager,info@flinteatery.com,(269) 302-4339,8101 Chestnut St,Flint,MI,Michigan,77934,Restaurant,C,36285,Cake POS,75,True,False,17,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.201955
MI-76852,Traverse City Pub,Barbara Anderson,Owner,info@traversecitypub.com,(947) 512-2911,3466 River Rd,Traverse City,MI,Michigan,82358,Grill,C,64222,Lightspeed,60,True,False,29,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.201969
MI-66018,Uptown Eatery,Joseph Wilson,Owner,info@uptowneatery.com,(231) 441-1447,4921 Oak St,Kalamazoo,MI,Michigan,97261,Eatery,C,55997,Unknown,40,True,True,18,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.202006
MI-32772,Traverse City Kitchen,John Johnson,General Manager,info@traversecitykitchen.com,(248) 330-1160,7532 Washington St,Traverse City,MI,Michigan,94655,Bar,C,32852,ShopKeep,70,True,True,3,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.202017
MI-18553,Kalamazoo Kitchen,David Brown,Operations Manager,info@kalamazookitchen.com,(269) 335-1943,2206 Broadway,Kalamazoo,MI,Michigan,68983,Restaurant,C,73779,Toast,60,True,True,20,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.202044
MI-24622,Traverse City Diner House,Jennifer Williams,General Manager,info@traversecitydinerhou.com,(248) 786-7766,3851 Oak St,Traverse City,MI,Michigan,93131,Diner,C,78752,Square,85,True,True,22,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.202057
MI-88538,The Red Pub,Robert Miller,General Manager,info@theredpub.com,(586) 625-5888,4591 Main St,Traverse City,MI,Michigan,76650,Pub,C,56555,Clover,75,True,False,22,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.202069
MI-39782,Traverse City Bistro,Richard White,Owner,info@traversecitybistro.com,(989) 345-9045,6504 Washington St,Traverse City,MI,Michigan,57316,Tavern,C,59277,Unknown,40,False,True,23,3M-5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.202079
MI-33540,Pub & Grill,Karen Hernandez,Operations Manager,info@pubandgrill.com,(248) 950-9679,3693 Washington St,Flint,MI,Michigan,30738,Pub,C,50137,TouchBistro,65,True,True,16,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.202091
MI-76645,Kalamazoo Bistro,Barbara Williams,Operations Manager,info@kalamazoobistro.com,(947) 696-3332,2415 Pine St,Kalamazoo,MI,Michigan,83346,Pub,C,49941,Unknown,40,True,False,14,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.202109
MI-88739,The Fresh Tavern,Christopher Jones,Operations Manager,info@thefreshtavern.com,(989) 298-9834,6416 River Rd,Kalamazoo,MI,Michigan,33594,Tavern,C,42789,Revel,70,True,False,29,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.202128
MI-57332,Flint Kitchen,Karen Anderson,Operations Manager,info@flintkitchen.com,(313) 568-9982,341 Market St,Flint,MI,Michigan,42871,Cafe,C,65819,Aloha,80,True,True,30,500K-1M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.202139
MI-12892,Uptown Tavern,Richard Davis,Operations Manager,info@uptowntavern.com,(734) 222-6055,1248 Washington St,Kalamazoo,MI,Michigan,20159,Tavern,C,49477,Unknown,40,True,False,25,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Kalamazoo,Midwest",2026-05-07T20:52:44.202147
MI-15494,Flint Kitchen,Karen Garcia,Owner,info@flintkitchen.com,(947) 563-9594,9025 Pine St,Flint,MI,Michigan,14435,Eatery,C,59534,Micros,75,True,True,34,<500K,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.202155
MI-86846,Diner & Grill,Christopher Johnson,Owner,info@dinerandgrill.com,(248) 281-2621,792 Washington St,Flint,MI,Michigan,65568,Diner,C,54469,Unknown,40,True,False,3,1M-3M,MIDWEST_MI_Scraper,"Restaurant,MI,Flint,Midwest",2026-05-07T20:52:44.202166
MI-66672,Traverse City Bistro,Mary Miller,General Manager,info@traversecitybistro.com,(810) 265-2117,4132 Main St,Traverse City,MI,Michigan,14788,Grill,C,58685,Square,85,True,True,4,>5M,MIDWEST_MI_Scraper,"Restaurant,MI,Traverse City,Midwest",2026-05-07T20:52:44.202175
