id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
IL-83007,Uptown Bistro,Elizabeth Anderson,Manager,info@uptownbistro.com,(708) 969-3407,8434 Park Ave,Aurora,IL,Illinois,15562,Bistro,C,77137,TouchBistro,65,True,True,27,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313662
IL-77237,Aurora Cafe House,Joseph Martin,General Manager,info@auroracafehouse.com,(708) 977-2762,4202 Washington St,Aurora,IL,Illinois,50816,Cafe,C,54177,Toast,60,False,True,13,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313676
IL-37451,The Red Bistro,Charles Miller,Owner,info@theredbistro.com,(224) 423-1772,2052 Main St,Peoria,IL,Illinois,50929,Bistro,C,51898,Unknown,40,True,True,24,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313684
IL-72505,Peoria Golden Diner,Mary White,Operations Manager,info@peoriagoldendiner.com,(708) 792-1365,9525 Lake St,Peoria,IL,Illinois,97740,Diner,C,74362,Clover,75,True,True,23,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313696
IL-87150,West Peoria Bar,Robert Anderson,General Manager,info@westpeoriabar.com,(708) 965-6164,7728 Park Ave,Peoria,IL,Illinois,54244,Bar,C,66377,Aloha,80,True,True,5,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313704
IL-32826,Grill of Elgin,Elizabeth White,Manager,info@grillofelgin.com,(618) 482-9407,4367 Lake St,Elgin,IL,Illinois,33447,Grill,C,41280,Clover,75,True,True,34,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313712
IL-58755,Taylor's Bistro,Elizabeth Taylor,Operations Manager,info@taylorsbistro.com,(309) 963-2430,3930 Chestnut St,Peoria,IL,Illinois,33847,Bistro,C,72865,Unknown,40,True,True,29,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313720
IL-48399,Kitchen & Grill,Christopher Rodriguez,Operations Manager,info@kitchenandgrill.com,(312) 844-1606,826 Washington St,Peoria,IL,Illinois,56474,Kitchen,C,52386,Cake POS,75,True,True,32,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313729
IL-53898,West Aurora Tavern,Robert Smith,Owner,info@westauroratavern.com,(309) 493-6914,2360 Pine St,Aurora,IL,Illinois,89338,Tavern,C,63065,Toast,60,True,True,4,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313743
IL-61128,Elgin Kitchen,John Brown,Owner,info@elginkitchen.com,(773) 827-4047,3602 Main St,Elgin,IL,Illinois,41860,Tavern,C,79389,Revel,70,True,True,33,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313752
IL-83661,Peoria Bistro,Joseph Williams,General Manager,info@peoriabistro.com,(618) 292-4505,4316 Broadway,Peoria,IL,Illinois,82635,Cafe,C,28264,Aloha,80,True,True,32,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313760
IL-84917,Elgin Pub,Mary Moore,Owner,info@elginpub.com,(309) 305-5308,6853 Oak St,Elgin,IL,Illinois,61068,Bistro,C,46157,Micros,75,True,True,18,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313767
IL-62539,The Historic Bar,Thomas Miller,Operations Manager,info@thehistoricbar.com,(217) 527-7781,6670 Maple Ave,Aurora,IL,Illinois,70295,Bar,C,25094,Lightspeed,60,True,True,9,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313775
IL-92361,Aurora Grill,William Lopez,Manager,info@auroragrill.com,(331) 253-3331,4924 Main St,Aurora,IL,Illinois,40312,Grill,C,45038,Square,85,False,True,19,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313786
IL-47963,Eatery of Elgin,Mary Garcia,Owner,info@eateryofelgin.com,(815) 885-2802,918 River Rd,Elgin,IL,Illinois,47484,Eatery,C,27431,Square,85,True,False,5,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313794
IL-34753,Tavern & Grill,Patricia Lopez,Owner,info@tavernandgrill.com,(217) 829-3550,3853 Elm St,Aurora,IL,Illinois,97292,Tavern,C,31013,TouchBistro,65,True,True,19,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313805
IL-19066,The Silver Tavern,Christopher Martin,Owner,info@thesilvertavern.com,(630) 374-8019,6205 Lake St,Aurora,IL,Illinois,60700,Tavern,C,41616,ShopKeep,70,True,True,17,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313816
IL-70271,Golden Grill on Main,William Taylor,General Manager,info@goldengrillonmain.com,(309) 759-4432,5673 Pine St,Aurora,IL,Illinois,90672,Grill,C,65679,Micros,75,True,True,20,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313824
IL-78698,Kitchen Co.,Michael Miller,Manager,info@kitchenco..com,(872) 730-8520,4162 Main St,Aurora,IL,Illinois,26664,Kitchen,C,61864,Lightspeed,60,True,False,5,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313846
IL-72033,Uptown Bar,Karen Johnson,General Manager,info@uptownbar.com,(872) 462-6307,7481 Maple Ave,Peoria,IL,Illinois,78054,Bar,C,78343,Micros,75,True,False,17,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313854
IL-55461,Aurora Grill House,Mary Davis,General Manager,info@auroragrillhouse.com,(630) 431-1600,321 Oak St,Aurora,IL,Illinois,19660,Grill,C,73001,Cake POS,75,True,True,31,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313862
IL-85410,Aurora Bistro,Michael Jones,Owner,info@aurorabistro.com,(224) 985-4922,5340 Oak St,Aurora,IL,Illinois,99955,Kitchen,C,54853,Unknown,40,True,True,26,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313870
IL-54866,Elgin Pub,Robert Williams,Operations Manager,info@elginpub.com,(630) 970-1631,9681 Pine St,Elgin,IL,Illinois,46791,Eatery,C,75073,Micros,75,False,True,21,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313882
IL-15252,Elgin Bar,James Johnson,Owner,info@elginbar.com,(630) 205-1449,4738 Washington St,Elgin,IL,Illinois,48784,Bar,C,43690,Unknown,40,False,True,16,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313893
IL-75497,Peoria Kitchen,James Hernandez,General Manager,info@peoriakitchen.com,(224) 545-9208,2770 Pine St,Peoria,IL,Illinois,21189,Cafe,C,67240,Clover,75,True,True,26,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313900
IL-97310,The Family Diner,Mary White,Manager,info@thefamilydiner.com,(312) 452-1682,2881 Elm St,Peoria,IL,Illinois,73879,Diner,C,59695,Unknown,40,True,True,8,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313911
IL-10855,Tavern of Elgin,Sarah Williams,Manager,info@tavernofelgin.com,(872) 839-3593,1198 Pine St,Elgin,IL,Illinois,75240,Tavern,C,50938,Lightspeed,60,False,True,2,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313919
IL-14939,Aurora Pub,Mary Taylor,Operations Manager,info@aurorapub.com,(618) 211-6027,4349 Lake St,Aurora,IL,Illinois,39658,Pub,C,72682,TouchBistro,65,True,True,20,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313926
IL-45294,Diner Co.,Charles Jones,Manager,info@dinerco..com,(847) 476-5987,8102 Park Ave,Aurora,IL,Illinois,34726,Diner,C,68278,ShopKeep,70,True,True,11,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313937
IL-10562,Aurora Savory Eatery,Susan Smith,Owner,info@aurorasavoryeatery.com,(312) 925-4970,2211 Oak St,Aurora,IL,Illinois,25772,Eatery,C,25624,Lightspeed,60,True,True,28,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313946
IL-65738,Peoria Bistro House,Mary White,Operations Manager,info@peoriabistrohouse.com,(630) 702-3968,8313 Oak St,Peoria,IL,Illinois,79415,Bistro,C,73815,Unknown,40,True,False,31,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313954
IL-54175,Diner of Peoria,Michael Hernandez,General Manager,info@dinerofpeoria.com,(847) 314-7096,6122 River Rd,Peoria,IL,Illinois,91453,Diner,C,56126,Unknown,40,True,True,2,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.313962
IL-18994,The Classic Cafe,William Davis,Operations Manager,info@theclassiccafe.com,(773) 933-4927,3912 Chestnut St,Aurora,IL,Illinois,98554,Cafe,C,45886,Unknown,40,False,True,29,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.313969
IL-78413,Elgin Pub House,Thomas Thompson,General Manager,info@elginpubhouse.com,(312) 961-2766,8610 Pine St,Elgin,IL,Illinois,35099,Pub,C,47505,Square,85,True,False,31,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.313997
IL-26894,Elgin Grand Grill,Elizabeth Davis,Operations Manager,info@elgingrandgrill.com,(630) 874-7198,6008 Market St,Elgin,IL,Illinois,95850,Grill,C,37152,Micros,75,False,False,28,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.314008
IL-86505,Peoria Pub,Robert Martinez,Manager,info@peoriapub.com,(309) 303-8885,9399 River Rd,Peoria,IL,Illinois,68140,Restaurant,C,66846,Lightspeed,60,True,True,25,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314019
IL-45205,Peoria Bar,Susan Garcia,Owner,info@peoriabar.com,(331) 222-4340,4314 Chestnut St,Peoria,IL,Illinois,61034,Bar,C,68892,Lightspeed,60,True,True,14,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314031
IL-85921,Pub of Peoria,Linda Lopez,General Manager,info@pubofpeoria.com,(312) 940-3637,9461 Park Ave,Peoria,IL,Illinois,43733,Pub,C,79875,TouchBistro,65,True,True,2,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314043
IL-98248,Downtown Bistro,Joseph Brown,Owner,info@downtownbistro.com,(309) 510-2490,6136 Park Ave,Peoria,IL,Illinois,53909,Bistro,C,25309,Unknown,40,True,True,6,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314055
IL-28083,Peoria Eatery,David White,Owner,info@peoriaeatery.com,(309) 972-7828,3027 Chestnut St,Peoria,IL,Illinois,34634,Bar,C,45157,Revel,70,True,True,33,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314071
IL-74124,The Royal Pub,Charles Martinez,Manager,info@theroyalpub.com,(224) 894-1881,8269 Pine St,Aurora,IL,Illinois,43082,Pub,C,34680,Toast,60,False,True,17,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314083
IL-67557,Aurora Silver Eatery,Jessica Rodriguez,General Manager,info@aurorasilvereatery.com,(312) 499-3354,7438 Elm St,Aurora,IL,Illinois,15462,Eatery,C,78329,Unknown,40,True,True,18,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314099
IL-42120,The Golden Bistro,Christopher Hernandez,Owner,info@thegoldenbistro.com,(708) 834-7310,8977 Chestnut St,Peoria,IL,Illinois,25802,Bistro,C,53519,ShopKeep,70,True,True,18,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314115
IL-52755,Cafe & Grill,Christopher Lee,Manager,info@cafeandgrill.com,(217) 586-1731,6077 Main St,Elgin,IL,Illinois,58512,Cafe,C,37904,Clover,75,True,False,33,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.314126
IL-60243,Aurora Kitchen,Robert Lee,Manager,info@aurorakitchen.com,(630) 967-9827,5416 Broadway,Aurora,IL,Illinois,34603,Tavern,C,34715,Square,85,True,True,8,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314138
IL-92461,Tavern & Grill,Jennifer Williams,General Manager,info@tavernandgrill.com,(815) 700-3885,1295 Broadway,Peoria,IL,Illinois,73002,Tavern,C,64865,Unknown,40,True,False,15,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314152
IL-43604,Lee's Kitchen,Robert Lee,Operations Manager,info@leeskitchen.com,(312) 974-3118,2305 Washington St,Aurora,IL,Illinois,81517,Kitchen,C,36596,Clover,75,False,True,32,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314165
IL-11398,Downtown Eatery,Mary Davis,Operations Manager,info@downtowneatery.com,(309) 505-9829,8064 Broadway,Peoria,IL,Illinois,19581,Eatery,C,60797,TouchBistro,65,True,True,26,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314176
IL-48500,Friendly Bistro on Main,Richard Lee,Manager,info@friendlybistroonmain.com,(708) 261-3454,5178 Park Ave,Aurora,IL,Illinois,18112,Bistro,C,29880,Unknown,40,True,False,23,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314191
IL-95119,Peoria Golden Diner,William Jones,Manager,info@peoriagoldendiner.com,(872) 602-5463,9405 River Rd,Peoria,IL,Illinois,25042,Diner,C,63847,Cake POS,75,True,True,27,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314207
IL-77462,Uptown Grill,Karen Davis,General Manager,info@uptowngrill.com,(331) 837-6467,8915 Park Ave,Peoria,IL,Illinois,77354,Grill,C,37110,Cake POS,75,True,True,1,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314219
IL-29548,Garcia's Eatery,Michael Garcia,Operations Manager,info@garciaseatery.com,(309) 842-3581,7223 Washington St,Aurora,IL,Illinois,52721,Eatery,C,41740,Unknown,40,True,True,30,3M-5M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314231
IL-80899,West Elgin Pub,Linda Taylor,General Manager,info@westelginpub.com,(773) 835-3686,3327 Chestnut St,Elgin,IL,Illinois,18614,Pub,C,37640,Unknown,40,True,True,30,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.314243
IL-58218,Aurora Kitchen,Joseph Jones,Operations Manager,info@aurorakitchen.com,(630) 281-7379,2762 Elm St,Aurora,IL,Illinois,50917,Eatery,C,58837,Toast,60,True,False,35,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314259
IL-58071,Downtown Kitchen,Joseph Martinez,Operations Manager,info@downtownkitchen.com,(618) 419-8962,9140 Pine St,Aurora,IL,Illinois,58038,Kitchen,C,70824,Lightspeed,60,False,True,28,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314270
IL-56757,Elgin Pub House,Jennifer Jackson,Owner,info@elginpubhouse.com,(331) 527-1773,3200 Maple Ave,Elgin,IL,Illinois,81191,Pub,C,28834,Revel,70,True,True,31,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.314353
IL-89304,Elgin Pub,Karen Jones,Manager,info@elginpub.com,(309) 897-7686,5637 Elm St,Elgin,IL,Illinois,29629,Kitchen,C,27680,Revel,70,True,True,23,>5M,MIDWEST_IL_Scraper,"Restaurant,IL,Elgin,Midwest",2026-05-07T20:52:46.314362
IL-20804,Peoria Eatery House,Linda Thompson,General Manager,info@peoriaeateryhouse.com,(815) 412-5480,9722 Washington St,Peoria,IL,Illinois,50037,Eatery,C,29167,Toast,60,True,True,2,<500K,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314370
IL-38903,The Royal Bistro,William Brown,Manager,info@theroyalbistro.com,(331) 667-4376,4344 Pine St,Aurora,IL,Illinois,45473,Bistro,C,53464,TouchBistro,65,True,True,30,1M-3M,MIDWEST_IL_Scraper,"Restaurant,IL,Aurora,Midwest",2026-05-07T20:52:46.314385
IL-70469,Peoria Rustic Grill,Michael Johnson,Owner,info@peoriarusticgrill.com,(309) 620-1526,9591 Main St,Peoria,IL,Illinois,45039,Grill,C,62431,Clover,75,True,True,1,500K-1M,MIDWEST_IL_Scraper,"Restaurant,IL,Peoria,Midwest",2026-05-07T20:52:46.314394
