license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-593600,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner San Diego Corp 4,Robert Rodriguez,1142 4th Ave #118,Oceanside,CA,90844,San Diego,(619) 387-6131,2007-07-23,2008-07-23
41-361791,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery San Diego Co 92,Matthew Hernandez,7464 1st Rd,Oceanside,CA,93390,San Diego,(760) 474-4186,2018-02-27,2019-02-27
41-108554,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery Chula Vista Heights 8,John Johnson,5360 4th Way,Chula Vista,CA,95171,San Diego,(858) 813-6381,2005-07-22,2006-07-22
41-283413,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Escondido,Daniel Johnson,5421 Mission Ave #960,Escondido,CA,92833,San Diego,(858) 766-9662,2021-01-06,2022-01-06
41-340074,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Diego 37,Paul Brown,2653 Franklin Dr,San Diego,CA,91059,San Diego,(760) 513-2314,2017-01-04,2018-01-04
41-649076,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company,Maria Gonzalez,1431 Front Rd #868,Escondido,CA,94191,San Diego,(760) 519-2931,2003-10-02,2004-10-02
41-519286,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place LLC,Maria Wilson,5866 Franklin Ln,Escondido,CA,95740,San Diego,(760) 285-5385,2022-02-15,2023-02-15
41-183959,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Steven Gonzalez,9041 7th Rd,Escondido,CA,94971,San Diego,(760) 254-4903,2003-06-10,2004-06-10
41-609256,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Kenneth Martin Gonzalez,8979 1st Way,Carlsbad,CA,93715,San Diego,(619) 700-9689,2008-03-04,2009-03-04
41-273196,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Co,Kenneth Gonzalez,7829 Oak Ct,San Diego,CA,93610,San Diego,(619) 559-2702,2009-03-05,2010-03-05
41-878044,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co,Andrew Thomas,5243 Madison Rd,Chula Vista,CA,94955,San Diego,(619) 556-8540,2000-08-06,2001-08-06
41-216007,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Lisa Taylor,5085 Lincoln Pl,San Diego,CA,92456,San Diego,(619) 505-8041,2018-06-24,2019-06-24
41-221852,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,Kenneth Martinez,9239 Maple Blvd #840,Oceanside,CA,93711,San Diego,(858) 255-8024,2014-10-11,2015-10-11
41-231726,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Escondido Hills Co,Maria Anderson,4928 2nd St,Escondido,CA,90447,San Diego,(760) 500-6232,2010-06-08,2011-06-08
41-597143,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Corp 70,Lisa Davis,3114 Madison St,San Diego,CA,95416,San Diego,(858) 367-2864,2000-04-12,2001-04-12
41-331189,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Co,Matthew Taylor,5123 Sunset St #986,Carlsbad,CA,90124,San Diego,(619) 899-4536,2001-05-15,2002-05-15
41-508948,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Diego Inc,Jennifer Garcia,6501 7th Blvd,San Diego,CA,92090,San Diego,(858) 343-1686,2021-06-08,2022-06-08
41-608082,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot San Diego,Matthew Brown Lopez,7281 Sunset Pl,San Diego,CA,95704,San Diego,(619) 649-6150,2021-01-22,2022-01-22
41-868024,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Group,Matthew Martin,8543 3rd Pl,Escondido,CA,90192,San Diego,(619) 519-1414,2012-03-22,2013-03-22
41-656047,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Diego Corp,Maria Gonzalez Martinez,2163 Franklin Dr,Escondido,CA,91309,San Diego,(760) 632-6322,2015-05-12,2016-05-12
41-278681,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot 57,William Martinez Martinez,9774 5th Ln,Carlsbad,CA,93403,San Diego,(760) 956-7685,2024-09-06,2025-09-06
41-112328,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery San Diego Corp 54,Lisa Thomas,2444 Oak Rd,Oceanside,CA,95114,San Diego,(760) 554-9840,2013-07-13,2014-07-13
41-970306,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Oceanside Group,Jennifer Martinez Thomas,5546 2nd St,Oceanside,CA,95707,San Diego,(760) 973-6496,2017-03-08,2018-03-08
41-773764,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Escondido Group 5,Steven Jackson,4760 Sunset Way #938,Escondido,CA,92154,San Diego,(858) 856-1911,2016-08-10,2017-08-10
41-869582,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Maria Gonzalez,5735 Jefferson Way,Chula Vista,CA,91626,San Diego,(619) 939-2957,2024-10-12,2025-10-12
41-623634,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Carlsbad Hills,Jennifer Moore,9177 Market Way #149,Carlsbad,CA,92439,San Diego,(619) 715-9610,2004-01-24,2005-01-24
41-402011,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Oceanside Heights 74,Daniel Hernandez,4218 Pico Ct,Oceanside,CA,94355,San Diego,(760) 623-5717,2009-09-15,2010-09-15
41-901033,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Chula Vista,Michelle Wilson,9996 Front Dr,Chula Vista,CA,95107,San Diego,(619) 899-1578,2015-09-06,2016-09-06
41-605517,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Paul Hernandez,3755 Mission Dr,San Diego,CA,92576,San Diego,(760) 478-1343,2000-05-03,2001-05-03
41-803333,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Group,Lisa Smith,8149 Sunset Blvd #436,Chula Vista,CA,93044,San Diego,(619) 677-4201,2008-10-25,2009-10-25
41-595589,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern San Diego 79,David Miller,4227 Oak Ave,Oceanside,CA,90658,San Diego,(619) 509-8108,2012-07-06,2013-07-06
41-977316,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,Michael Garcia,4946 Ocean Dr,Oceanside,CA,95026,San Diego,(760) 667-9534,2001-04-25,2002-04-25
41-439418,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Inc,Kenneth Jones,8703 Front Rd,Escondido,CA,90991,San Diego,(760) 347-9730,2022-04-19,2023-04-19
41-350918,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern San Diego 58,Michael Taylor,1707 Franklin Rd #168,Carlsbad,CA,95417,San Diego,(619) 565-3338,2020-02-01,2021-02-01
41-420393,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Mark Brown,6153 Mission Ln,Chula Vista,CA,95893,San Diego,(858) 252-8947,2003-04-20,2004-04-20
41-290840,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace 42,David Wilson,3892 6th Blvd,Escondido,CA,91781,San Diego,(760) 531-9648,2004-04-25,2005-04-25
41-158829,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot San Diego Group 53,Matthew Davis Williams,7606 Lincoln Way,Carlsbad,CA,93448,San Diego,(858) 386-5573,2009-07-08,2010-07-08
41-954161,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Robert Martinez,1984 Maple Pl,Escondido,CA,94755,San Diego,(858) 467-5375,2014-01-26,2015-01-26
41-246382,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Oceanside Heights LLC,Daniel Davis,1173 6th Ave,Oceanside,CA,91006,San Diego,(619) 508-8403,2016-09-10,2017-09-10
41-446143,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse San Diego 77,Christopher Lopez,7226 Franklin Ct,Escondido,CA,90406,San Diego,(619) 236-1781,2020-04-21,2021-04-21
41-629448,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Inc,David Gonzalez,5351 Jefferson Way #726,Chula Vista,CA,90482,San Diego,(858) 584-9177,2000-11-10,2001-11-10
41-664555,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe LLC,Michelle Taylor,373 Wilshire St,Escondido,CA,93336,San Diego,(760) 302-5895,2016-03-20,2017-03-20
41-898668,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Paul Martin,2442 Maple Ave,Oceanside,CA,92937,San Diego,(760) 321-6367,2000-07-04,2001-07-04
41-348923,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Chula Vista Heights,James Garcia,6913 Maple Ave,Chula Vista,CA,91896,San Diego,(760) 520-5996,2006-01-02,2007-01-02
41-610350,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Steven Miller,6166 Oak Way #515,Chula Vista,CA,90009,San Diego,(760) 318-6606,2002-05-16,2003-05-16
41-262727,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Carlsbad,Kenneth Jones,4561 Wilshire St,Carlsbad,CA,95596,San Diego,(760) 535-3737,2019-10-18,2020-10-18
41-203616,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Diego Inc,Paul Miller,9705 Mission Ln #290,Carlsbad,CA,95059,San Diego,(858) 755-1078,2008-05-03,2009-05-03
41-544705,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Chula Vista LLC,Robert Moore Rodriguez,3981 State Dr #162,Chula Vista,CA,90907,San Diego,(619) 213-2058,2010-01-17,2011-01-17
41-335398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill 15,Jennifer Rodriguez,4673 Sunset Ave,Oceanside,CA,95685,San Diego,(760) 321-6066,2024-12-19,2025-12-19
41-895889,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern 13,Michael Wilson Garcia,172 7th Pl,Oceanside,CA,90547,San Diego,(858) 711-8255,2013-02-11,2014-02-11
41-473707,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,Mark Lopez,4250 Lincoln Rd,Carlsbad,CA,94262,San Diego,(760) 908-3231,2020-01-14,2021-01-14
41-553935,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Chula Vista,Paul Williams,2487 3rd Rd,Chula Vista,CA,95584,San Diego,(619) 883-2446,2004-02-14,2005-02-14
41-782192,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Diego,John Gonzalez,5493 Jefferson Dr #185,San Diego,CA,92298,San Diego,(760) 264-2010,2005-09-24,2006-09-24
41-339612,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,William Davis,181 5th Way #975,Oceanside,CA,92219,San Diego,(760) 415-7892,2018-08-07,2019-08-07
41-928808,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Inc 46,Andrew Gonzalez,6920 Mission Ave,Oceanside,CA,95933,San Diego,(760) 571-3325,2006-11-27,2007-11-27
41-728118,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Co 35,Lisa Smith,890 Mission Pl #442,Escondido,CA,94698,San Diego,(760) 721-3988,2008-04-25,2009-04-25
41-285478,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Inc,Steven Taylor,8370 Mission Ct,Chula Vista,CA,93044,San Diego,(619) 880-9717,2015-06-24,2016-06-24
41-480576,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Chula Vista Heights LLC,James Davis,9758 Wilshire Dr,Chula Vista,CA,92479,San Diego,(619) 613-3887,2006-12-17,2007-12-17
41-648961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner 53,Jennifer Williams Johnson,7013 Franklin Ave #712,Oceanside,CA,90595,San Diego,(619) 909-3880,2008-10-02,2009-10-02
41-153458,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place San Diego 30,Maria Lopez Anderson,1516 3rd Rd #764,Carlsbad,CA,92977,San Diego,(858) 987-4073,2000-06-08,2001-06-08
41-582497,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Corp,Anthony Johnson,9807 Lincoln Dr #660,Chula Vista,CA,90500,San Diego,(760) 538-5722,2006-10-25,2007-10-25
41-865987,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Diego,Christopher Gonzalez,1248 Mission Rd,San Diego,CA,91240,San Diego,(760) 408-2695,2011-05-25,2012-05-25
41-758180,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,William Brown Rodriguez,7805 State Blvd,San Diego,CA,94866,San Diego,(619) 331-3778,2002-08-12,2003-08-12
41-349428,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Co,Michelle Martinez,7218 Ocean Pl,Chula Vista,CA,93693,San Diego,(760) 897-4079,2009-01-20,2010-01-20
41-842190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Escondido 72,Maria Garcia,5522 Ocean Ave,Escondido,CA,92632,San Diego,(858) 236-9820,2018-12-28,2019-12-28
41-264797,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,James Johnson,2318 1st Blvd,Oceanside,CA,93805,San Diego,(858) 757-6366,2001-11-25,2002-11-25
41-453803,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Hernandez,4990 Sunset Dr,San Diego,CA,94998,San Diego,(760) 786-3705,2012-07-14,2013-07-14
41-660966,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,John Taylor,8154 Hollywood St,Oceanside,CA,93868,San Diego,(619) 298-6107,2022-09-01,2023-09-01
41-989729,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Steven Hernandez,4432 4th Ln #248,Escondido,CA,95400,San Diego,(760) 487-7799,2012-09-17,2013-09-17
41-851858,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Michael Rodriguez,1383 Maple Ln,Oceanside,CA,91134,San Diego,(619) 718-3990,2024-08-06,2025-08-06
41-311419,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Lisa Moore,365 State Way,Oceanside,CA,95880,San Diego,(858) 907-1981,2012-10-19,2013-10-19
41-329404,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Michael Garcia,8400 Ocean Way #648,Chula Vista,CA,92988,San Diego,(858) 411-6894,2018-01-10,2019-01-10
41-708550,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Lisa Smith Smith,7445 Ocean Dr,Chula Vista,CA,92911,San Diego,(619) 986-1811,2005-03-16,2006-03-16
41-966961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,David Lopez,1296 1st Ln,San Diego,CA,90235,San Diego,(760) 379-3701,2021-06-16,2022-06-16
41-807792,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Escondido,Steven Jones Anderson,1915 6th Rd,Escondido,CA,93756,San Diego,(858) 408-9344,2021-11-08,2022-11-08
41-402881,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner 10,Mark Martinez,9990 7th Ct,Chula Vista,CA,94779,San Diego,(760) 781-1428,2012-08-12,2013-08-12
41-403551,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Escondido,Kenneth Brown,5029 Pico Way #387,Escondido,CA,94630,San Diego,(619) 208-9136,2014-04-27,2015-04-27
41-464239,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace Company 6,Robert Jones,3464 Sunset Rd,Escondido,CA,91935,San Diego,(760) 214-1578,2019-12-23,2020-12-23
41-828884,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Oceanside Valley Co 86,Kenneth Jones,3931 Hollywood Blvd,Oceanside,CA,92166,San Diego,(619) 441-8969,2010-11-21,2011-11-21
41-639417,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Maria Martinez,8723 Madison Blvd,Escondido,CA,92651,San Diego,(858) 716-6789,2020-05-27,2021-05-27
41-100045,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Carlsbad Heights Group,John Brown,7691 Market Ave,Carlsbad,CA,94923,San Diego,(858) 564-2116,2023-06-08,2024-06-08
41-678765,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Matthew Wilson,305 6th Pl,San Diego,CA,90613,San Diego,(619) 616-8911,2009-12-17,2010-12-17
41-524410,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery 2,Daniel Miller,1563 Pico Pl,Carlsbad,CA,94272,San Diego,(619) 201-2868,2021-09-28,2022-09-28
41-996007,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Maria Smith Thomas,8954 Main Ct,Carlsbad,CA,95445,San Diego,(760) 253-8128,2009-10-08,2010-10-08
41-657384,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Diego Heights Company,Steven Martin,3395 Maple Ln #440,San Diego,CA,93258,San Diego,(760) 976-4526,2019-08-07,2020-08-07
41-231696,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Chula Vista Co 62,Andrew Thomas,9563 2nd Way,Chula Vista,CA,93535,San Diego,(760) 661-6451,2020-01-06,2021-01-06
41-694057,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldRestaurant Oceanside Heights 45,Robert Lopez,2769 5th Ave,Oceanside,CA,90381,San Diego,(760) 925-2994,2016-02-27,2017-02-27
41-476452,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Maria Miller,9406 Mission Dr,Oceanside,CA,92810,San Diego,(858) 974-8290,2005-12-04,2006-12-04
41-218346,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Chula Vista Heights 100,David Taylor,3039 State Way #930,Chula Vista,CA,91715,San Diego,(619) 770-5644,2009-09-16,2010-09-16
41-358469,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern Co 96,William Davis,7914 Broadway Pl,Carlsbad,CA,91399,San Diego,(619) 314-1831,2008-03-28,2009-03-28
41-815700,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro San Diego,John Martin Anderson,1545 Mission Rd,Oceanside,CA,95388,San Diego,(619) 907-8419,2015-09-23,2016-09-23
41-554126,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Chula Vista Valley Group 75,Matthew Jones,623 3rd Ave #504,Chula Vista,CA,95258,San Diego,(858) 403-5434,2018-08-03,2019-08-03
41-387832,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner San Diego 87,Lisa Anderson,626 Ocean Way #387,Escondido,CA,91633,San Diego,(619) 752-1652,2006-11-27,2007-11-27
41-584480,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Group,Daniel Rodriguez,3941 Maple Way,Oceanside,CA,93389,San Diego,(858) 206-9948,2006-02-17,2007-02-17
41-224970,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Carlsbad,Kenneth Martinez,9356 3rd Blvd,Carlsbad,CA,91060,San Diego,(619) 632-8445,2007-11-14,2008-11-14
41-293361,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Mark Moore,335 Sunset St #950,San Diego,CA,93214,San Diego,(858) 442-1889,2015-04-04,2016-04-04
41-566601,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen San Diego,Michelle Moore,2435 Pico Ave #243,Oceanside,CA,91174,San Diego,(858) 857-3810,2020-04-20,2021-04-20
41-756597,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant San Diego LLC 38,Christopher Jones Brown,2891 Ocean Pl,Chula Vista,CA,95991,San Diego,(760) 973-5474,2023-05-15,2024-05-15
41-305216,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe LLC 22,John Hernandez,809 Mission Ave #907,Carlsbad,CA,94899,San Diego,(858) 559-5013,2015-12-10,2016-12-10
41-770859,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Carlsbad Hills,Andrew Johnson,9472 Hollywood Ct,Carlsbad,CA,90470,San Diego,(760) 942-6706,2007-10-07,2008-10-07
41-158445,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,Maria Rodriguez,4562 Lincoln Ct #830,Oceanside,CA,91598,San Diego,(760) 507-2731,2017-09-02,2018-09-02
41-305889,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Matthew Williams,3084 Lincoln Blvd #310,San Diego,CA,90289,San Diego,(858) 684-4232,2000-12-03,2001-12-03
41-918632,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Daniel Garcia,3346 Lincoln Ave #219,Oceanside,CA,93447,San Diego,(760) 973-6840,2014-10-20,2015-10-20
41-283414,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Mark Garcia,3402 1st Ct,Escondido,CA,90764,San Diego,(760) 367-3516,2002-05-03,2003-05-03
41-183780,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery 53,Lisa Smith,3662 Main Pl,Chula Vista,CA,93667,San Diego,(760) 507-7327,2012-03-07,2013-03-07
41-625545,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Group,William Johnson Jones,9048 Ocean St,Chula Vista,CA,90666,San Diego,(760) 971-8469,2001-04-12,2002-04-12
41-576622,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,William Brown,8788 Ocean Dr,Escondido,CA,95357,San Diego,(619) 286-6039,2003-01-05,2004-01-05
41-461105,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Oceanside Corp,Robert Martinez,6593 Pico St,Oceanside,CA,96185,San Diego,(858) 230-1322,2009-03-21,2010-03-21
41-900585,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Oceanside Company,Kenneth Wilson,1481 Hollywood St,Oceanside,CA,96029,San Diego,(858) 238-8327,2020-03-28,2021-03-28
41-145857,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Diego Company,Michael Davis Brown,2003 1st Blvd,Escondido,CA,91097,San Diego,(619) 341-3794,2005-12-10,2006-12-10
41-562412,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern San Diego,David Martinez,8765 Wilshire Ave,Chula Vista,CA,90994,San Diego,(619) 421-4515,2001-06-19,2002-06-19
41-815231,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen San Diego Heights 89,Andrew Anderson,2063 Oak Ave,San Diego,CA,90681,San Diego,(760) 765-1624,2013-06-20,2014-06-20
41-909197,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse San Diego 15,James Rodriguez,9065 Washington Blvd #895,Oceanside,CA,93840,San Diego,(760) 948-2347,2019-11-03,2020-11-03
41-460097,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner San Diego LLC 64,William Martinez,9547 Ocean Ct,San Diego,CA,92913,San Diego,(760) 423-5308,2023-12-10,2024-12-10
41-330944,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Christopher Williams,2066 4th Blvd #871,San Diego,CA,90156,San Diego,(858) 797-5414,2011-06-13,2012-06-13
41-335714,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,James Jackson,8232 Market Dr,Chula Vista,CA,95134,San Diego,(760) 819-7983,2001-03-08,2002-03-08
41-494328,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Oceanside LLC,Maria Thomas,5898 6th Ln #321,Oceanside,CA,90338,San Diego,(619) 481-1309,2021-10-13,2022-10-13
41-769743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,William Thomas,4124 State Way,Carlsbad,CA,93663,San Diego,(858) 365-5601,2017-07-24,2018-07-24
41-978881,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Chula Vista,Maria Jackson,7463 Lincoln Way,Chula Vista,CA,90351,San Diego,(760) 339-6861,2003-06-10,2004-06-10
41-426932,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Chula Vista Corp,Steven Williams,6449 Front St,Chula Vista,CA,95861,San Diego,(619) 890-9378,2011-12-15,2012-12-15
41-932469,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Escondido,Andrew Jones,5452 Franklin Pl #293,Escondido,CA,92735,San Diego,(760) 719-8774,2016-02-13,2017-02-13
41-967797,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery San Diego,Steven Thomas,6852 Franklin Dr,Carlsbad,CA,91957,San Diego,(858) 304-2633,2020-08-19,2021-08-19
41-207401,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Chula Vista Heights Group,John Wilson,7350 Lincoln St,Chula Vista,CA,93313,San Diego,(760) 471-4002,2018-04-17,2019-04-17
41-186989,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen San Diego 94,Paul Williams,1581 Wilshire Ave #858,Chula Vista,CA,94875,San Diego,(858) 771-2387,2024-04-21,2025-04-21
41-405571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Co 51,Matthew Jackson Taylor,2769 Lincoln Way,Oceanside,CA,94457,San Diego,(760) 588-2157,2020-07-04,2021-07-04
41-651337,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Oceanside LLC 65,Christopher Jackson Gonzalez,6783 3rd Ln,Oceanside,CA,91931,San Diego,(619) 947-5528,2005-05-28,2006-05-28
41-570120,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe San Diego,Lisa Johnson,403 Wilshire Way,Chula Vista,CA,94591,San Diego,(760) 373-4991,2009-01-08,2010-01-08
41-605115,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Oceanside Group,Michael Garcia,4804 7th St,Oceanside,CA,91605,San Diego,(858) 956-8316,2004-05-10,2005-05-10
41-463866,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCafe 6,Andrew Martinez,4666 4th Ave #114,San Diego,CA,90235,San Diego,(858) 592-5890,2003-11-25,2004-11-25
41-727698,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner LLC,Mark Brown,9351 7th Ave #504,Escondido,CA,93301,San Diego,(619) 927-4749,2011-11-27,2012-11-27
41-497175,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewKitchen Chula Vista Heights Co 87,James Jones,8761 5th St,Chula Vista,CA,96159,San Diego,(858) 694-5681,2003-01-07,2004-01-07
41-200886,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Maria Martin Wilson,3896 Maple Pl,Escondido,CA,91346,San Diego,(619) 230-8830,2004-01-02,2005-01-02
41-925869,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldHouse Chula Vista Valley 25,Michael Hernandez,7382 Madison Rd #741,Chula Vista,CA,96190,San Diego,(619) 927-3750,2016-06-02,2017-06-02
41-395638,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Maria Martinez,9801 Lincoln Blvd,Oceanside,CA,90688,San Diego,(760) 256-5258,2000-03-12,2001-03-12
41-570868,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner San Diego,David Rodriguez,3520 2nd St,San Diego,CA,91693,San Diego,(858) 947-4208,2010-02-09,2011-02-09
41-697235,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Inc 96,Mark Miller,6989 Pico Ln,Escondido,CA,95118,San Diego,(760) 218-5272,2009-12-18,2010-12-18
41-637181,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Maria Thomas,2620 State Blvd #293,Oceanside,CA,94456,San Diego,(858) 303-6628,2008-07-18,2009-07-18
