license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
75-450290,75,Event Permit Holder,ACTIVE,The Mono Market LLC,Daniel Jones,6700 Main Ct,Mono,CA,91142,Mono,(209) 897-7446,2011-11-09,2025-11-15
48-880964,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Market,Robert Thomas,3921 Center St,Mono,CA,91641,Mono,(916) 719-4353,2023-05-10,2025-09-03
20-394024,20,Off-Sale Beer & Wine,ACTIVE,Mono Restaurant LLC,Matthew Martinez,8170 Main Ct,Mono,CA,95072,Mono,(559) 398-8921,2019-03-26,2024-10-02
21-952459,21,Off-Sale General,ACTIVE,Mono Cafe,Mark Jackson,2041 Center Dr,Mono,CA,90431,Mono,(760) 471-2432,2014-07-11,2026-03-28
41-645554,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Restaurant Inc,James Brown,6710 Broad St,Mono,CA,94534,Mono,(831) 856-2547,2012-11-13,2026-12-15
47-564875,47,On-Sale General - Restaurant,ACTIVE,Mono Tavern Inc,Christopher Lopez,2224 Main Pl,Mono,CA,93482,Mono,(209) 671-9404,2010-10-12,2024-11-21
75-853363,75,Event Permit Holder,ACTIVE,Mono Bar Inc,Matthew Jackson,8322 Main Dr,Mono,CA,94161,Mono,(916) 287-8071,2010-12-07,2025-01-27
58-220895,58,Caterer's Beer & Wine,ACTIVE,The Mono Market LLC,Robert Williams,8411 Main Ave,Mono,CA,95928,Mono,(760) 628-4904,2016-08-21,2026-09-10
21-549467,21,Off-Sale General,ACTIVE,The Mono Market Inc,Matthew Wilson,2600 Main Ln,Mono,CA,92090,Mono,(530) 433-7267,2018-04-26,2025-07-07
20-870564,20,Off-Sale Beer & Wine,ACTIVE,Mono Market LLC,Christopher Smith,1575 Center Ct,Mono,CA,90450,Mono,(707) 978-3472,2023-12-27,2025-04-26
58-568140,58,Caterer's Beer & Wine,ACTIVE,Mono Market Inc,Paul Hernandez,4411 Broad Ln,Mono,CA,94214,Mono,(559) 640-6635,2023-05-19,2026-11-04
47-259308,47,On-Sale General - Restaurant,ACTIVE,Mono Tavern,Andrew Brown,4540 Main Dr,Mono,CA,90037,Mono,(530) 302-9728,2015-01-20,2026-05-24
48-824596,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Cafe,Robert Jackson,2600 Main Way,Mono,CA,96117,Mono,(707) 208-6199,2019-01-03,2024-12-22
58-982621,58,Caterer's Beer & Wine,ACTIVE,The Mono Restaurant,John Lopez,8837 Center St,Mono,CA,93565,Mono,(442) 222-2413,2016-12-23,2024-06-01
48-853086,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Market Inc,Michael Jones,8175 Center Ct,Mono,CA,90900,Mono,(707) 401-1546,2015-11-20,2025-05-09
41-782735,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Mono Restaurant Inc,Paul Taylor,2425 Center Rd,Mono,CA,96088,Mono,(760) 965-7831,2014-06-19,2025-08-16
48-131960,48,On-Sale General - Bar/Tavern,ACTIVE,The Mono Restaurant LLC,Matthew Martin,1599 Center St,Mono,CA,90894,Mono,(442) 968-7600,2017-06-07,2024-09-17
47-859895,47,On-Sale General - Restaurant,ACTIVE,Mono Market LLC,William Hernandez,3561 Center Dr,Mono,CA,94285,Mono,(707) 566-4379,2010-07-19,2024-09-10
75-502324,75,Event Permit Holder,ACTIVE,The Mono Market Inc,Michael Hernandez,6226 Center Blvd,Mono,CA,95892,Mono,(530) 511-6437,2022-02-17,2026-07-26
48-575385,48,On-Sale General - Bar/Tavern,ACTIVE,Mono Market Inc,Steven Jones,3419 Broad Ave,Mono,CA,91592,Mono,(831) 917-2851,2015-11-23,2026-10-27
20-371823,20,Off-Sale Beer & Wine,ACTIVE,Mono Bar LLC,Steven Thomas,5273 Broad Ln,Mono,CA,94474,Mono,(530) 428-9841,2022-10-08,2026-04-26
41-457243,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Mono Market,Matthew Jones,6841 Main Rd,Mono,CA,90557,Mono,(760) 912-6274,2014-10-18,2024-04-18
58-796863,58,Caterer's Beer & Wine,ACTIVE,Mono Bar,Christopher Jones,9968 Center St,Mono,CA,91565,Mono,(559) 880-3722,2011-11-13,2026-10-23
20-153934,20,Off-Sale Beer & Wine,ACTIVE,The Mono Bar,Steven Hernandez,2689 Main Ave,Mono,CA,94191,Mono,(559) 530-3941,2014-05-08,2024-10-16
20-803044,20,Off-Sale Beer & Wine,ACTIVE,Mono Market Inc,Robert Martinez,2523 Center St,Mono,CA,90317,Mono,(916) 855-9860,2023-10-07,2024-12-20
20-724659,20,Off-Sale Beer & Wine,ACTIVE,Mono Cafe Inc,Kenneth Gonzalez,3460 Center Dr,Mono,CA,95217,Mono,(916) 881-5405,2011-03-02,2024-02-20
