id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
WI-59648,Restaurant of Racine,Linda Brown,Operations Manager,info@restaurantofracine.com,(608) 814-3610,7862 Oak St,Racine,WI,Wisconsin,84255,Restaurant,C,64329,Micros,75,True,True,17,1M-3M,MIDWEST_WI_Scraper,"Restaurant,WI,Racine,Midwest",2026-05-07T20:52:42.537668
WI-81247,Racine Eatery,James Thompson,Operations Manager,info@racineeatery.com,(920) 235-7747,6712 Main St,Racine,WI,Wisconsin,97621,Kitchen,C,73860,Clover,75,True,False,32,>5M,MIDWEST_WI_Scraper,"Restaurant,WI,Racine,Midwest",2026-05-07T20:52:42.537676
WI-39669,Waukesha Modern Kitchen,Barbara Taylor,Owner,info@waukeshamodernkitche.com,(608) 686-5253,9372 Lake St,Waukesha,WI,Wisconsin,26566,Kitchen,C,35675,Unknown,40,True,True,5,3M-5M,MIDWEST_WI_Scraper,"Restaurant,WI,Waukesha,Midwest",2026-05-07T20:52:42.537684
WI-42242,Downtown Kitchen,James Taylor,Operations Manager,info@downtownkitchen.com,(920) 586-7697,3237 Washington St,Kenosha,WI,Wisconsin,63337,Kitchen,C,69132,Clover,75,True,True,27,>5M,MIDWEST_WI_Scraper,"Restaurant,WI,Kenosha,Midwest",2026-05-07T20:52:42.537692
WI-50899,Kenosha Classic Kitchen,William Anderson,Operations Manager,info@kenoshaclassickitche.com,(262) 971-8816,3137 Main St,Kenosha,WI,Wisconsin,51994,Kitchen,C,51169,Unknown,40,False,True,34,500K-1M,MIDWEST_WI_Scraper,"Restaurant,WI,Kenosha,Midwest",2026-05-07T20:52:42.537700
WI-73272,Waukesha Silver Bar,Karen Smith,Manager,info@waukeshasilverbar.com,(715) 675-2070,3536 Market St,Waukesha,WI,Wisconsin,78843,Bar,C,38221,Clover,75,True,False,5,>5M,MIDWEST_WI_Scraper,"Restaurant,WI,Waukesha,Midwest",2026-05-07T20:52:42.537711
WI-62564,Kenosha Pub,Robert Taylor,Manager,info@kenoshapub.com,(414) 408-5899,9282 Elm St,Kenosha,WI,Wisconsin,84531,Diner,C,49066,Aloha,80,True,True,21,<500K,MIDWEST_WI_Scraper,"Restaurant,WI,Kenosha,Midwest",2026-05-07T20:52:42.537719
WI-74435,Tavern & Grill,Mary Jones,Owner,info@tavernandgrill.com,(534) 438-7949,1696 Broadway,Waukesha,WI,Wisconsin,89495,Tavern,C,61428,Aloha,80,True,True,28,500K-1M,MIDWEST_WI_Scraper,"Restaurant,WI,Waukesha,Midwest",2026-05-07T20:52:42.537726
WI-65219,Kenosha Eatery,Susan Smith,Manager,info@kenoshaeatery.com,(534) 342-3975,9211 Maple Ave,Kenosha,WI,Wisconsin,73720,Bar,C,35787,TouchBistro,65,True,True,29,3M-5M,MIDWEST_WI_Scraper,"Restaurant,WI,Kenosha,Midwest",2026-05-07T20:52:42.537740
WI-64061,Anderson's Tavern,Christopher Anderson,General Manager,info@andersonstavern.com,(414) 897-4813,4325 Market St,Kenosha,WI,Wisconsin,58098,Tavern,C,67155,Aloha,80,True,True,34,1M-3M,MIDWEST_WI_Scraper,"Restaurant,WI,Kenosha,Midwest",2026-05-07T20:52:42.537748
WI-42635,Garcia's Kitchen,David Garcia,General Manager,info@garciaskitchen.com,(414) 840-7534,5017 Maple Ave,Waukesha,WI,Wisconsin,35814,Kitchen,C,44527,Micros,75,True,True,11,3M-5M,MIDWEST_WI_Scraper,"Restaurant,WI,Waukesha,Midwest",2026-05-07T20:52:42.537759
WI-30322,Kenosha Bistro,Patricia Rodriguez,Manager,info@kenoshabistro.com,(920) 424-1004,9562 Park Ave,Kenosha,WI,Wisconsin,94645,Bistro,C,53249,Revel,70,False,True,34,500K-1M,MIDWEST_WI_Scraper,"Restaurant,WI,Kenosha,Midwest",2026-05-07T20:52:42.537767
