license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-612789,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Tulare Co,Kenneth Smith,131 2nd Pl #445,Tulare,CA,94359,Tulare,(559) 781-1518,2001-06-10,2002-06-10
41-465377,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Daniel Smith Jones,5168 Main Way,Porterville,CA,96028,Tulare,(559) 860-5509,2017-07-01,2018-07-01
41-927657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Group,Robert Smith,5769 Main Ct,Visalia,CA,93563,Tulare,(559) 788-4703,2014-04-23,2015-04-23
41-995775,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Group,Michael Martinez Rodriguez,5225 Maple Ln,Tulare,CA,92142,Tulare,(559) 982-5793,2000-01-20,2001-01-20
41-393288,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Tulare Corp,Kenneth Wilson,5310 Front Rd #312,Tulare,CA,93346,Tulare,(559) 498-2046,2000-07-02,2001-07-02
41-882959,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Andrew Hernandez Garcia,667 Oak Way #873,Visalia,CA,91194,Tulare,(559) 513-8598,2006-02-20,2007-02-20
41-795859,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery 4,Jennifer Taylor,5205 Lincoln Ln,Porterville,CA,94160,Tulare,(559) 233-7899,2020-01-19,2021-01-19
41-125299,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Tulare Valley Group 88,Matthew Hernandez Thomas,8162 Hollywood St #226,Tulare,CA,94351,Tulare,(559) 375-7004,2022-10-02,2023-10-02
41-446787,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Tulare,Steven Smith,566 3rd Way #308,Visalia,CA,95896,Tulare,(559) 971-6619,2000-10-27,2001-10-27
41-149814,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Jennifer Smith Davis,2815 Broadway Ln,Tulare,CA,95964,Tulare,(559) 527-3315,2019-03-16,2020-03-16
41-611190,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Porterville 78,Anthony Williams,9769 1st Ln,Porterville,CA,92875,Tulare,(559) 740-4750,2004-04-26,2005-04-26
41-376054,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Visalia Co,Maria Williams Jackson,1619 Jefferson Ln,Visalia,CA,94651,Tulare,(559) 487-7095,2006-12-26,2007-12-26
41-338216,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Anthony Taylor Taylor,7652 Main Ln,Porterville,CA,94981,Tulare,(559) 957-2906,2019-07-14,2020-07-14
41-913226,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen Tulare Valley 9,William Moore,6718 Main Rd,Tulare,CA,93144,Tulare,(559) 425-7867,2006-08-02,2007-08-02
41-401804,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Tulare,Mark Moore,3948 Sunset Ave,Tulare,CA,93531,Tulare,(559) 975-4219,2002-08-04,2003-08-04
41-598398,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse Co 47,James Garcia,229 Washington Dr,Visalia,CA,93682,Tulare,(559) 532-1752,2004-11-02,2005-11-02
41-610194,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Visalia Hills,Christopher Jackson,2270 Oak Blvd,Visalia,CA,92188,Tulare,(559) 665-2224,2017-07-15,2018-07-15
41-666122,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Christopher Thomas,4393 7th St,Tulare,CA,92431,Tulare,(559) 550-2260,2023-02-24,2024-02-24
41-924213,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Tulare Co 54,John Wilson,3349 2nd Rd,Tulare,CA,91402,Tulare,(559) 792-3825,2004-12-01,2005-12-01
41-266535,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Group,Anthony Martinez Hernandez,6036 Jefferson Ave,Visalia,CA,94611,Tulare,(559) 685-4355,2014-08-11,2015-08-11
41-686291,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Tulare 98,Daniel Davis,4939 Maple Ave,Tulare,CA,93222,Tulare,(559) 839-4831,2008-11-11,2009-11-11
41-979245,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Maria Lopez,4410 1st St,Tulare,CA,92854,Tulare,(559) 888-9448,2006-04-19,2007-04-19
41-339143,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Mark Thomas,4663 6th Blvd,Visalia,CA,92682,Tulare,(559) 933-9374,2006-06-22,2007-06-22
41-952331,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Robert Martinez,5284 Hollywood Ln,Tulare,CA,92818,Tulare,(559) 863-3601,2002-04-12,2003-04-12
41-686943,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Tulare Valley 81,Andrew Miller,1560 Pico Ave,Tulare,CA,90476,Tulare,(559) 382-6683,2000-04-08,2001-04-08
41-806892,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Michelle Moore,8164 1st Blvd,Tulare,CA,93428,Tulare,(559) 924-4074,2008-07-13,2009-07-13
41-769988,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Matthew Smith,7172 5th Ave,Tulare,CA,95841,Tulare,(559) 615-5271,2008-12-10,2009-12-10
41-565684,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Christopher Hernandez Taylor,4253 Franklin Pl #234,Visalia,CA,94667,Tulare,(559) 589-6320,2012-12-18,2013-12-18
41-832867,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Group,Michael Martinez Thomas,5868 Broadway Pl #859,Tulare,CA,94563,Tulare,(559) 314-4477,2013-07-12,2014-07-12
41-142957,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Michelle Davis,2655 Main Blvd,Porterville,CA,92633,Tulare,(559) 237-3148,2014-08-27,2015-08-27
41-745942,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare Heights,Matthew Williams Miller,8467 6th Ave,Tulare,CA,94526,Tulare,(559) 743-6686,2013-03-26,2014-03-26
41-203990,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Porterville,Maria Williams,7171 Madison Way,Porterville,CA,92099,Tulare,(559) 968-9271,2010-09-01,2011-09-01
41-584410,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Maria Anderson,8630 Jefferson Dr,Visalia,CA,93602,Tulare,(559) 351-4980,2012-01-15,2013-01-15
41-373696,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern,Matthew Williams,6966 Washington Way,Visalia,CA,90600,Tulare,(559) 318-8873,2012-03-10,2013-03-10
41-147503,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace Visalia 84,Anthony Johnson,2257 1st Dr #560,Visalia,CA,94739,Tulare,(559) 317-5723,2008-02-14,2009-02-14
41-919214,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Jennifer Brown Jackson,7802 Pico Pl #216,Visalia,CA,94355,Tulare,(559) 588-6585,2015-03-10,2016-03-10
41-574533,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Christopher Miller Rodriguez,6335 Sunset Rd,Tulare,CA,92329,Tulare,(559) 906-4120,2005-04-02,2006-04-02
41-297131,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Visalia,Michael Anderson,7491 4th Way #803,Visalia,CA,93137,Tulare,(559) 879-2772,2010-12-06,2011-12-06
41-175026,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Company,Andrew Wilson Taylor,7655 2nd Ave,Porterville,CA,92137,Tulare,(559) 582-1802,2001-11-11,2002-11-11
41-282674,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Porterville,Matthew Martin,7523 Mission St #505,Porterville,CA,94401,Tulare,(559) 753-5744,2010-07-25,2011-07-25
41-746134,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare,Matthew Johnson Moore,9462 3rd Dr,Porterville,CA,90371,Tulare,(559) 293-5084,2004-11-12,2005-11-12
41-933126,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Porterville,Paul Anderson Johnson,4610 Hollywood St,Porterville,CA,90991,Tulare,(559) 839-6675,2011-04-03,2012-04-03
41-459623,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Lisa Garcia,3784 Lincoln Rd #736,Tulare,CA,91578,Tulare,(559) 296-8838,2011-11-03,2012-11-03
41-491546,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot LLC 10,John Smith,5987 Madison Way #748,Visalia,CA,96079,Tulare,(559) 227-9622,2011-07-25,2012-07-25
41-726201,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Paul Garcia,2554 Oak Dr,Tulare,CA,95843,Tulare,(559) 249-9765,2017-11-21,2018-11-21
41-949292,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,Maria Jackson Martin,6290 Oak Pl,Visalia,CA,90028,Tulare,(559) 663-9363,2021-11-25,2022-11-25
41-148285,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Visalia,Anthony Anderson Smith,2599 1st Ln #722,Visalia,CA,95897,Tulare,(559) 913-7296,2017-01-17,2018-01-17
41-592257,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Porterville Company 36,Maria Miller,229 Wilshire Rd,Porterville,CA,90173,Tulare,(559) 410-5120,2005-08-07,2006-08-07
41-787844,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,David Moore,2928 Madison St,Porterville,CA,94581,Tulare,(559) 328-5441,2013-05-09,2014-05-09
41-826519,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Visalia Inc,Michelle Wilson,6989 1st Dr #554,Visalia,CA,90058,Tulare,(559) 831-4722,2019-09-01,2020-09-01
41-589777,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,William Anderson Jackson,6224 Oak Ave,Porterville,CA,94983,Tulare,(559) 767-9502,2014-05-14,2015-05-14
41-606807,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Tulare Company,John Johnson,8202 5th Ave,Visalia,CA,92252,Tulare,(559) 914-6084,2001-11-05,2002-11-05
41-416351,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Kenneth Martin,2137 Sunset Ct,Tulare,CA,95315,Tulare,(559) 820-2326,2004-09-28,2005-09-28
41-929426,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Group,John Jones,5117 State Ave,Porterville,CA,93201,Tulare,(559) 293-4719,2018-07-08,2019-07-08
41-733222,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Porterville,Mark Hernandez,4653 Ocean Ave,Porterville,CA,93901,Tulare,(559) 749-5233,2018-09-20,2019-09-20
41-458587,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Visalia,Michelle Jones,5599 Main Ave,Visalia,CA,90304,Tulare,(559) 961-4681,2005-05-23,2006-05-23
41-118639,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Porterville Valley Inc 85,David Brown,436 Franklin Ave,Porterville,CA,94627,Tulare,(559) 529-6482,2011-08-13,2012-08-13
41-764824,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Corp,Michael Miller,8699 7th Ave,Tulare,CA,93832,Tulare,(559) 990-3149,2021-08-07,2022-08-07
41-177680,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Tulare Hills Corp,Lisa Martin,3322 Ocean Rd #320,Tulare,CA,91040,Tulare,(559) 743-7292,2009-02-13,2010-02-13
41-167244,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheSpot Tulare 29,Andrew Garcia,4396 Maple St #360,Porterville,CA,93166,Tulare,(559) 417-5898,2018-09-24,2019-09-24
41-503324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Matthew Miller,2548 Ocean Dr #257,Tulare,CA,92214,Tulare,(559) 293-6299,2009-07-04,2010-07-04
41-751874,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCafe Visalia 42,Christopher Anderson,5984 Madison Blvd,Visalia,CA,90719,Tulare,(559) 266-6010,2019-01-11,2020-01-11
41-541616,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Visalia Heights LLC,Maria Lopez,9614 Hollywood Pl,Visalia,CA,90024,Tulare,(559) 274-2895,2022-08-22,2023-08-22
41-558224,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Tulare LLC 12,Michael Moore,2538 Lincoln Ave,Visalia,CA,92648,Tulare,(559) 754-1963,2000-09-27,2001-09-27
41-756276,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Mark Moore,4014 Mission St #528,Visalia,CA,95148,Tulare,(559) 752-1919,2016-01-08,2017-01-08
41-829220,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Michelle Martinez,9055 Washington Rd,Visalia,CA,93284,Tulare,(559) 499-9412,2004-05-19,2005-05-19
41-472307,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Andrew Taylor Lopez,4335 Ocean Ave,Tulare,CA,91018,Tulare,(559) 661-9394,2007-08-22,2008-08-22
41-693364,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Visalia,Anthony Smith,4439 Franklin Blvd,Visalia,CA,91710,Tulare,(559) 546-6900,2016-08-19,2017-08-19
41-769282,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot LLC,Daniel Hernandez,4181 3rd Blvd #518,Porterville,CA,91079,Tulare,(559) 519-3994,2001-06-16,2002-06-16
41-184177,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Christopher Williams,5782 2nd Ct #674,Porterville,CA,93654,Tulare,(559) 444-1568,2016-09-02,2017-09-02
41-312334,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Porterville Company,Matthew Martinez Moore,6198 3rd Ct #522,Porterville,CA,92765,Tulare,(559) 384-8963,2011-07-26,2012-07-26
41-281007,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Tulare Inc,Steven Thomas,3569 Sunset Way #689,Porterville,CA,91567,Tulare,(559) 907-4650,2019-06-13,2020-06-13
41-860876,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Visalia,Jennifer Johnson Johnson,3813 Washington Blvd,Visalia,CA,90012,Tulare,(559) 461-5195,2024-07-02,2025-07-02
41-582154,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Christopher Miller,7611 Madison Way #249,Porterville,CA,94374,Tulare,(559) 287-2649,2019-06-16,2020-06-16
41-402658,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Company 85,Andrew Johnson Gonzalez,1800 Jefferson Rd,Porterville,CA,92921,Tulare,(559) 441-6717,2011-08-10,2012-08-10
41-129666,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Group,Jennifer Hernandez,5536 6th Dr,Visalia,CA,94892,Tulare,(559) 431-1588,2005-04-18,2006-04-18
41-664974,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Co,Kenneth Wilson,2625 Front Way #132,Visalia,CA,90981,Tulare,(559) 418-8685,2008-04-26,2009-04-26
41-655826,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner 56,Mark Brown,2728 Pico Way,Visalia,CA,94028,Tulare,(559) 837-9102,2004-05-21,2005-05-21
41-175028,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Paul Smith Davis,9270 7th Ave,Visalia,CA,91765,Tulare,(559) 899-3738,2020-12-02,2021-12-02
41-657208,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,John Rodriguez,293 2nd Pl #566,Visalia,CA,90974,Tulare,(559) 304-2542,2006-11-16,2007-11-16
41-638427,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Inc 18,Daniel Rodriguez,7851 2nd Rd,Porterville,CA,95776,Tulare,(559) 579-5060,2020-10-14,2021-10-14
41-468601,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Tulare 69,Mark Martin,7922 Sunset Ln,Porterville,CA,94606,Tulare,(559) 980-3856,2024-07-02,2025-07-02
41-302997,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Michael Miller,8586 1st Ln,Visalia,CA,95602,Tulare,(559) 378-1787,2018-03-03,2019-03-03
41-750044,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Paul Jackson,348 6th St,Porterville,CA,92994,Tulare,(559) 826-7094,2011-04-25,2012-04-25
41-323212,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Tulare,Jennifer Brown Martinez,8445 Maple Ct,Porterville,CA,92580,Tulare,(559) 567-7129,2024-01-04,2025-01-04
41-591217,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Tulare,Kenneth Taylor,3269 3rd Dr,Tulare,CA,90526,Tulare,(559) 930-6864,2015-11-13,2016-11-13
41-822832,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare Company,Paul Thomas,6383 4th St,Tulare,CA,94792,Tulare,(559) 924-4383,2013-01-24,2014-01-24
41-432556,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,Mark Johnson,2037 Ocean Ct #953,Porterville,CA,91659,Tulare,(559) 860-6128,2024-12-23,2025-12-23
41-866387,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Inc,Matthew Jackson,5511 Main Ln,Visalia,CA,93931,Tulare,(559) 971-4591,2008-10-01,2009-10-01
41-593445,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Group 74,David Martinez,2334 Front Pl,Porterville,CA,93631,Tulare,(559) 730-7527,2012-05-26,2013-05-26
41-420934,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Tulare Inc 62,Robert Johnson,5900 Madison Ln,Tulare,CA,91182,Tulare,(559) 546-9456,2014-05-21,2015-05-21
41-379984,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery 38,Anthony Jones,9024 5th St,Porterville,CA,90006,Tulare,(559) 483-8104,2006-03-06,2007-03-06
41-218945,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,John Gonzalez,9073 Mission Ave,Porterville,CA,96112,Tulare,(559) 745-8087,2023-05-10,2024-05-10
41-591768,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 63,Paul Gonzalez,2630 Maple Way #839,Porterville,CA,96051,Tulare,(559) 788-3018,2002-09-22,2003-09-22
41-504901,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewHouse 63,Robert Hernandez,9329 4th Way #674,Tulare,CA,94000,Tulare,(559) 738-2171,2016-03-18,2017-03-18
41-208683,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Anthony Brown,7826 Pico Dr,Porterville,CA,95742,Tulare,(559) 776-2461,2022-05-10,2023-05-10
41-174131,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen 13,Mark Thomas,9863 Main Way #761,Visalia,CA,90226,Tulare,(559) 808-9207,2017-06-17,2018-06-17
41-670702,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Mark Moore,3579 Ocean Way #279,Porterville,CA,90002,Tulare,(559) 754-2635,2020-10-27,2021-10-27
41-670136,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Tulare,Jennifer Anderson,9122 4th Rd #747,Visalia,CA,94700,Tulare,(559) 502-7661,2021-10-16,2022-10-16
41-824806,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern 20,Daniel Taylor,1564 Lincoln Ln #878,Tulare,CA,94524,Tulare,(559) 537-9989,2019-06-08,2020-06-08
41-247969,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House LLC,Lisa Rodriguez,744 Franklin Pl #775,Visalia,CA,90011,Tulare,(559) 737-3371,2014-07-09,2015-07-09
41-849557,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Visalia Co,John Williams,633 7th Blvd,Visalia,CA,94326,Tulare,(559) 919-9578,2014-02-13,2015-02-13
41-306232,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Paul Miller,2337 Market Dr,Tulare,CA,90111,Tulare,(559) 534-8877,2013-10-05,2014-10-05
41-442177,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Lisa Hernandez,9891 Franklin Pl,Visalia,CA,90748,Tulare,(559) 351-5040,2022-11-17,2023-11-17
41-737771,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner Visalia Valley Corp 45,Maria Davis,7899 4th Dr,Visalia,CA,93630,Tulare,(559) 905-9525,2023-10-14,2024-10-14
41-499274,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Porterville,Kenneth Williams,4739 Front Dr,Porterville,CA,95730,Tulare,(559) 627-9560,2007-12-22,2008-12-22
41-194571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheDiner LLC 16,Michelle Smith,2680 1st Pl,Visalia,CA,93626,Tulare,(559) 573-3891,2004-11-12,2005-11-12
41-676425,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Porterville Hills,Christopher Lopez Williams,7753 Wilshire Way #307,Porterville,CA,93286,Tulare,(559) 219-4196,2013-05-26,2014-05-26
41-921218,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Porterville,Robert Miller,947 1st Way #633,Porterville,CA,91880,Tulare,(559) 803-9191,2017-06-04,2018-06-04
41-979359,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,Mark Williams,2516 Mission Ave #723,Tulare,CA,94545,Tulare,(559) 683-9822,2023-04-08,2024-04-08
41-287508,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Kenneth Jones,9370 Jefferson Dr,Tulare,CA,95826,Tulare,(559) 928-1790,2011-06-28,2012-06-28
41-357746,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Tulare Company 66,David Rodriguez Lopez,4167 Lincoln Rd,Tulare,CA,91291,Tulare,(559) 657-7414,2002-03-09,2003-03-09
41-295389,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Visalia,William Davis,432 5th Way,Visalia,CA,94888,Tulare,(559) 728-6959,2015-06-20,2016-06-20
41-144111,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Tulare,Paul Brown,1916 Mission Way,Tulare,CA,95922,Tulare,(559) 486-5412,2024-04-13,2025-04-13
41-710098,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Andrew Williams Taylor,8482 Mission Ave,Porterville,CA,92231,Tulare,(559) 953-2601,2012-01-24,2013-01-24
41-372274,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant,John Williams Wilson,4157 Jefferson Way #487,Visalia,CA,93464,Tulare,(559) 818-6058,2016-09-21,2017-09-21
41-109713,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Visalia Heights,James Garcia Wilson,5752 4th Ln #244,Visalia,CA,94266,Tulare,(559) 981-9711,2017-03-24,2018-03-24
41-685660,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen,Kenneth Miller Williams,3016 Market Ct,Visalia,CA,94419,Tulare,(559) 661-8394,2002-01-05,2003-01-05
41-381570,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Porterville Hills,Lisa Thomas,3413 5th Ln,Porterville,CA,93689,Tulare,(559) 362-4665,2017-07-08,2018-07-08
41-900716,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Tulare,Kenneth Gonzalez Jones,5098 Broadway Ct,Tulare,CA,94934,Tulare,(559) 312-6567,2000-08-02,2001-08-02
41-629409,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot 77,Lisa Taylor,6301 Madison Way,Porterville,CA,92378,Tulare,(559) 888-2094,2016-06-07,2017-06-07
41-283153,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldBistro Porterville 84,Lisa Martin,7979 Madison Way,Porterville,CA,90884,Tulare,(559) 569-8849,2012-03-14,2013-03-14
41-641592,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Porterville,Jennifer Miller,4683 Broadway Pl,Porterville,CA,93342,Tulare,(559) 738-1192,2012-02-04,2013-02-04
41-890166,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Tulare Inc 12,Andrew Jones,9170 5th Ln,Porterville,CA,93492,Tulare,(559) 721-7688,2009-10-27,2010-10-27
41-822788,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheEatery Porterville Valley Group 52,James Martinez,2825 Oak Ct,Porterville,CA,94185,Tulare,(559) 650-3121,2012-01-12,2013-01-12
41-324284,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Visalia Hills,Michelle Rodriguez Martinez,2035 Sunset Ct #599,Visalia,CA,92498,Tulare,(559) 636-3638,2005-05-17,2006-05-17
47-410376,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Visalia,Maria Miller Taylor,7653 1st Way,Visalia,CA,91495,Tulare,(559) 790-5544,2009-05-02,2010-05-02
47-382086,47,On-Sale General - Restaurant,ACTIVE,Pub Group,Robert Wilson,7478 Main Blvd,Tulare,CA,91243,Tulare,(559) 647-8958,2009-01-21,2010-01-21
47-106349,47,On-Sale General - Restaurant,ACTIVE,Bar,Lisa Rodriguez,6605 Franklin Ln,Porterville,CA,92405,Tulare,(559) 965-5914,2006-06-13,2007-06-13
47-424276,47,On-Sale General - Restaurant,ACTIVE,Lounge Tulare LLC,Michael Williams,9223 6th Ln,Tulare,CA,93455,Tulare,(559) 507-1307,2002-12-24,2003-12-24
47-645482,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Anthony Miller,896 Pico St,Tulare,CA,91090,Tulare,(559) 864-8939,2010-05-09,2011-05-09
47-471783,47,On-Sale General - Restaurant,ACTIVE,OldTavern 93,Kenneth Martinez,7690 Ocean St,Tulare,CA,91314,Tulare,(559) 303-7298,2015-12-10,2016-12-10
47-446982,47,On-Sale General - Restaurant,ACTIVE,Pub Visalia Group,William Brown,5201 2nd St,Visalia,CA,95246,Tulare,(559) 707-3006,2023-09-06,2024-09-06
47-749549,47,On-Sale General - Restaurant,ACTIVE,Brasserie Tulare,Andrew Wilson Gonzalez,1215 Ocean Way,Visalia,CA,96136,Tulare,(559) 279-3255,2015-03-20,2016-03-20
47-428141,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Company,Kenneth Garcia Gonzalez,2853 2nd Dr #508,Tulare,CA,92577,Tulare,(559) 982-2835,2005-09-23,2006-09-23
47-226400,47,On-Sale General - Restaurant,ACTIVE,Pub Company,Matthew Lopez,9220 7th Blvd,Visalia,CA,95591,Tulare,(559) 370-8176,2012-12-16,2013-12-16
47-175297,47,On-Sale General - Restaurant,ACTIVE,TheBrasserie Tulare 69,David Wilson,7179 Wilshire Rd #875,Tulare,CA,91772,Tulare,(559) 635-2953,2006-05-27,2007-05-27
47-263187,47,On-Sale General - Restaurant,ACTIVE,Lounge Porterville 73,Daniel Taylor,5119 Market Way,Porterville,CA,94428,Tulare,(559) 757-2107,2022-05-25,2023-05-25
47-250420,47,On-Sale General - Restaurant,ACTIVE,Brasserie LLC,Anthony Jackson Brown,9474 1st Rd,Tulare,CA,95731,Tulare,(559) 742-1757,2014-06-04,2015-06-04
47-992355,47,On-Sale General - Restaurant,ACTIVE,OldChophouse Porterville Group 7,John Brown,9037 1st Ave,Porterville,CA,91422,Tulare,(559) 689-8221,2022-10-07,2023-10-07
