id,company_name,contact_name,title,email,phone,address,city,state,state_name,zip,business_type,priority,metro_pop,pos_system,replacement_score,has_website,has_social,years_in_business,estimated_volume,source,tags,scraped_at
MN-59328,Bistro & Grill,Jessica Jones,Manager,info@bistroandgrill.com,(320) 512-3234,1288 Broadway,Bloomington,MN,Minnesota,20773,Bistro,C,75230,Clover,75,True,True,6,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155875
MN-68490,Downtown Restaurant,James Lee,Manager,info@downtownrestaurant.com,(763) 427-5285,9871 Lake St,Brooklyn Park,MN,Minnesota,22057,Restaurant,C,35742,Cake POS,75,True,True,19,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155889
MN-17932,Diner Co.,Jennifer Miller,Operations Manager,info@dinerco..com,(952) 619-5577,3828 Broadway,Brooklyn Park,MN,Minnesota,32922,Diner,C,65299,Square,85,True,True,24,500K-1M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155906
MN-64981,Red Grill on Main,Christopher Thompson,Operations Manager,info@redgrillonmain.com,(952) 920-5710,7175 Elm St,Plymouth,MN,Minnesota,75662,Grill,C,74570,Toast,60,True,True,27,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155921
MN-85072,Uptown Bar,Joseph Taylor,Manager,info@uptownbar.com,(507) 470-3604,1499 Broadway,Brooklyn Park,MN,Minnesota,52282,Bar,C,52449,Cake POS,75,True,True,6,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155939
MN-89392,Uptown Bistro,Mary Hernandez,General Manager,info@uptownbistro.com,(507) 342-5182,2873 Oak St,Plymouth,MN,Minnesota,35792,Bistro,C,65182,Unknown,40,True,True,28,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Plymouth,Midwest",2026-05-07T20:52:43.155957
MN-54459,Brooklyn Park Kitchen,Jessica Martinez,Owner,info@brooklynparkkitchen.com,(952) 680-7274,6209 Elm St,Brooklyn Park,MN,Minnesota,31860,Eatery,C,76807,Micros,75,True,True,28,<500K,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.155971
MN-53219,Bloomington Bar House,Michael Anderson,Owner,info@bloomingtonbarhouse.com,(763) 663-7141,4352 Oak St,Bloomington,MN,Minnesota,27066,Bar,C,27958,Micros,75,True,True,32,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.155997
MN-74891,Friendly Restaurant on Main,Michael Brown,General Manager,info@friendlyrestauranton.com,(218) 728-8146,1821 Broadway,Brooklyn Park,MN,Minnesota,69200,Restaurant,C,43727,Unknown,40,True,True,13,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.156011
MN-36858,Brooklyn Park Pub,Charles Thompson,General Manager,info@brooklynparkpub.com,(952) 853-2360,7659 Main St,Brooklyn Park,MN,Minnesota,21192,Tavern,C,56186,Unknown,40,True,False,26,3M-5M,MIDWEST_MN_Scraper,"Restaurant,MN,Brooklyn Park,Midwest",2026-05-07T20:52:43.156024
MN-35768,Bloomington Kitchen,Thomas Jackson,Manager,info@bloomingtonkitchen.com,(320) 937-4562,7618 Lake St,Bloomington,MN,Minnesota,30645,Cafe,C,74222,Revel,70,True,True,27,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.156045
MN-27939,West Bloomington Diner,Christopher Davis,General Manager,info@westbloomingtondiner.com,(218) 453-5195,6896 Oak St,Bloomington,MN,Minnesota,50244,Diner,C,25969,TouchBistro,65,True,False,9,1M-3M,MIDWEST_MN_Scraper,"Restaurant,MN,Bloomington,Midwest",2026-05-07T20:52:43.156059
