license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
48-159955,48,On-Sale General - Bar/Tavern,ACTIVE,The Plumas Market Inc,Maria Moore,8019 Broad Dr,Plumas,CA,92522,Plumas,(442) 358-4201,2012-05-09,2024-12-27
47-832024,47,On-Sale General - Restaurant,ACTIVE,The Plumas Tavern,Michelle Lopez,5289 Broad St,Plumas,CA,95998,Plumas,(831) 636-3241,2010-01-14,2025-08-02
48-486636,48,On-Sale General - Bar/Tavern,ACTIVE,The Plumas Market,Robert Rodriguez,988 Main Blvd,Plumas,CA,95157,Plumas,(831) 821-6812,2023-03-10,2026-06-11
21-235416,21,Off-Sale General,ACTIVE,The Plumas Cafe,Mark Moore,5350 Main Pl,Plumas,CA,94258,Plumas,(209) 373-8986,2014-11-13,2025-05-12
48-582748,48,On-Sale General - Bar/Tavern,ACTIVE,Plumas Bar,David Jackson,4064 Main Rd,Plumas,CA,93488,Plumas,(559) 780-3015,2016-06-26,2026-11-05
20-531884,20,Off-Sale Beer & Wine,ACTIVE,Plumas Restaurant Inc,Michelle Miller,806 Center Way,Plumas,CA,91094,Plumas,(760) 504-4464,2021-12-09,2024-01-10
47-166255,47,On-Sale General - Restaurant,ACTIVE,The Plumas Cafe Inc,David Martin,3210 Center Pl,Plumas,CA,92990,Plumas,(831) 598-9417,2019-03-19,2026-09-14
41-746957,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Plumas Cafe,Robert Miller,2026 Center Pl,Plumas,CA,92594,Plumas,(530) 556-4589,2015-11-19,2024-08-19
41-858987,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Plumas Market Inc,Mark Rodriguez,6610 Center Pl,Plumas,CA,90107,Plumas,(831) 489-4240,2017-05-15,2025-02-23
47-212589,47,On-Sale General - Restaurant,ACTIVE,The Plumas Tavern LLC,Michelle Smith,3504 Broad Ln,Plumas,CA,95268,Plumas,(442) 271-6777,2023-08-07,2024-10-26
75-867981,75,Event Permit Holder,ACTIVE,Plumas Tavern,James Wilson,2121 Main Dr,Plumas,CA,90136,Plumas,(916) 558-2681,2015-07-27,2025-09-08
75-325558,75,Event Permit Holder,ACTIVE,Plumas Restaurant,Christopher Williams,9255 Broad St,Plumas,CA,95686,Plumas,(916) 741-8332,2015-05-19,2026-05-08
21-889670,21,Off-Sale General,ACTIVE,Plumas Restaurant LLC,Michael Martin,9474 Main Way,Plumas,CA,93156,Plumas,(831) 994-9966,2014-04-16,2026-01-23
58-142511,58,Caterer's Beer & Wine,ACTIVE,Plumas Tavern LLC,Matthew Brown,408 Center Pl,Plumas,CA,90313,Plumas,(831) 923-8286,2010-12-26,2026-09-11
58-593899,58,Caterer's Beer & Wine,ACTIVE,Plumas Market LLC,Matthew Smith,3444 Main Blvd,Plumas,CA,95041,Plumas,(209) 896-1515,2016-05-23,2026-01-14
21-448485,21,Off-Sale General,ACTIVE,Plumas Bar,Maria Davis,1231 Broad Dr,Plumas,CA,94474,Plumas,(530) 665-1243,2018-06-08,2024-11-24
58-468584,58,Caterer's Beer & Wine,ACTIVE,Plumas Cafe Inc,Maria Davis,3657 Main Ave,Plumas,CA,95953,Plumas,(831) 680-6654,2023-02-21,2024-11-17
75-227005,75,Event Permit Holder,ACTIVE,The Plumas Bar,Mark Taylor,7298 Broad St,Plumas,CA,93425,Plumas,(916) 576-3195,2024-11-07,2024-03-24
41-651411,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Plumas Bar Inc,Christopher Jones,8891 Main Ct,Plumas,CA,93354,Plumas,(559) 940-2488,2017-02-02,2025-09-20
75-630451,75,Event Permit Holder,ACTIVE,Plumas Restaurant,Lisa Moore,367 Center Rd,Plumas,CA,91432,Plumas,(831) 895-1536,2010-07-06,2026-10-20
58-148114,58,Caterer's Beer & Wine,ACTIVE,Plumas Market LLC,Steven Williams,6827 Main Ln,Plumas,CA,93333,Plumas,(760) 330-8148,2021-09-28,2026-07-13
75-963547,75,Event Permit Holder,ACTIVE,The Plumas Restaurant,Robert Johnson,5485 Main Ct,Plumas,CA,92819,Plumas,(916) 393-8123,2012-12-26,2026-06-19
20-367147,20,Off-Sale Beer & Wine,ACTIVE,Plumas Restaurant LLC,Maria Rodriguez,5248 Broad Way,Plumas,CA,94900,Plumas,(442) 822-2933,2010-04-28,2026-05-11
41-385377,41,On-Sale Beer & Wine - Eating Place,ACTIVE,The Plumas Restaurant Inc,Michael Jackson,7817 Main Ct,Plumas,CA,95437,Plumas,(760) 798-1468,2024-06-22,2026-06-04
47-696540,47,On-Sale General - Restaurant,ACTIVE,Plumas Bar Inc,Jennifer Miller,5747 Broad Way,Plumas,CA,95472,Plumas,(707) 942-6982,2018-09-16,2025-11-05
20-581247,20,Off-Sale Beer & Wine,ACTIVE,Plumas Restaurant LLC,Michelle Jackson,2753 Broad Rd,Plumas,CA,91984,Plumas,(442) 756-5358,2017-02-01,2025-02-18
20-393849,20,Off-Sale Beer & Wine,ACTIVE,The Plumas Market,David Brown,5167 Broad Rd,Plumas,CA,94282,Plumas,(916) 342-2296,2010-11-21,2026-12-04
47-145927,47,On-Sale General - Restaurant,ACTIVE,Plumas Market Inc,Mark Brown,862 Broad Dr,Plumas,CA,91945,Plumas,(442) 255-7136,2016-01-22,2024-06-06
20-585595,20,Off-Sale Beer & Wine,ACTIVE,Plumas Market,David Anderson,6414 Broad Blvd,Plumas,CA,93694,Plumas,(530) 265-9551,2011-10-19,2024-01-28
41-858353,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Plumas Market Inc,Maria Lopez,8206 Main St,Plumas,CA,90702,Plumas,(209) 810-3212,2010-01-16,2026-03-28
48-898912,48,On-Sale General - Bar/Tavern,ACTIVE,Plumas Bar LLC,Michael Smith,3665 Center Ave,Plumas,CA,95689,Plumas,(831) 319-8671,2011-02-18,2025-08-22
47-219991,47,On-Sale General - Restaurant,ACTIVE,Plumas Bar Inc,William Brown,8984 Center Rd,Plumas,CA,92214,Plumas,(530) 872-6481,2014-01-20,2024-10-28
58-513420,58,Caterer's Beer & Wine,ACTIVE,Plumas Restaurant,Anthony Brown,676 Main Way,Plumas,CA,90030,Plumas,(916) 716-5139,2014-12-20,2026-12-14
48-981730,48,On-Sale General - Bar/Tavern,ACTIVE,The Plumas Market LLC,William Smith,5912 Broad Pl,Plumas,CA,92760,Plumas,(209) 402-3482,2016-03-01,2026-07-10
47-961156,47,On-Sale General - Restaurant,ACTIVE,The Plumas Bar,Maria Jackson,5546 Center Blvd,Plumas,CA,94576,Plumas,(209) 994-8168,2015-08-04,2026-02-04
48-507729,48,On-Sale General - Bar/Tavern,ACTIVE,The Plumas Cafe Inc,Maria Wilson,5536 Broad Dr,Plumas,CA,90073,Plumas,(442) 229-6955,2018-05-10,2025-01-25
