license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
41-494527,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewSpot Company 4,Steven Jones,4431 2nd Way,Santa Barbara,CA,94806,Santa Barbara,(805) 924-6376,2016-02-23,2017-02-23
41-294319,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Goleta Inc 83,Matthew Taylor,2960 2nd Way #629,Goleta,CA,92182,Santa Barbara,(805) 653-8392,2020-04-16,2021-04-16
41-700829,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCafe Santa Barbara 36,James Jackson,5190 Front Ln,Santa Barbara,CA,94329,Santa Barbara,(805) 970-5041,2000-12-09,2001-12-09
41-665443,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Company,Maria Williams,141 Ocean Dr,Goleta,CA,90653,Santa Barbara,(805) 409-3164,2002-05-24,2003-05-24
41-942487,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Barbara Co,Maria Garcia,4397 Broadway Ct,Goleta,CA,91111,Santa Barbara,(805) 769-4578,2022-06-02,2023-06-02
41-138295,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Santa Barbara Hills Co,Maria Hernandez,4655 Madison Ave,Santa Barbara,CA,95826,Santa Barbara,(820) 913-2403,2006-11-01,2007-11-01
41-253894,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Group,David Rodriguez,8054 Pico Ct,Santa Maria,CA,92923,Santa Barbara,(805) 882-3389,2013-09-01,2014-09-01
41-504549,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Santa Barbara LLC,Kenneth Johnson,1589 Mission Dr,Goleta,CA,95498,Santa Barbara,(820) 874-4615,2018-07-03,2019-07-03
41-134456,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery Santa Maria Corp 40,Michelle Taylor Smith,6290 Main Rd,Santa Maria,CA,93255,Santa Barbara,(820) 263-6948,2000-08-01,2001-08-01
41-822220,41,On-Sale Beer & Wine - Eating Place,ACTIVE,ThePlace 53,Michael Jackson Martinez,6570 4th Dr,Santa Maria,CA,92028,Santa Barbara,(805) 228-3353,2018-07-20,2019-07-20
41-509155,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Santa Barbara,Jennifer Martinez Williams,4701 Maple Way #611,Goleta,CA,90230,Santa Barbara,(805) 386-1488,2016-08-17,2017-08-17
41-803165,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Goleta Hills,Jennifer Martin,8403 4th Way,Goleta,CA,92202,Santa Barbara,(820) 633-7719,2021-07-26,2022-07-26
41-665000,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Michelle Hernandez,2922 Ocean Rd #430,Santa Barbara,CA,93234,Santa Barbara,(820) 426-6139,2008-10-20,2009-10-20
41-744245,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewBistro Santa Barbara 31,Kenneth Anderson,6789 Market St,Santa Barbara,CA,92388,Santa Barbara,(820) 294-8029,2022-08-12,2023-08-12
41-471907,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Santa Barbara 70,Maria Smith Jones,1043 3rd Ave,Santa Barbara,CA,93627,Santa Barbara,(805) 492-5523,2021-01-22,2022-01-22
41-478029,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Lisa Anderson,2505 Ocean Pl,Santa Maria,CA,92461,Santa Barbara,(805) 242-2389,2007-01-02,2008-01-02
41-574945,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Michael Williams,9523 Oak St,Goleta,CA,94620,Santa Barbara,(820) 283-3658,2000-12-04,2001-12-04
41-152748,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner 33,Robert Williams Thomas,5133 Franklin Rd,Goleta,CA,95531,Santa Barbara,(805) 580-5785,2002-03-20,2003-03-20
41-456615,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner,Michael Lopez,8744 6th Ct #937,Santa Maria,CA,94717,Santa Barbara,(805) 247-2494,2009-03-14,2010-03-14
41-675430,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldBistro Co 11,Lisa Gonzalez Wilson,341 Wilshire Way #323,Santa Barbara,CA,91114,Santa Barbara,(820) 771-4291,2006-12-09,2007-12-09
41-560691,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Andrew Lopez,9781 Jefferson Way,Goleta,CA,92932,Santa Barbara,(805) 390-6710,2005-02-21,2006-02-21
41-381435,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Santa Barbara Corp,Matthew Brown,1574 Market Ln #323,Santa Maria,CA,94893,Santa Barbara,(805) 665-8833,2022-07-08,2023-07-08
41-632324,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Barbara Valley Co,Robert Hernandez Wilson,664 Hollywood Dr,Santa Barbara,CA,91362,Santa Barbara,(820) 462-6990,2007-03-05,2008-03-05
41-872932,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldDiner 85,Andrew Davis,5458 Oak Pl,Goleta,CA,92829,Santa Barbara,(820) 377-3149,2022-10-12,2023-10-12
41-789108,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Goleta,Maria Wilson,9300 Jefferson Rd,Goleta,CA,93647,Santa Barbara,(820) 691-3533,2011-11-26,2012-11-26
41-878899,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe Company,William Lopez,9171 2nd Dr,Santa Maria,CA,91977,Santa Barbara,(820) 424-7912,2021-11-17,2022-11-17
41-278746,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Corp,Andrew Rodriguez,5777 Market Dr,Santa Barbara,CA,94795,Santa Barbara,(805) 924-6120,2012-05-20,2013-05-20
41-659016,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Maria Garcia Moore,2915 Lincoln Rd #387,Santa Maria,CA,94524,Santa Barbara,(820) 865-2662,2008-08-02,2009-08-02
41-845860,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Barbara,William Taylor Smith,5484 Lincoln Pl,Santa Maria,CA,91194,Santa Barbara,(820) 375-5196,2002-04-22,2003-04-22
41-709065,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Group,Maria Taylor,1568 Broadway Dr,Goleta,CA,93513,Santa Barbara,(805) 668-9879,2013-11-13,2014-11-13
41-514961,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Co 98,Matthew Brown,5183 Wilshire Dr,Santa Barbara,CA,95203,Santa Barbara,(805) 961-5787,2014-03-28,2015-03-28
41-587743,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Co,Steven Martinez Martinez,4087 Lincoln Blvd,Goleta,CA,95877,Santa Barbara,(820) 201-7830,2011-11-16,2012-11-16
41-360528,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Santa Barbara Valley 83,Christopher Williams,7719 Pico Blvd,Santa Barbara,CA,91094,Santa Barbara,(820) 652-3897,2020-05-20,2021-05-20
41-465691,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,Maria Miller,2110 Oak Way,Santa Barbara,CA,92591,Santa Barbara,(820) 632-6897,2003-03-23,2004-03-23
41-598239,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldPlace 44,Steven Lopez Johnson,3624 5th Way,Santa Maria,CA,91128,Santa Barbara,(805) 711-2317,2000-02-25,2001-02-25
41-565889,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Barbara Company,Jennifer Brown,4581 Jefferson Ct,Santa Barbara,CA,94427,Santa Barbara,(820) 242-9301,2000-11-04,2001-11-04
41-717173,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldEatery 21,Michelle Smith Brown,1033 4th Ln,Santa Barbara,CA,95671,Santa Barbara,(820) 904-9064,2003-11-14,2004-11-14
41-683351,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Maria Hills Corp,Robert Brown,4393 Ocean Way,Santa Maria,CA,92259,Santa Barbara,(820) 534-3466,2020-06-16,2021-06-16
41-255120,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Barbara Heights,Maria Brown,4255 Washington Ct,Santa Barbara,CA,91382,Santa Barbara,(820) 801-3784,2017-08-04,2018-08-04
41-364455,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Michelle Lopez Williams,7529 6th Way,Goleta,CA,93271,Santa Barbara,(805) 228-5702,2002-12-04,2003-12-04
41-217518,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner 64,Christopher Miller Davis,6433 4th Way #165,Goleta,CA,94396,Santa Barbara,(805) 643-4837,2019-03-15,2020-03-15
41-923861,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Goleta Corp,Matthew Moore,7021 Market St,Goleta,CA,90369,Santa Barbara,(820) 494-9460,2023-09-27,2024-09-27
41-493847,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner 33,Mark Rodriguez,6084 Ocean Ln,Santa Barbara,CA,95382,Santa Barbara,(820) 240-7848,2018-03-08,2019-03-08
41-657349,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Goleta Company,Mark Williams Hernandez,8882 Wilshire Rd #463,Goleta,CA,92769,Santa Barbara,(805) 320-1306,2015-06-25,2016-06-25
41-224011,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldSpot Corp 20,Andrew Smith,603 Market Ct,Santa Maria,CA,92267,Santa Barbara,(805) 278-8187,2012-04-17,2013-04-17
41-482255,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Goleta Corp,Anthony Martinez,9558 Madison Ave,Goleta,CA,91790,Santa Barbara,(805) 598-4875,2003-12-12,2004-12-12
41-388481,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot,Michael Lopez,6368 Market Rd,Santa Barbara,CA,92058,Santa Barbara,(805) 730-3489,2015-09-28,2016-09-28
41-195120,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Barbara Corp,John Martin Moore,7141 Ocean Pl,Goleta,CA,90799,Santa Barbara,(805) 614-5001,2002-11-17,2003-11-17
41-107013,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Maria Company,James Miller,5475 Jefferson Dr,Santa Maria,CA,92175,Santa Barbara,(805) 441-8435,2020-04-24,2021-04-24
41-816425,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Inc,Maria Jones,4970 Lincoln Pl,Goleta,CA,91736,Santa Barbara,(805) 274-1886,2009-04-05,2010-04-05
41-428748,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Co,Daniel Smith,6297 Lincoln Pl,Santa Maria,CA,93318,Santa Barbara,(805) 641-2997,2009-12-20,2010-12-20
41-381922,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace 45,Maria Rodriguez,3624 7th Ct #864,Santa Maria,CA,93354,Santa Barbara,(805) 280-7492,2024-01-03,2025-01-03
41-665060,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheKitchen 79,Anthony Martinez,992 1st Ave #868,Santa Barbara,CA,91335,Santa Barbara,(805) 302-6030,2004-07-21,2005-07-21
41-137187,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Barbara Valley,John Smith Gonzalez,6841 Market Blvd #171,Santa Barbara,CA,95609,Santa Barbara,(805) 993-3437,2009-07-26,2010-07-26
41-856505,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Santa Barbara LLC,John Rodriguez,9741 4th Blvd,Santa Barbara,CA,90318,Santa Barbara,(805) 439-7484,2007-07-11,2008-07-11
41-385133,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Lisa Jackson,6043 Front Ave,Santa Barbara,CA,92889,Santa Barbara,(805) 568-1300,2022-05-26,2023-05-26
41-558858,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewCorner Inc 94,David Williams,9263 1st Way,Santa Barbara,CA,94723,Santa Barbara,(820) 927-1083,2016-04-25,2017-04-25
41-165823,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Goleta Valley LLC,Steven Moore,9545 Franklin Rd #764,Goleta,CA,93194,Santa Barbara,(820) 845-3833,2022-11-07,2023-11-07
41-492871,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern LLC 7,Jennifer Rodriguez,7690 5th Dr,Santa Barbara,CA,93600,Santa Barbara,(805) 964-4798,2021-07-13,2022-07-13
41-200656,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Maria Martinez,8626 Washington Ln,Goleta,CA,93121,Santa Barbara,(820) 592-3197,2012-05-28,2013-05-28
41-571969,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Kenneth Johnson,2961 Ocean Ln,Santa Barbara,CA,93655,Santa Barbara,(805) 955-2919,2000-09-27,2001-09-27
41-713547,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Corp,Jennifer Johnson,8878 Jefferson Ave #143,Santa Barbara,CA,91655,Santa Barbara,(820) 892-4636,2007-11-18,2008-11-18
41-541266,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheBistro Santa Barbara Co 48,Michelle Brown,986 Franklin St,Santa Barbara,CA,93229,Santa Barbara,(820) 711-2683,2007-10-17,2008-10-17
41-647657,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe 76,Maria Johnson,4197 7th Rd,Goleta,CA,95162,Santa Barbara,(805) 241-9611,2015-01-25,2016-01-25
41-813458,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Maria Inc,Maria Hernandez,4418 Mission Blvd #396,Santa Maria,CA,95472,Santa Barbara,(805) 611-1588,2020-02-26,2021-02-26
41-194286,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheCorner Corp 42,Robert Hernandez,1774 Oak St,Santa Maria,CA,92946,Santa Barbara,(805) 364-4078,2009-05-21,2010-05-21
41-268234,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Goleta Heights,Robert Gonzalez Martinez,5918 Front Ln,Goleta,CA,93291,Santa Barbara,(805) 771-2575,2011-11-25,2012-11-25
41-840264,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Michelle Anderson,2833 Lincoln Ln #838,Santa Barbara,CA,94718,Santa Barbara,(805) 400-9920,2000-01-26,2001-01-26
41-841706,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Barbara Corp,Christopher Wilson,3980 Oak Ln,Goleta,CA,94518,Santa Barbara,(805) 767-6808,2020-05-17,2021-05-17
41-398616,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Barbara,Michael Jackson,2512 Jefferson Ln #843,Santa Barbara,CA,90583,Santa Barbara,(820) 395-6677,2021-02-05,2022-02-05
41-292191,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheHouse Santa Barbara 21,Michael Brown,4363 Franklin Rd,Goleta,CA,93314,Santa Barbara,(805) 797-4170,2017-02-20,2018-02-20
41-452242,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Barbara Group,Paul Martin,7774 4th Rd,Santa Maria,CA,92340,Santa Barbara,(805) 967-8679,2007-01-26,2008-01-26
41-967504,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot 68,Michael Moore Moore,3405 Lincoln Dr,Santa Maria,CA,91387,Santa Barbara,(805) 886-3220,2005-04-09,2006-04-09
41-295615,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Santa Barbara,William Miller,6917 Pico St,Goleta,CA,95012,Santa Barbara,(820) 922-2312,2022-09-25,2023-09-25
41-209710,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Santa Barbara,Mark Martinez,9371 Hollywood Ln,Santa Barbara,CA,95336,Santa Barbara,(805) 922-5024,2011-07-09,2012-07-09
41-553303,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Company,Michael Martin Rodriguez,1373 Ocean Ave #670,Santa Maria,CA,94877,Santa Barbara,(820) 293-7639,2018-10-12,2019-10-12
41-901923,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Kenneth Jones,9571 Market Ave #235,Santa Barbara,CA,92118,Santa Barbara,(805) 517-6096,2017-10-25,2018-10-25
41-335476,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Maria Williams Lopez,6875 Jefferson Way #620,Santa Barbara,CA,93490,Santa Barbara,(820) 221-9902,2021-03-08,2022-03-08
41-529461,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,Christopher Wilson,3350 3rd Ave,Goleta,CA,92718,Santa Barbara,(820) 918-4874,2007-02-04,2008-02-04
41-251521,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewTavern Goleta Co 73,Lisa Rodriguez,6157 Sunset St #488,Goleta,CA,94578,Santa Barbara,(820) 580-9720,2009-06-01,2010-06-01
41-800650,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Santa Barbara,David Brown,215 Sunset Ct,Santa Maria,CA,92500,Santa Barbara,(805) 606-6984,2011-04-27,2012-04-27
41-113393,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Daniel Rodriguez Lopez,8984 Maple Rd #263,Santa Barbara,CA,90147,Santa Barbara,(805) 652-1409,2004-01-07,2005-01-07
41-314978,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewEatery 5,Lisa Rodriguez,3173 Front Blvd,Goleta,CA,93730,Santa Barbara,(805) 776-3580,2023-09-23,2024-09-23
41-751507,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,William Moore Davis,2232 Market St,Santa Barbara,CA,93054,Santa Barbara,(820) 636-2829,2006-03-10,2007-03-10
41-623447,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldTavern 59,David Anderson,3905 1st Ln,Santa Maria,CA,90894,Santa Barbara,(820) 613-9709,2016-07-17,2017-07-17
41-435643,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Co,Robert Davis,1864 Broadway Dr,Goleta,CA,95893,Santa Barbara,(820) 218-2735,2010-08-10,2011-08-10
41-280671,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Barbara Hills,John Wilson,9237 1st Ct #309,Santa Barbara,CA,90532,Santa Barbara,(820) 667-2744,2018-07-14,2019-07-14
41-391855,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Santa Barbara,Maria Gonzalez,2940 Ocean Rd,Santa Barbara,CA,90207,Santa Barbara,(820) 757-7733,2007-11-12,2008-11-12
41-403802,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheRestaurant Santa Barbara LLC 48,Mark Rodriguez,3673 Pico Ct,Santa Barbara,CA,94396,Santa Barbara,(820) 479-9240,2020-02-24,2021-02-24
41-494122,41,On-Sale Beer & Wine - Eating Place,ACTIVE,TheTavern Santa Maria LLC 43,Michelle Smith,8196 Main Way,Santa Maria,CA,91060,Santa Barbara,(805) 224-7115,2013-01-22,2014-01-22
41-414865,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen 90,Daniel Miller,7278 Market Rd #925,Santa Maria,CA,90371,Santa Barbara,(820) 613-6755,2017-12-26,2018-12-26
41-702457,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Santa Barbara Co,William Martin,5867 Front Rd,Santa Maria,CA,90184,Santa Barbara,(820) 703-3972,2021-11-17,2022-11-17
41-583284,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Maria Martinez,296 Front Blvd,Santa Barbara,CA,95841,Santa Barbara,(820) 268-6708,2021-01-23,2022-01-23
41-233755,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Goleta,Mark Martin,9226 Ocean Rd,Goleta,CA,92808,Santa Barbara,(805) 877-3369,2017-02-24,2018-02-24
41-172603,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewGrill Inc 31,Maria Brown,6476 1st St,Santa Barbara,CA,91861,Santa Barbara,(805) 587-2482,2004-12-23,2005-12-23
41-524994,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Goleta,Christopher Garcia Thomas,9574 1st St,Goleta,CA,94705,Santa Barbara,(805) 993-6284,2003-03-01,2004-03-01
41-481112,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Santa Barbara Company,Jennifer Brown,8199 Front Ct #752,Santa Barbara,CA,94389,Santa Barbara,(805) 782-9313,2002-11-25,2003-11-25
41-927558,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Corp,James Jackson,376 Jefferson Blvd,Santa Barbara,CA,92856,Santa Barbara,(820) 339-9096,2004-03-20,2005-03-20
41-668839,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Inc 96,Lisa Garcia,8271 Madison Ave,Goleta,CA,95486,Santa Barbara,(805) 894-1889,2020-03-20,2021-03-20
41-913542,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro,Anthony Brown,7148 1st Ct,Santa Barbara,CA,93526,Santa Barbara,(820) 770-7976,2024-09-08,2025-09-08
41-658506,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Santa Barbara Valley,Michelle Williams,213 Sunset Ln,Santa Barbara,CA,92543,Santa Barbara,(820) 222-5277,2013-06-18,2014-06-18
41-210175,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewDiner Goleta Valley 26,Mark Miller,3016 Madison Blvd,Goleta,CA,94582,Santa Barbara,(820) 954-2380,2015-11-17,2016-11-17
41-392387,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Paul Smith,4304 Jefferson St,Santa Barbara,CA,90845,Santa Barbara,(820) 609-1985,2012-11-01,2013-11-01
41-750061,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill Santa Maria,John Hernandez,5133 3rd St,Santa Maria,CA,91381,Santa Barbara,(805) 919-7213,2002-09-18,2003-09-18
41-860877,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House Group,Lisa Miller,126 Broadway Rd #756,Goleta,CA,92797,Santa Barbara,(805) 368-7874,2013-11-19,2014-11-19
41-325201,41,On-Sale Beer & Wine - Eating Place,ACTIVE,House,Lisa Thomas,4626 2nd Rd,Goleta,CA,94575,Santa Barbara,(820) 853-8716,2002-06-19,2003-06-19
41-659520,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Company,Paul Rodriguez,1124 State St,Santa Barbara,CA,92365,Santa Barbara,(805) 447-4650,2023-07-20,2024-07-20
41-903469,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant 9,Daniel Lopez Miller,7722 2nd Dr,Goleta,CA,92855,Santa Barbara,(820) 650-4877,2022-02-20,2023-02-20
41-828086,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Company 10,Michelle Johnson,3787 Sunset Ave,Goleta,CA,92346,Santa Barbara,(805) 506-3124,2001-02-18,2002-02-18
41-167571,41,On-Sale Beer & Wine - Eating Place,ACTIVE,OldCorner Santa Barbara Corp 78,Kenneth Jones,549 Mission Ct #410,Goleta,CA,91132,Santa Barbara,(805) 869-2330,2023-10-08,2024-10-08
41-504159,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place,Christopher Johnson,6894 Madison Rd,Goleta,CA,92665,Santa Barbara,(805) 365-9158,2016-04-26,2017-04-26
41-703668,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Santa Barbara Hills,Robert Gonzalez Gonzalez,6640 5th Ct,Santa Barbara,CA,90166,Santa Barbara,(820) 389-2581,2007-10-26,2008-10-26
41-814745,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Santa Barbara Company,Kenneth Miller,3280 Main Pl,Santa Barbara,CA,91812,Santa Barbara,(820) 644-2765,2023-12-20,2024-12-20
41-222995,41,On-Sale Beer & Wine - Eating Place,ACTIVE,NewPlace Santa Maria Valley Corp 30,Paul Wilson,5583 Maple Ln #491,Santa Maria,CA,94455,Santa Barbara,(805) 410-9469,2011-11-06,2012-11-06
41-529233,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Spot Santa Maria Company,Steven Garcia,3298 3rd Blvd,Santa Maria,CA,93916,Santa Barbara,(805) 303-3973,2019-04-22,2020-04-22
41-352397,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Cafe,Lisa Hernandez,5317 5th Rd #661,Santa Maria,CA,95505,Santa Barbara,(820) 725-3788,2012-04-27,2013-04-27
41-510337,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner Santa Maria,Christopher Lopez,918 Oak Pl,Santa Maria,CA,91590,Santa Barbara,(820) 812-5965,2006-05-07,2007-05-07
41-920070,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery,Christopher Smith,5794 7th Way,Santa Maria,CA,92426,Santa Barbara,(805) 326-3083,2009-02-25,2010-02-25
41-245761,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Barbara 73,Paul Smith,2190 Ocean St #935,Santa Barbara,CA,96050,Santa Barbara,(805) 683-4664,2018-06-26,2019-06-26
41-381138,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Diner Corp,John Martin,7566 Ocean Ave,Goleta,CA,93539,Santa Barbara,(805) 491-4770,2002-09-08,2003-09-08
41-923114,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Santa Barbara Valley,Andrew Anderson,6234 Jefferson Pl,Santa Barbara,CA,92047,Santa Barbara,(805) 531-6427,2002-01-18,2003-01-18
41-570010,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Tavern Inc,David Brown Lopez,9482 Lincoln Ave,Santa Barbara,CA,94007,Santa Barbara,(820) 862-9146,2006-12-26,2007-12-26
41-305021,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Grill,Paul Anderson Wilson,4042 Hollywood Rd,Santa Barbara,CA,93300,Santa Barbara,(805) 978-1683,2023-10-10,2024-10-10
41-553488,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Kitchen Santa Barbara,Lisa Lopez,8403 Franklin Pl,Santa Maria,CA,92840,Santa Barbara,(820) 803-1391,2023-02-20,2024-02-20
41-326166,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Corner,Anthony Martinez Gonzalez,6343 Lincoln Ct #438,Santa Maria,CA,91199,Santa Barbara,(820) 329-6608,2002-05-23,2003-05-23
41-193963,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant Santa Barbara Hills,William Garcia Anderson,8187 Market Ave,Santa Barbara,CA,93929,Santa Barbara,(805) 816-2797,2019-09-06,2020-09-06
41-791937,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Goleta Heights Group,Michael Martin,1266 Madison Way #575,Goleta,CA,96163,Santa Barbara,(820) 862-3886,2013-07-09,2014-07-09
41-149199,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Eatery Santa Barbara Co 95,Lisa Garcia,3550 Market Rd,Santa Barbara,CA,95641,Santa Barbara,(820) 392-6204,2013-02-22,2014-02-22
41-212885,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Restaurant LLC,Christopher Martin,1663 Main Pl,Santa Barbara,CA,92270,Santa Barbara,(820) 619-5228,2000-01-04,2001-01-04
41-206781,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Place Santa Barbara Valley,Jennifer Miller,6784 Franklin Dr,Santa Barbara,CA,90290,Santa Barbara,(805) 294-7566,2015-08-01,2016-08-01
41-827531,41,On-Sale Beer & Wine - Eating Place,ACTIVE,Bistro Company,Christopher Brown,2510 4th Blvd,Santa Barbara,CA,94112,Santa Barbara,(820) 423-2181,2019-10-14,2020-10-14
