First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Donald,Hall,donald.hall@redfin.com,(828) 416-9641,Compass,Louisville,KY,"Priority_C, CREAM, RealEstate","Experience: 24 years, Transactions: 13, Volume: $5,867,541",CREAM_RealEstate
Margaret,Evans,margaret54@coldwellbanker.com,(585) 405-8356,Keller Williams,Miami,FL,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 30, Volume: $5,566,216",CREAM_RealEstate
Ashley,Morales,morales.ashley@coldwellbanker.com,(650) 478-8099,Vylla Home,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 4, Volume: $1,076,590",CREAM_RealEstate
Nicholas,Jones,nicholasj@yahoo.com,(404) 426-2309,Douglas Elliman,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 47, Volume: $13,166,266",CREAM_RealEstate
Patricia,Bennett,pbennett@century21.com,(754) 683-8219,LGI Homes,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 48, Volume: $4,279,996",CREAM_RealEstate
Michael,Thompson,michael61@compass.com,(609) 913-4752,NVR,Dallas-Fort Worth,TX,"Priority_A, CREAM, RealEstate","Experience: 22 years, Transactions: 40, Volume: $2,009,913",CREAM_RealEstate
Cynthia,Scott,scott.cynthia@outlook.com,(239) 454-2986,Realty One Group,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 36, Volume: $13,519,100",CREAM_RealEstate
Christopher,Cruz,cruz.christopher@elliman.com,(572) 379-4244,United Real Estate,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 21 years, Transactions: 43, Volume: $3,632,899",CREAM_RealEstate
Thomas,Harris,harris.thomas@hotmail.com,(831) 730-8912,Toll Brothers,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 7 years, Transactions: 31, Volume: $8,055,211",CREAM_RealEstate
Kenneth,Kelly,kenneth44@exprealty.com,(732) 925-3492,Douglas Elliman,Indianapolis,IN,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 31, Volume: $4,188,675",CREAM_RealEstate
Linda,Diaz,linda.diaz@coldwellbanker.com,(734) 616-5448,United Real Estate,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 5 years, Transactions: 13, Volume: $4,281,049",CREAM_RealEstate
Linda,Sanders,lindas@kw.com,(405) 355-2105,Century Communities,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 15, Volume: $14,768,016",CREAM_RealEstate
Christine,Stewart,christines@homesmart.com,(301) 747-5216,Berkshire Hathaway,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 47, Volume: $11,078,892",CREAM_RealEstate
Jonathan,Roberts,roberts.jonathan@redfin.com,(351) 652-9679,Vylla Home,Salt Lake City,UT,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 30, Volume: $1,568,076",CREAM_RealEstate
Donald,Cox,donald92@remax.net,(254) 327-2423,Vylla Home,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 18 years, Transactions: 33, Volume: $3,191,345",CREAM_RealEstate
Betty,Hall,betty.hall@century21.com,(786) 571-8255,Zillow Premier,Seattle,WA,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 48, Volume: $5,094,672",CREAM_RealEstate
Amanda,Gutierrez,amanda.gutierrez@coldwellbanker.com,(941) 867-9935,Keller Williams,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 47, Volume: $13,151,391",CREAM_RealEstate
Brenda,Lopez,brenda.lopez@hotmail.com,(206) 263-3697,Sotheby's,Tampa,FL,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 3, Volume: $1,343,819",CREAM_RealEstate
Michael,Castillo,michael.castillo@outlook.com,(220) 446-4979,Weichert,New York,NY,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 31, Volume: $5,928,186",CREAM_RealEstate
Mary,Mitchell,mary71@exprealty.com,(270) 904-6627,Compass,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 31, Volume: $5,975,269",CREAM_RealEstate
Deborah,Davis,deborahd@redfin.com,(786) 598-4700,Douglas Elliman,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 4 years, Transactions: 14, Volume: $868,198",CREAM_RealEstate
Elizabeth,Cook,elizabethc@kw.com,(445) 969-6960,Sotheby's,Detroit,MI,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 3, Volume: $1,773,978",CREAM_RealEstate
Margaret,Ramirez,mramirez@remax.net,(585) 593-9707,Compass,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 13 years, Transactions: 21, Volume: $11,157,796",CREAM_RealEstate
Lisa,Wilson,lisa.wilson@century21.com,(206) 559-2585,Century 21,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 46, Volume: $1,892,598",CREAM_RealEstate
Brenda,Bennett,brenda.bennett@yahoo.com,(828) 456-3636,HomeSmart,Oklahoma City,OK,"Priority_C, CREAM, RealEstate","Experience: 18 years, Transactions: 31, Volume: $2,618,350",CREAM_RealEstate
Samantha,Martin,samantha25@compass.com,(601) 439-4962,Keller Williams,Salt Lake City,UT,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 23, Volume: $10,367,725",CREAM_RealEstate
Ryan,Brooks,ryan.brooks@coldwellbanker.com,(440) 705-9194,Sotheby's,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 10 years, Transactions: 45, Volume: $4,190,527",CREAM_RealEstate
Jerry,Gonzalez,jerry.gonzalez@weichert.com,(734) 241-9082,Pulte Homes,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 9, Volume: $972,431",CREAM_RealEstate
Paul,Wright,wright.paul@berkshirehathawayhs.com,(513) 342-8436,Keller Williams,Richmond,VA,"Priority_C, CREAM, RealEstate","Experience: 5 years, Transactions: 22, Volume: $2,012,927",CREAM_RealEstate
Donna,Nelson,nelson.donna@homesmart.com,(747) 615-6524,Weichert,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 11 years, Transactions: 16, Volume: $4,078,260",CREAM_RealEstate
Nicholas,Alvarez,nicholas.alvarez@century21.com,(425) 997-9716,Ryan Homes,Indianapolis,IN,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 3, Volume: $846,193",CREAM_RealEstate
Linda,Adams,lindaa@homesmart.com,(720) 625-8017,The Agency,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 8 years, Transactions: 45, Volume: $6,042,825",CREAM_RealEstate
Pamela,Brown,pbrown@sothebysrealty.com,(620) 582-2042,M/I Homes,Phoenix,AZ,"Priority_A, CREAM, RealEstate","Experience: 8 years, Transactions: 40, Volume: $5,825,392",CREAM_RealEstate
Cynthia,Nguyen,cynthia46@realtyonegroup.com,(706) 794-3562,United Real Estate,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 15, Volume: $8,578,185",CREAM_RealEstate
Shirley,Rodriguez,shirleyr@homesmart.com,(815) 727-1370,The Agency,Philadelphia,PA,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 21, Volume: $1,726,177",CREAM_RealEstate
Christine,Jackson,jackson.christine@weichert.com,(862) 993-1766,Keller Williams,Boston,MA,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 25, Volume: $3,690,898",CREAM_RealEstate
David,Ward,david.ward@yahoo.com,(434) 439-3851,Beazer Homes,Milwaukee,WI,"Priority_C, CREAM, RealEstate","Experience: 9 years, Transactions: 34, Volume: $4,673,399",CREAM_RealEstate
Nicholas,Walker,nwalker@weichert.com,(716) 248-5880,CalAtlantic Homes,Atlanta,GA,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 44, Volume: $6,081,196",CREAM_RealEstate
Melissa,Martinez,melissam@realtyonegroup.com,(410) 738-4878,eXp Realty,Cleveland,OH,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 12, Volume: $6,180,364",CREAM_RealEstate
Brenda,Ramos,ramos.brenda@outlook.com,(571) 806-3902,The Agency,Indianapolis,IN,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 31, Volume: $5,007,013",CREAM_RealEstate
Kenneth,Martinez,kmartinez@realtor.com,(331) 399-1117,Century 21,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 18, Volume: $12,210,638",CREAM_RealEstate
John,Ward,john84@redfin.com,(220) 703-4942,The Agency,Salt Lake City,UT,"Priority_B, CREAM, RealEstate","Experience: 3 years, Transactions: 5, Volume: $1,356,048",CREAM_RealEstate
Rachel,Kim,rkim@exprealty.com,(636) 870-1527,Better Homes & Gardens,Seattle,WA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 31, Volume: $11,870,504",CREAM_RealEstate
Nancy,Mitchell,mitchell.nancy@remax.net,(402) 453-7667,CalAtlantic Homes,Raleigh,NC,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 36, Volume: $2,247,811",CREAM_RealEstate
Karen,Peterson,karen.peterson@berkshirehathawayhs.com,(424) 290-4038,Nest Seekers,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 39, Volume: $9,485,615",CREAM_RealEstate
Eric,Nguyen,nguyen.eric@hotmail.com,(212) 379-3961,Century 21,Riverside,CA,"Priority_B, CREAM, RealEstate","Experience: 4 years, Transactions: 10, Volume: $1,085,177",CREAM_RealEstate
Melissa,Ramirez,melissa.ramirez@realtyonegroup.com,(406) 967-6628,LGI Homes,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 24, Volume: $3,323,302",CREAM_RealEstate
Emma,Phillips,phillips.emma@sothebysrealty.com,(586) 981-6576,Compass,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 3 years, Transactions: 12, Volume: $1,899,379",CREAM_RealEstate
Benjamin,Parker,parker.benjamin@kw.com,(212) 969-2264,Keller Williams,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 17, Volume: $6,398,217",CREAM_RealEstate
Patricia,Ramos,patriciar@hotmail.com,(562) 229-8950,M/I Homes,Albuquerque,NM,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 42, Volume: $4,307,310",CREAM_RealEstate
Rachel,Smith,rachel16@gmail.com,(657) 866-1794,Zillow Premier,New York,NY,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 41, Volume: $1,742,143",CREAM_RealEstate
Eric,Patel,epatel@outlook.com,(301) 292-5579,Keller Williams,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 2 years, Transactions: 11, Volume: $1,619,933",CREAM_RealEstate
Steven,Nelson,steven.nelson@compass.com,(219) 610-8925,M/I Homes,Denver,CO,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 10, Volume: $765,003",CREAM_RealEstate
Heather,Ward,hward@outlook.com,(220) 550-6457,RE/MAX,Richmond,VA,"Priority_C, CREAM, RealEstate","Experience: 23 years, Transactions: 32, Volume: $14,547,453",CREAM_RealEstate
Gary,Sanders,garys@kw.com,(435) 839-7125,Nest Seekers,Las Vegas,NV,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 12, Volume: $4,837,691",CREAM_RealEstate
Samuel,Hughes,hughes.samuel@yahoo.com,(531) 331-2838,RE/MAX,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 50, Volume: $2,583,680",CREAM_RealEstate
Lisa,Young,young.lisa@century21.com,(660) 366-6886,Coldwell Banker,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 38, Volume: $13,146,767",CREAM_RealEstate
Jessica,Rodriguez,jessica.rodriguez@compass.com,(320) 708-5643,Nest Seekers,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 32, Volume: $14,490,424",CREAM_RealEstate
Michael,Diaz,diaz.michael@compass.com,(267) 342-2578,Pulte Homes,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 11, Volume: $5,206,845",CREAM_RealEstate
Nicole,Miller,nmiller@hotmail.com,(313) 488-6909,Sotheby's,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 24, Volume: $8,664,582",CREAM_RealEstate
Linda,Cooper,lcooper@yahoo.com,(607) 798-8430,M/I Homes,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 38, Volume: $11,521,925",CREAM_RealEstate
Stephen,Cook,stephenc@kw.com,(978) 408-7566,Toll Brothers,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 49, Volume: $5,568,068",CREAM_RealEstate
Stephanie,Clark,stephanie.clark@sothebysrealty.com,(815) 728-2686,Century 21,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 23 years, Transactions: 42, Volume: $9,143,721",CREAM_RealEstate
Ashley,Long,ashleyl@hotmail.com,(918) 650-1403,CalAtlantic Homes,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 17 years, Transactions: 19, Volume: $10,312,446",CREAM_RealEstate
Joshua,Baker,joshua46@weichert.com,(405) 396-9670,Vylla Home,Tucson,AZ,"Priority_C, CREAM, RealEstate","Experience: 0 years, Transactions: 2, Volume: $67,380",CREAM_RealEstate
Kenneth,Lopez,kenneth.lopez@realtyonegroup.com,(805) 856-2001,M/I Homes,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 13 years, Transactions: 33, Volume: $13,808,287",CREAM_RealEstate
Lisa,Turner,lturner@kw.com,(314) 285-4067,Realty One Group,Virginia Beach,VA,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 11, Volume: $3,171,688",CREAM_RealEstate
Jerry,Smith,jerry.smith@gmail.com,(973) 367-2382,Lennar,Baton Rouge,LA,"Priority_C, CREAM, RealEstate","Experience: 20 years, Transactions: 22, Volume: $14,067,948",CREAM_RealEstate
Eric,Lewis,elewis@compass.com,(413) 410-6571,Realty One Group,Kansas City,MO,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 33, Volume: $12,572,467",CREAM_RealEstate
Jessica,Gomez,jessicag@weichert.com,(501) 708-7275,LGI Homes,Boise,ID,"Priority_C, CREAM, RealEstate","Experience: 10 years, Transactions: 40, Volume: $1,599,164",CREAM_RealEstate
Samuel,Parker,parker.samuel@gmail.com,(714) 216-9540,CalAtlantic Homes,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 1 years, Transactions: 3, Volume: $478,924",CREAM_RealEstate
Scott,Chavez,scottc@kw.com,(334) 782-1754,Pulte Homes,Jacksonville,FL,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 38, Volume: $4,611,957",CREAM_RealEstate
Kathleen,Ward,kathleenw@realtyonegroup.com,(407) 979-8538,Zillow Premier,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 2 years, Transactions: 7, Volume: $1,854,121",CREAM_RealEstate
Lisa,Myers,lisa58@realtyonegroup.com,(605) 400-5909,M/I Homes,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 0 years, Transactions: 3, Volume: $486,521",CREAM_RealEstate
David,Rivera,david20@remax.net,(684) 251-6922,Coldwell Banker,Denver,CO,"Priority_A, CREAM, RealEstate","Experience: 9 years, Transactions: 22, Volume: $11,260,353",CREAM_RealEstate
Jessica,Wood,jwood@kw.com,(572) 939-2261,Ryan Homes,St. Louis,MO,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 45, Volume: $12,512,447",CREAM_RealEstate
Raymond,Martinez,rmartinez@redfin.com,(325) 631-1512,Better Homes & Gardens,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 1 years, Transactions: 2, Volume: $351,114",CREAM_RealEstate
Larry,Miller,larry4@sothebysrealty.com,(915) 402-1244,Realty One Group,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 24, Volume: $4,601,078",CREAM_RealEstate
Larry,Carter,larry.carter@homesmart.com,(681) 794-6546,Keller Williams,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 6 years, Transactions: 38, Volume: $11,253,543",CREAM_RealEstate
Brenda,Hall,brendah@yahoo.com,(713) 224-4480,Ryan Homes,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 15 years, Transactions: 34, Volume: $9,306,290",CREAM_RealEstate
George,Kim,george.kim@kw.com,(347) 237-2200,Better Homes & Gardens,New Orleans,LA,"Priority_C, CREAM, RealEstate","Experience: 23 years, Transactions: 31, Volume: $2,801,965",CREAM_RealEstate
Patrick,Williams,patrick.williams@outlook.com,(720) 750-1097,Taylor Morrison,Oklahoma City,OK,"Priority_C, CREAM, RealEstate","Experience: 13 years, Transactions: 45, Volume: $13,680,596",CREAM_RealEstate
Amy,Lopez,amyl@remax.net,(731) 693-4073,Ryan Homes,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 25 years, Transactions: 11, Volume: $1,698,894",CREAM_RealEstate
Dennis,Myers,dennis.myers@coldwellbanker.com,(402) 655-8352,Zillow Premier,San Diego,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 21, Volume: $1,754,816",CREAM_RealEstate
Michelle,Cox,cox.michelle@realtyonegroup.com,(505) 841-3393,Compass,Reno,NV,"Priority_C, CREAM, RealEstate","Experience: 15 years, Transactions: 18, Volume: $4,240,272",CREAM_RealEstate
Elizabeth,Sanchez,elizabeth24@compass.com,(276) 762-1209,Century 21,Columbus,OH,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 36, Volume: $10,801,506",CREAM_RealEstate
Ryan,Turner,ryan.turner@realtyonegroup.com,(251) 941-3346,M/I Homes,Albuquerque,NM,"Priority_C, CREAM, RealEstate","Experience: 14 years, Transactions: 35, Volume: $11,422,593",CREAM_RealEstate
Emma,Sanders,emma.sanders@kw.com,(908) 718-1367,Coldwell Banker,Detroit,MI,"Priority_B, CREAM, RealEstate","Experience: 24 years, Transactions: 49, Volume: $13,503,301",CREAM_RealEstate
Larry,Scott,scott.larry@elliman.com,(727) 975-6159,Taylor Morrison,Baltimore,MD,"Priority_B, CREAM, RealEstate","Experience: 22 years, Transactions: 34, Volume: $12,815,382",CREAM_RealEstate
Helen,Nguyen,helen2@remax.net,(563) 981-6757,Century 21,Milwaukee,WI,"Priority_C, CREAM, RealEstate","Experience: 21 years, Transactions: 50, Volume: $14,279,224",CREAM_RealEstate
Diane,White,dianew@redfin.com,(413) 470-7439,Tri Pointe Homes,Portland,OR,"Priority_B, CREAM, RealEstate","Experience: 5 years, Transactions: 49, Volume: $5,937,081",CREAM_RealEstate
Samantha,Brown,brown.samantha@homesmart.com,(660) 495-8344,Berkshire Hathaway,Phoenix,AZ,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 15, Volume: $7,899,258",CREAM_RealEstate
Jessica,Diaz,jessica26@realtyonegroup.com,(551) 822-1624,Better Homes & Gardens,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 17 years, Transactions: 15, Volume: $10,447,884",CREAM_RealEstate
Shirley,Bennett,bennett.shirley@coldwellbanker.com,(714) 665-2312,eXp Realty,Boise,ID,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 45, Volume: $14,919,832",CREAM_RealEstate
Brian,Rodriguez,brodriguez@kw.com,(650) 897-9238,Redfin,Jacksonville,FL,"Priority_B, CREAM, RealEstate","Experience: 19 years, Transactions: 23, Volume: $6,875,540",CREAM_RealEstate
Jonathan,Lewis,jonathan85@realtyonegroup.com,(252) 590-9473,Sotheby's,Sacramento,CA,"Priority_B, CREAM, RealEstate","Experience: 7 years, Transactions: 13, Volume: $10,850,834",CREAM_RealEstate
Diane,Cooper,cooper.diane@sothebysrealty.com,(928) 408-6582,United Real Estate,Milwaukee,WI,"Priority_C, CREAM, RealEstate","Experience: 13 years, Transactions: 22, Volume: $13,320,672",CREAM_RealEstate
David,Cooper,dcooper@berkshirehathawayhs.com,(718) 693-7714,M/I Homes,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 22 years, Transactions: 40, Volume: $4,299,209",CREAM_RealEstate
Charles,Harris,charlesh@compass.com,(609) 838-4653,Toll Brothers,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 20, Volume: $10,944,607",CREAM_RealEstate
Sharon,Howard,sharon49@exprealty.com,(618) 743-3600,Berkshire Hathaway,New York,NY,"Priority_A, CREAM, RealEstate","Experience: 5 years, Transactions: 35, Volume: $12,291,993",CREAM_RealEstate
Patricia,Brooks,pbrooks@kw.com,(847) 438-7416,Berkshire Hathaway,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 7 years, Transactions: 49, Volume: $14,847,981",CREAM_RealEstate
Pamela,Edwards,pamela55@outlook.com,(662) 764-8144,Douglas Elliman,Boston,MA,"Priority_A, CREAM, RealEstate","Experience: 10 years, Transactions: 42, Volume: $10,801,904",CREAM_RealEstate
Sharon,Morales,sharonm@realtyonegroup.com,(430) 421-4268,Toll Brothers,Albuquerque,NM,"Priority_C, CREAM, RealEstate","Experience: 13 years, Transactions: 45, Volume: $7,265,783",CREAM_RealEstate
Jennifer,Flores,jennifer95@elliman.com,(727) 310-1899,Realty One Group,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 21 years, Transactions: 13, Volume: $6,235,745",CREAM_RealEstate
Helen,Perez,helenp@berkshirehathawayhs.com,(731) 925-2719,LGI Homes,Philadelphia,PA,"Priority_A, CREAM, RealEstate","Experience: 12 years, Transactions: 26, Volume: $6,981,155",CREAM_RealEstate
Sandra,Williams,williams.sandra@remax.net,(202) 796-7136,Sotheby's,Boston,MA,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 2, Volume: $401,780",CREAM_RealEstate
Gregory,Diaz,gregory27@outlook.com,(863) 293-9331,Nest Seekers,Chicago,IL,"Priority_A, CREAM, RealEstate","Experience: 23 years, Transactions: 37, Volume: $3,420,651",CREAM_RealEstate
Joshua,Ross,ross.joshua@kw.com,(810) 214-9524,Beazer Homes,Charlotte,NC,"Priority_A, CREAM, RealEstate","Experience: 17 years, Transactions: 28, Volume: $8,243,705",CREAM_RealEstate
Karen,Taylor,karen79@realtor.com,(325) 990-2934,eXp Realty,Minneapolis,MN,"Priority_B, CREAM, RealEstate","Experience: 16 years, Transactions: 33, Volume: $6,032,627",CREAM_RealEstate
Joshua,Lewis,joshua69@realtor.com,(708) 258-9553,Redfin,Salt Lake City,UT,"Priority_B, CREAM, RealEstate","Experience: 14 years, Transactions: 16, Volume: $7,277,943",CREAM_RealEstate
Jacob,Diaz,jdiaz@remax.net,(785) 739-9289,Zillow Premier,New York,NY,"Priority_A, CREAM, RealEstate","Experience: 1 years, Transactions: 3, Volume: $473,481",CREAM_RealEstate
Frank,Smith,frank.smith@outlook.com,(409) 695-6334,HomeSmart,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 20, Volume: $10,334,636",CREAM_RealEstate
Jessica,Nelson,jessica.nelson@kw.com,(515) 761-2910,Coldwell Banker,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 25 years, Transactions: 37, Volume: $3,522,334",CREAM_RealEstate
Stephen,Mendoza,mendoza.stephen@elliman.com,(832) 255-7765,Tri Pointe Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 23 years, Transactions: 29, Volume: $13,479,773",CREAM_RealEstate
Shirley,Carter,carter.shirley@century21.com,(458) 949-1360,LGI Homes,Cincinnati,OH,"Priority_B, CREAM, RealEstate","Experience: 12 years, Transactions: 22, Volume: $3,313,261",CREAM_RealEstate
Amy,Morris,amy.morris@outlook.com,(475) 910-7397,Douglas Elliman,Boise,ID,"Priority_C, CREAM, RealEstate","Experience: 14 years, Transactions: 28, Volume: $11,948,617",CREAM_RealEstate
Donald,Brooks,donaldb@realtyonegroup.com,(585) 895-3587,Century Communities,Louisville,KY,"Priority_C, CREAM, RealEstate","Experience: 16 years, Transactions: 26, Volume: $12,105,475",CREAM_RealEstate
Benjamin,Lee,blee@berkshirehathawayhs.com,(225) 608-7906,The Agency,Denver,CO,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 17, Volume: $5,674,524",CREAM_RealEstate
Joshua,Brooks,brooks.joshua@homesmart.com,(831) 406-3516,Tri Pointe Homes,Atlanta,GA,"Priority_A, CREAM, RealEstate","Experience: 6 years, Transactions: 44, Volume: $9,385,486",CREAM_RealEstate
Mark,Carter,carter.mark@compass.com,(701) 249-5744,United Real Estate,San Antonio,TX,"Priority_B, CREAM, RealEstate","Experience: 20 years, Transactions: 29, Volume: $14,356,021",CREAM_RealEstate
Raymond,Howard,raymond.howard@exprealty.com,(678) 230-7961,Beazer Homes,Austin,TX,"Priority_A, CREAM, RealEstate","Experience: 7 years, Transactions: 25, Volume: $12,575,492",CREAM_RealEstate
Linda,Castillo,castillo.linda@realtor.com,(985) 203-6962,The Agency,Houston,TX,"Priority_A, CREAM, RealEstate","Experience: 16 years, Transactions: 13, Volume: $12,911,886",CREAM_RealEstate
Jason,Long,jason.long@compass.com,(774) 440-2952,Zillow Premier,San Francisco,CA,"Priority_A, CREAM, RealEstate","Experience: 19 years, Transactions: 18, Volume: $7,404,385",CREAM_RealEstate
Nicole,Wood,nwood@hotmail.com,(817) 848-6716,Douglas Elliman,Tucson,AZ,"Priority_C, CREAM, RealEstate","Experience: 24 years, Transactions: 38, Volume: $10,245,427",CREAM_RealEstate
Timothy,Reed,timothyr@weichert.com,(843) 255-9992,Vylla Home,Memphis,TN,"Priority_C, CREAM, RealEstate","Experience: 25 years, Transactions: 11, Volume: $4,131,151",CREAM_RealEstate
Charles,Martin,cmartin@compass.com,(984) 298-9035,RE/MAX,Orlando,FL,"Priority_A, CREAM, RealEstate","Experience: 4 years, Transactions: 6, Volume: $1,321,017",CREAM_RealEstate
Sarah,Long,sarah.long@elliman.com,(615) 363-6439,Pulte Homes,Richmond,VA,"Priority_C, CREAM, RealEstate","Experience: 14 years, Transactions: 15, Volume: $9,911,454",CREAM_RealEstate
Dorothy,Rivera,dorothyr@compass.com,(530) 455-6390,Taylor Morrison,Boston,MA,"Priority_A, CREAM, RealEstate","Experience: 15 years, Transactions: 49, Volume: $7,812,433",CREAM_RealEstate
Benjamin,Collins,benjamin.collins@kw.com,(684) 943-4259,Better Homes & Gardens,Oklahoma City,OK,"Priority_C, CREAM, RealEstate","Experience: 23 years, Transactions: 11, Volume: $10,859,658",CREAM_RealEstate
Jason,Chavez,jchavez@yahoo.com,(479) 753-5955,The Agency,San Jose,CA,"Priority_B, CREAM, RealEstate","Experience: 11 years, Transactions: 27, Volume: $11,488,083",CREAM_RealEstate
Gregory,Reed,gregory2@berkshirehathawayhs.com,(316) 613-8195,The Agency,Colorado Springs,CO,"Priority_C, CREAM, RealEstate","Experience: 17 years, Transactions: 13, Volume: $5,650,891",CREAM_RealEstate
Ashley,Reyes,areyes@elliman.com,(443) 995-9285,Century 21,Virginia Beach,VA,"Priority_C, CREAM, RealEstate","Experience: 22 years, Transactions: 20, Volume: $4,480,151",CREAM_RealEstate
David,Bennett,dbennett@homesmart.com,(520) 676-8695,Ryan Homes,Seattle,WA,"Priority_A, CREAM, RealEstate","Experience: 10 years, Transactions: 17, Volume: $12,475,663",CREAM_RealEstate
