First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Sofia,(Owner),,(281) 439-4478,Sofia & Family Chinese,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(713) 320-4051,Vietnamese House,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(832) 698-6555,The Isabella Seafood,Houston,TX,"Priority_A, TX_Business, seafood","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(713) 254-8544,Sushi House,Houston,TX,"Priority_A, TX_Business, sushi","County: Harris, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(713) 961-3095,Sarah's Seafood,Houston,TX,"Priority_A, TX_Business, seafood","County: Harris, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(832) 521-7179,Burger House,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(346) 933-8893,Michael Seafood,Houston,TX,"Priority_A, TX_Business, seafood","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(346) 784-5566,Michael's Place,Houston,TX,"Priority_A, TX_Business, mexican","County: Harris, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(281) 236-2912,Carmen Pizza,Houston,TX,"Priority_A, TX_Business, pizza","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(281) 966-8393,Diner House,Houston,TX,"Priority_A, TX_Business, diner","County: Harris, Status: new",TX_Secretary_of_State
Linda,(Owner),,(832) 410-1564,Linda's Deli,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Hector,(Owner),,(832) 686-1845,Hector Food Truck,Houston,TX,"Priority_A, TX_Business, food truck","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(346) 716-3444,The Robert Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(832) 773-1486,Robert Bbq,Houston,TX,"Priority_A, TX_Business, bbq","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(832) 677-9397,Isabella's Cafe,Houston,TX,"Priority_A, TX_Business, cafe","County: Harris, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(832) 517-3568,Guadalupe's Italian,Houston,TX,"Priority_A, TX_Business, italian","County: Harris, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(713) 950-9425,Chinese by Roberto,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(346) 564-1886,Cafe House,Houston,TX,"Priority_A, TX_Business, cafe","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(281) 565-8549,David's Food Truck,Houston,TX,"Priority_A, TX_Business, food truck","County: Harris, Status: new",TX_Secretary_of_State
Hector,(Owner),,(713) 232-6450,The Hector Breakfast,Houston,TX,"Priority_A, TX_Business, breakfast","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(832) 595-5667,Lisa's Italian,Houston,TX,"Priority_A, TX_Business, italian","County: Harris, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(281) 311-5170,The Pedro Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(346) 983-5189,Vietnamese House,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(281) 946-4110,Breakfast House,Houston,TX,"Priority_A, TX_Business, breakfast","County: Harris, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(346) 763-6329,Isabella & Family Bbq,Houston,TX,"Priority_A, TX_Business, bbq","County: Harris, Status: new",TX_Secretary_of_State
Mike,(Owner),,(713) 342-8244,Mike Vietnamese,Houston,TX,"Priority_A, TX_Business, vietnamese","County: Harris, Status: new",TX_Secretary_of_State
Maria,(Owner),,(281) 530-2989,Maria's Seafood,Houston,TX,"Priority_A, TX_Business, seafood","County: Harris, Status: new",TX_Secretary_of_State
Michael,(Owner),,(713) 673-4315,Michael's Place,Houston,TX,"Priority_A, TX_Business, restaurant","County: Harris, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(281) 207-1676,Guadalupe's Place,Houston,TX,"Priority_A, TX_Business, restaurant","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(713) 747-1961,Emma's Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Tony,(Owner),,(281) 817-9782,Sandwich by Tony,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(346) 870-5112,Emma's Burger,Houston,TX,"Priority_A, TX_Business, burger","County: Harris, Status: new",TX_Secretary_of_State
Luis,(Owner),,(832) 994-4751,The Luis Thai,Houston,TX,"Priority_A, TX_Business, thai","County: Harris, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(281) 294-6757,Taqueria by Miguel,Houston,TX,"Priority_A, TX_Business, taqueria","County: Harris, Status: new",TX_Secretary_of_State
Linda,(Owner),,(832) 720-5925,Linda's Place,Houston,TX,"Priority_A, TX_Business, deli","County: Harris, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(832) 869-3274,Antonio & Family Seafood,Houston,TX,"Priority_A, TX_Business, seafood","County: Harris, Status: new",TX_Secretary_of_State
Robert,(Owner),,(832) 999-3307,The Robert Thai,Houston,TX,"Priority_A, TX_Business, thai","County: Harris, Status: new",TX_Secretary_of_State
John,(Owner),,(713) 689-4927,Steakhouse House,Houston,TX,"Priority_A, TX_Business, steakhouse","County: Harris, Status: new",TX_Secretary_of_State
David,(Owner),,(346) 261-3563,The David Sandwich,Houston,TX,"Priority_A, TX_Business, sandwich","County: Harris, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(832) 688-8483,Lisa's Chinese,Houston,TX,"Priority_A, TX_Business, chinese","County: Harris, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(713) 978-6705,Bbq House,Houston,TX,"Priority_A, TX_Business, bbq","County: Harris, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(346) 938-7588,The Jennifer Thai,Houston,TX,"Priority_A, TX_Business, thai","County: Harris, Status: new",TX_Secretary_of_State
Emma,(Owner),,(469) 416-6404,The Emma Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(214) 697-4472,The Francisco Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(972) 231-1903,The Rosa Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(972) 292-5380,Sofia & Family Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(972) 289-3564,Carmen Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(214) 963-9350,The Francisco Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(469) 635-7688,Maria's Place,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 513-6727,Mike's Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(214) 713-8741,Guadalupe & Family Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(214) 255-1621,Pedro & Family Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 287-9506,Mike's Place,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(214) 954-6212,Deli House,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(469) 391-6891,Robert's Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(214) 429-5574,Juan Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(972) 249-9697,Maria's Place,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(972) 650-1846,Italian by Jose,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(469) 520-8638,Roberto & Family Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Tony,(Owner),,(972) 477-7950,Tony & Family Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(214) 790-9429,Pedro's Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(469) 717-1273,Patricia's Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(214) 765-1656,Chinese House,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(972) 298-6038,Restaurant by Robert,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(214) 462-4746,Maria's Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
John,(Owner),,(214) 273-1954,Bbq by John,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(214) 743-7671,Antonio's Breakfast,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(214) 700-8414,Francisco Taqueria,Dallas,TX,"Priority_A, TX_Business, taqueria","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(214) 547-7117,Mexican House,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(469) 885-6533,Maria Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(214) 322-6165,Francisco's Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(469) 764-4557,Steakhouse House,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Tony,(Owner),,(972) 733-8803,Tony's Place,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(469) 551-3962,Isabella Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(214) 759-3517,Sushi House,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(214) 386-9745,Elena's Place,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(972) 617-7328,The Hector Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(214) 392-6679,The Carlos Pizza,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(469) 802-4906,Linda's Taqueria,Dallas,TX,"Priority_A, TX_Business, taqueria","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 957-4413,William's Sandwich,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(214) 805-9405,Mexican by Elena,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(214) 877-5844,Patricia's Place,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(972) 330-3044,Jose & Family Italian,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(972) 361-1589,Mike's Place,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(469) 247-4307,Pedro Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(469) 791-1699,Hector's Italian,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 708-8614,William's Place,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(469) 216-8594,Francisco Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(469) 403-4840,The Robert Pizza,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 840-7420,Roberto & Family Diner,Dallas,TX,"Priority_A, TX_Business, diner","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(469) 567-2814,Linda's Diner,Dallas,TX,"Priority_A, TX_Business, diner","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 511-5733,Italian by Mike,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(469) 589-9324,Isabella's Breakfast,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(469) 838-2945,The Jennifer Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 735-7277,Mike Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Emma,(Owner),,(972) 540-9297,Chinese by Emma,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(469) 296-8617,Juan's Place,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Luis,(Owner),,(972) 250-1664,Mexican by Luis,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(469) 935-1908,Cafe House,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
John,(Owner),,(469) 582-7046,John's Italian,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 784-7876,Mike Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(214) 753-5690,Lisa Pizza,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 877-9275,The Roberto Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
David,(Owner),,(214) 921-2802,Burger House,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(214) 877-4879,Elena & Family Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(972) 629-1736,Vietnamese by Jennifer,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(972) 688-5188,Hector's Place,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(469) 932-9010,Hector's Place,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(972) 483-3198,The Carmen Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(214) 880-1354,Thai by Jennifer,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Tony,(Owner),,(214) 886-3978,Tony's Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Tony,(Owner),,(469) 318-4954,Vietnamese by Tony,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(214) 422-7096,Lisa's Place,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(972) 662-5099,Bbq House,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
John,(Owner),,(469) 854-1010,Steakhouse House,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(469) 484-4668,The Sarah Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(972) 258-9761,Guadalupe's Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(469) 531-3892,The Sofia Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(972) 209-9262,Sushi by Sofia,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(469) 730-9602,Robert Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(972) 912-7370,Miguel's Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(972) 478-4162,William Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(469) 525-4949,The Jose Steakhouse,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(469) 591-2338,Vietnamese House,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(972) 503-3930,Hector's Breakfast,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 411-3690,Sandwich by Roberto,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 996-5360,The William Pizza,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(469) 203-5998,The Roberto Taqueria,Dallas,TX,"Priority_A, TX_Business, taqueria","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(214) 925-8697,Michael's Place,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(214) 729-8240,Carlos's Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(469) 370-9522,Elena's Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(214) 256-7530,Maria Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(469) 373-6701,Thai House,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(469) 870-2470,Carmen's Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(972) 404-6835,Juan's Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(972) 746-3596,Antonio Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(214) 866-4370,Michael & Family Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 462-7439,The Mike Diner,Dallas,TX,"Priority_A, TX_Business, diner","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(214) 865-6137,Lisa's Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
David,(Owner),,(972) 778-7705,David's Place,Dallas,TX,"Priority_A, TX_Business, diner","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(972) 363-6337,Lisa's Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(214) 954-9614,Robert's Place,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(972) 334-1623,Carmen & Family Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 627-9565,William Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(469) 667-6376,The Robert Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(469) 520-5380,Steakhouse House,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(469) 427-9782,Breakfast House,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(214) 792-8846,Burger House,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(214) 722-7051,Roberto's Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(972) 696-8835,Elena Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(972) 596-9190,Carmen's Place,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(469) 263-9629,Vietnamese House,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(214) 715-9262,The Hector Breakfast,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(214) 829-6327,The Maria Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(972) 969-2862,Rosa's Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(972) 854-3677,Elena's Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(214) 619-9001,The Jennifer Sandwich,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(972) 994-3540,Sarah Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 261-5302,The Roberto Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(214) 746-1963,Jennifer's Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(972) 322-5684,Isabella's Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(972) 236-2783,Francisco & Family Sandwich,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 444-2863,The Roberto Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(469) 777-1293,The Hector Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Emma,(Owner),,(469) 607-7002,Emma's Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(972) 485-4037,Jennifer & Family Steakhouse,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(469) 571-2443,Carlos & Family Breakfast,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(214) 822-2059,Sofia Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(972) 216-8604,Jose's Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(214) 296-9551,Jennifer's Place,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Emma,(Owner),,(214) 585-7834,Emma's Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(972) 240-4157,William & Family Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(469) 286-8565,The Francisco Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(214) 492-3078,Jose's Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(469) 901-1703,Linda Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(972) 407-3470,Deli House,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(972) 784-3178,Robert's Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
David,(Owner),,(214) 789-8499,Diner House,Dallas,TX,"Priority_A, TX_Business, diner","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 937-2637,The William Mexican,Dallas,TX,"Priority_A, TX_Business, mexican","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(972) 209-7868,The Jose Taqueria,Dallas,TX,"Priority_A, TX_Business, taqueria","County: Dallas, Status: new",TX_Secretary_of_State
Tony,(Owner),,(469) 629-3666,The Tony Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
