First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Robert,(Owner),,(346) 473-9393,Robert's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75292,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elena,(Owner),,(281) 403-8262,Elena's Pizza,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,80378,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,(Owner),,(346) 207-8015,The Patricia Mexican,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75635,SOS-TX-65884,2021-09-17,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(832) 390-9038,Cafe House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82694,SOS-TX-55084,2014-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(713) 400-4382,The Antonio Pizza,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79457,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(346) 841-1315,Michael & Family Burger,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75958,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,(Owner),,(346) 456-2423,Cafe House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82772,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(832) 589-8453,Michael & Family Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75618,SOS-TX-31681,2022-06-02,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,(Owner),,(832) 754-3583,John's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,73404,SOS-TX-88059,2019-12-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,(Owner),,(281) 397-1845,Robert's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82773,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rosa,(Owner),,(713) 357-7292,Rosa & Family Vietnamese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74535,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,(Owner),,(713) 791-8003,Restaurant House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78220,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pedro,(Owner),,(832) 200-4467,Pedro's Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,76446,SOS-TX-66510,2023-10-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,(Owner),,(832) 560-9058,Linda & Family Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74898,SOS-TX-30968,2016-11-07,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(346) 341-2611,William Italian,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78051,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,(Owner),,(832) 663-2149,Jennifer Bbq,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77754,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(281) 637-2077,Michael's Vietnamese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82242,SOS-TX-45968,2017-04-10,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(346) 265-4400,Juan's Burger,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79620,SOS-TX-12987,2014-05-13,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(281) 504-9627,Luis's Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,80373,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(713) 462-3858,William's Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75762,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(281) 419-6717,Deli by Isabella,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81717,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,(Owner),,(281) 393-7563,Mexican by Patricia,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77808,SOS-TX-17636,2010-05-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(832) 773-3134,Francisco's Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82742,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(832) 732-5714,Luis's Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74489,SOS-TX-36743,2025-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(713) 292-2227,Francisco's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75892,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elena,(Owner),,(832) 491-5892,Elena's Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75718,SOS-TX-96457,2022-10-02,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,(Owner),,(713) 780-6597,Jennifer's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82851,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(713) 378-7517,Vietnamese House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77062,SOS-TX-49285,2023-10-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(346) 953-6546,Bbq by Luis,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74952,SOS-TX-55084,2014-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,(Owner),,(281) 704-6269,Diner House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78957,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carmen,(Owner),,(832) 717-1063,Carmen's Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74120,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(832) 902-5641,Sushi House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75911,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(832) 607-7827,The Michael Cafe,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82646,SOS-TX-96457,2022-10-02,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(346) 911-1834,Carlos & Family Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74283,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Tony,(Owner),,(832) 783-5530,Tony Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,73783,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(832) 400-6513,Roberto's Vietnamese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81114,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,(Owner),,(281) 977-5128,Jennifer & Family Deli,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79798,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Miguel,(Owner),,(346) 843-4896,The Miguel Thai,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82516,SOS-TX-25625,2024-06-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jose,(Owner),,(281) 232-9332,Jose's Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75700,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(713) 471-3332,Juan's Taqueria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81725,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(713) 450-9105,Francisco's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78774,SOS-TX-87568,2022-01-09,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(713) 624-7836,Roberto Taqueria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74650,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Tony,(Owner),,(713) 642-4544,The Tony Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,83182,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(832) 675-2961,The William Restaurant,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82006,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,(Owner),,(713) 512-6762,Lisa's Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81592,SOS-TX-63017,2010-12-04,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(281) 506-6449,The Maria Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79130,SOS-TX-64139,2021-10-03,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(346) 530-7204,Carlos's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77549,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,(Owner),,(346) 240-7907,Bbq by John,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75080,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(713) 830-3326,Mike's Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79047,SOS-TX-36743,2025-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(346) 711-2896,Deli House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82156,SOS-TX-30968,2016-11-07,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Hector,(Owner),,(346) 825-2128,Hector's Cafe,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77907,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(281) 873-4031,The Michael Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82894,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(832) 783-7450,Carlos's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,73931,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,(Owner),,(281) 584-3726,Seafood by Patricia,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82917,SOS-TX-56331,2020-07-24,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(832) 594-8552,The Michael Taqueria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75358,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,(Owner),,(281) 758-1578,Robert & Family Italian,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79556,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(832) 744-8082,Maria's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,80876,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,(Owner),,(713) 234-1809,John's Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82885,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jose,(Owner),,(713) 434-5278,Deli by Jose,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77385,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elena,(Owner),,(713) 214-6433,Elena & Family Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74141,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(832) 203-3293,Bbq by Maria,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81627,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(832) 219-8567,Maria Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,76621,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,(Owner),,(832) 703-6535,Jennifer's Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77521,SOS-TX-30968,2016-11-07,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,(Owner),,(281) 699-4482,David's Restaurant,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81706,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,(Owner),,(281) 282-1278,Linda's Bakery,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,76577,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(713) 224-6205,Luis's Bbq,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,73360,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(832) 692-8265,Bakery House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,76373,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(281) 992-2217,Roberto's Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78607,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(713) 309-8505,Roberto's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,76737,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pedro,(Owner),,(832) 382-7341,Pedro's Mexican,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82425,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(281) 902-6653,Italian by Francisco,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82520,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,(Owner),,(713) 394-9025,Taqueria House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,76023,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(832) 526-3629,Antonio's Bbq,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,80036,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(713) 359-2263,Luis & Family Seafood,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82327,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rosa,(Owner),,(281) 466-5175,Rosa's Place,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79496,SOS-TX-18864,2018-08-05,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,(Owner),,(713) 506-2393,John & Family Chinese,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77995,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(281) 372-2677,Carlos's Mexican,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,73411,SOS-TX-67373,2020-09-25,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,(Owner),,(713) 247-7712,Deli by David,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,81970,SOS-TX-23430,2012-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(832) 602-2569,The Maria Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79178,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(713) 459-2499,Antonio Sushi,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78561,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,(Owner),,(281) 264-9554,Burger by Robert,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,80521,SOS-TX-40921,2023-12-25,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(832) 340-6669,Cafe House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77378,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emma,(Owner),,(832) 649-9288,Deli House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, deli, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75578,SOS-TX-64139,2021-10-03,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(281) 907-6755,The William Diner,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,79359,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carmen,(Owner),,(346) 254-6894,Carmen Bakery,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78335,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Hector,(Owner),,(832) 841-4203,Hector & Family Restaurant,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77308,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(346) 723-8831,Michael Food Truck,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,75264,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,(Owner),,(832) 973-7194,Lisa's Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,78051,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(713) 992-3073,Bakery House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,82853,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(346) 519-8364,Breakfast House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77784,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,(Owner),,(346) 887-2626,Pizza House,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,74972,SOS-TX-40921,2023-12-25,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emma,(Owner),,(713) 965-1118,Emma Sandwich,Houston,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Harris, Status: new",TX_Secretary_of_State,77965,SOS-TX-15008,2010-07-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
