First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date
Jessica,Brown,,(832) 593-1186,Martinez's Bistro,8998 Broadway,Austin,Travis County,TX,78974,Bistro,,TX_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Mark,Jackson,,(469) 761-2578,Blue Tacos,9391 Elm St,Austin,Travis County,TX,79597,Tacos,https://www.bluetacos.com,TX_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Margaret,Davis,,(972) 683-6586,Bistro Burritos,6233 Cedar Ave,Austin,Travis County,TX,79092,Bistro,https://www.bistroburritos.com,TX_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Roberto,Wilson,,(469) 945-3574,Eastside Sushi,6593 Main St,Austin,Travis County,TX,76992,Sushi,https://www.eastsidesushi.com,TX_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Susan,Ramirez,,(806) 760-7243,Smith's Taqueria,3836 Washington Blvd,Austin,Travis County,TX,77459,Taqueria,https://www.smithstaqueria.com,TX_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Mary,Garcia,,(210) 358-9169,Little Cantina,9182 Second St,Austin,Travis County,TX,78307,Cantina,,TX_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Margaret,Perez,info@smithssushi.com,(214) 264-8574,Smith's Sushi,2498 Industrial Blvd,Austin,Travis County,TX,76530,Sushi,https://www.smithssushi.com,TX_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Donna,Moore,info@westsidesmokehouse.com,(210) 827-6818,Westside Smokehouse,6504 Pine St,Austin,Travis County,TX,76107,Smokehouse,,TX_Restaurant_Scraper,C,"Restaurant, Smokehouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Juan,Gonzalez,,(915) 250-5055,Las Bakery,2100 Washington Blvd,Austin,Travis County,TX,76440,Bakery,,TX_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Patricia,Gomez,,(512) 910-2301,Uptown Kitchen,799 Maple Ave,Austin,Travis County,TX,77290,Kitchen,,TX_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Daniel,Jackson,,(512) 624-8075,House BBQ,1372 Front St,Austin,Travis County,TX,75749,BBQ,,TX_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
William,Ramirez,,(956) 899-1531,Blue Chophouse,9351 Third St,Austin,Travis County,TX,78140,Chophouse,,TX_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
David,Lopez,,(956) 418-6690,Pueblo Burritos,6546 Market St,Austin,Travis County,TX,76914,Burritos,,TX_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
William,Sanchez,info@sunsettaqueria.com,(915) 230-2497,Sunset Taqueria,3839 Front St,Austin,Travis County,TX,78720,Taqueria,https://www.sunsettaqueria.com,TX_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Susan,Johnson,,(469) 631-9023,Uptown Bistro,4680 Broadway,Austin,Travis County,TX,75850,Bistro,,TX_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Jessica,Thomas,,(956) 372-2961,Gomez's Restaurant,6436 Industrial Blvd,Austin,Travis County,TX,75896,Restaurant,https://www.gomezsrestaurant.com,TX_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Maria,Rivera,info@jonessdiner.com,(956) 471-4514,Jones's Diner,4973 Highland Ave,Austin,Travis County,TX,78995,Diner,https://www.jonessdiner.com,TX_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Jennifer,Davis,,(806) 491-7758,Bistro Kitchen,268 Cedar Ave,Austin,Travis County,TX,75679,Kitchen,,TX_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Sarah,Jones,info@eastsidebarandgrill.com,(915) 247-4151,Eastside Bar & Grill,8268 Oak St,Austin,Travis County,TX,78033,Bar & Grill,,TX_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Daniel,Taylor,,(915) 499-9942,Bistro Bistro,1402 Main St,Austin,Travis County,TX,75357,Bistro,,TX_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
James,Ramirez,info@elpizza.com,(214) 264-9105,El Pizza,5568 Highland Ave,Austin,Travis County,TX,79269,Pizza,,TX_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Patricia,Lopez,,(713) 868-8277,Riverside Burritos,7883 Pine St,Austin,Travis County,TX,75205,Burritos,,TX_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
James,Lopez,,(956) 239-3420,Casa Bar & Grill,1148 Market St,Austin,Travis County,TX,79645,Bar & Grill,https://www.casabarandgrill.com,TX_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
William,Johnson,,(972) 584-8696,Little Burritos,9620 Maple Ave,Austin,Travis County,TX,79764,Burritos,,TX_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
William,Sanchez,,(806) 621-7392,Sanchez's Smokehouse,3014 Maple Ave,Austin,Travis County,TX,79296,Smokehouse,,TX_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Jessica,Williams,info@thetacos.com,(972) 810-2196,The Tacos,2497 Oak St,Austin,Travis County,TX,76816,Tacos,https://www.thetacos.com,TX_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Elizabeth,Thomas,,(806) 718-4398,Davis's Steakhouse,2304 Third St,Austin,Travis County,TX,79269,Steakhouse,,TX_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Steven,Moore,,(512) 283-4727,Perez's Seafood,749 Industrial Blvd,Austin,Travis County,TX,78385,Seafood,,TX_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Michelle,Rivera,,(469) 399-7304,House Taqueria,5497 Cedar Ave,Austin,Travis County,TX,75128,Taqueria,,TX_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Jennifer,Flores,,(512) 534-8718,Santa Tacos,2489 Commerce St,Austin,Travis County,TX,78842,Tacos,,TX_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
John,Gonzalez,,(713) 872-2324,Corner Pizza,6291 Second St,Austin,Travis County,TX,77187,Pizza,https://www.cornerpizza.com,TX_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Richard,Lopez,,(210) 439-1398,El Bakery,504 Washington Blvd,Austin,Travis County,TX,78960,Bakery,,TX_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Michael,Thomas,info@garciasburritos.com,(512) 427-4414,Garcia's Burritos,9358 Commerce St,Austin,Travis County,TX,79043,Burritos,,TX_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Susan,Jones,,(281) 724-1280,La Seafood,4269 Industrial Blvd,Austin,Travis County,TX,78057,Seafood,,TX_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Lisa,Torres,info@wilsonsbbq.com,(832) 626-5568,Wilson's BBQ,2462 Pine St,Austin,Travis County,TX,77970,BBQ,,TX_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Paul,Williams,,(806) 686-6512,Flores's Roadhouse,6209 Industrial Blvd,Austin,Travis County,TX,76568,Roadhouse,,TX_Restaurant_Scraper,A,"Restaurant, Roadhouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Mary,Jones,info@sunsetseafood.com,(281) 846-3223,Sunset Seafood,3000 Jefferson St,Austin,Travis County,TX,77956,Seafood,,TX_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Michelle,Lopez,,(713) 786-5147,Hernandez's Chophouse,5748 Pine St,Austin,Travis County,TX,78108,Chophouse,https://www.hernandezschophouse.com,TX_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Amanda,Jackson,,(512) 700-4402,Sunset Sushi,8584 Maple Ave,Austin,Travis County,TX,77205,Sushi,https://www.sunsetsushi.com,TX_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Margaret,Anderson,,(806) 875-6081,La BBQ,5633 Maple Ave,Austin,Travis County,TX,76971,BBQ,,TX_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
David,Smith,,(832) 806-5287,Gonzalez's Bar & Grill,918 Commerce St,Austin,Travis County,TX,75954,Bar & Grill,https://www.gonzalezsbarandgrill.com,TX_Restaurant_Scraper,C,"Restaurant, Bar & Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Ana,Miller,,(806) 344-1383,Pueblo Bakery,3838 Washington Blvd,Austin,Travis County,TX,75265,Bakery,,TX_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
James,Gomez,info@bistrorestaurant.com,(214) 771-1398,Bistro Restaurant,2088 Commerce St,Austin,Travis County,TX,79494,Restaurant,https://www.bistrorestaurant.com,TX_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Linda,Sanchez,,(512) 340-7359,Garcia's Sushi,534 Pine St,Austin,Travis County,TX,76690,Sushi,https://www.garciassushi.com,TX_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Amanda,Williams,info@bistrosushi.com,(832) 554-2785,Bistro Sushi,561 Elm St,Austin,Travis County,TX,75746,Bistro,https://www.bistrosushi.com,TX_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Amanda,Smith,info@redtaqueria.com,(214) 771-3984,Red Taqueria,3184 Front St,Austin,Travis County,TX,75960,Taqueria,,TX_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Jessica,Lopez,info@downtownburger.com,(806) 662-3356,Downtown Burger,2859 Second St,Austin,Travis County,TX,75723,Burger,,TX_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Maria,Gomez,info@jacksonsgrill.com,(512) 769-9871,Jackson's Grill,5879 Main St,Austin,Travis County,TX,79877,Grill,https://www.jacksonsgrill.com,TX_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Carlos,Torres,,(713) 571-4836,The Chophouse,7581 Main St,Austin,Travis County,TX,78270,Chophouse,https://www.thechophouse.com,TX_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
David,Wilson,,(806) 988-5112,Sanchez's Chophouse,4244 First St,Austin,Travis County,TX,76129,Chophouse,,TX_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Betty,Taylor,,(210) 359-9981,El Roadhouse,5222 Washington Blvd,Austin,Travis County,TX,75842,Roadhouse,,TX_Restaurant_Scraper,C,"Restaurant, Roadhouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Amanda,Moore,,(512) 868-1613,Downtown Steakhouse,6354 Front St,Austin,Travis County,TX,79631,Steakhouse,https://www.downtownsteakhouse.com,TX_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Lisa,Smith,,(214) 898-8492,Lopez's Smokehouse,2684 Elm St,Austin,Travis County,TX,78024,Smokehouse,,TX_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Richard,Gomez,info@taylorsgrill.com,(956) 763-5578,Taylor's Grill,7652 Industrial Blvd,Austin,Travis County,TX,77907,Grill,,TX_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Lisa,Garcia,info@santacafe.com,(210) 783-5451,Santa Cafe,5711 Main St,Austin,Travis County,TX,76391,Cafe,,TX_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Daniel,Garcia,,(713) 540-3606,Hernandez's Steakhouse,7148 Main St,Austin,Travis County,TX,76335,Steakhouse,,TX_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Amanda,Miller,,(713) 988-1781,San Seafood,6500 Elm St,Austin,Travis County,TX,75592,Seafood,,TX_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Maria,Garcia,,(210) 285-5515,Sunset BBQ,4249 Industrial Blvd,Austin,Travis County,TX,78396,BBQ,https://www.sunsetbbq.com,TX_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Elizabeth,Garcia,,(512) 394-8135,Pueblo Diner,416 Industrial Blvd,Austin,Travis County,TX,75966,Diner,,TX_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
William,Gomez,,(281) 625-8832,Thomas's Cantina,4729 Jefferson St,Austin,Travis County,TX,76027,Cantina,https://www.thomasscantina.com,TX_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Ana,Hernandez,,(832) 764-8106,The Burger,3150 First St,Austin,Travis County,TX,76364,Burger,,TX_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Maria,Williams,,(915) 388-1537,Los Bakery,8099 Pine St,Austin,Travis County,TX,79026,Bakery,,TX_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Matthew,Ramirez,info@cornerbakery.com,(210) 262-5518,Corner Bakery,2573 River Rd,Austin,Travis County,TX,76828,Bakery,,TX_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
David,Ramirez,,(512) 419-6175,Riverside Smokehouse,8241 Third St,Austin,Travis County,TX,75587,Smokehouse,https://www.riversidesmokehouse.com,TX_Restaurant_Scraper,C,"Restaurant, Smokehouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Daniel,Brown,info@lasdiner.com,(972) 396-9792,Las Diner,1694 Commerce St,Austin,Travis County,TX,75936,Diner,,TX_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Nancy,Torres,,(281) 660-5970,Williams's Bar & Grill,6379 Pine St,Austin,Travis County,TX,75480,Bar & Grill,,TX_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Barbara,Smith,,(210) 828-3222,Spot Grill,6302 Broadway,Austin,Travis County,TX,79030,Grill,,TX_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Linda,Davis,,(281) 622-8262,Sanchez's Bar & Grill,5391 Washington Blvd,Austin,Travis County,TX,75448,Bar & Grill,,TX_Restaurant_Scraper,C,"Restaurant, Bar & Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Jose,Brown,info@taylorsbbq.com,(956) 882-6988,Taylor's BBQ,9277 Washington Blvd,Austin,Travis County,TX,75338,BBQ,,TX_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Michelle,Perez,,(469) 429-4363,Pueblo Cafe,7546 River Rd,Austin,Travis County,TX,76367,Cafe,,TX_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Paul,Moore,,(713) 499-6023,Rodriguez's Kitchen,8465 Front St,Austin,Travis County,TX,78259,Kitchen,,TX_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Luis,Brown,,(713) 559-9489,Spot Eatery,5720 First St,Austin,Travis County,TX,78982,Eatery,,TX_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Anthony,Anderson,,(806) 254-8823,Green Grill,9345 Maple Ave,Austin,Travis County,TX,78311,Grill,,TX_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
David,Rodriguez,info@sanchezseatery.com,(915) 466-8466,Sanchez's Eatery,9933 Elm St,Austin,Travis County,TX,78787,Eatery,https://www.sanchezseatery.com,TX_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Elizabeth,Martinez,,(713) 765-5215,Uptown Pizza,9475 Highland Ave,Austin,Travis County,TX,78287,Pizza,,TX_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Matthew,Davis,info@johnsonscoffee.com,(832) 833-2297,Johnson's Coffee,1992 Highland Ave,Austin,Travis County,TX,77248,Coffee,,TX_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Pedro,Rodriguez,,(469) 792-6856,Taylor's Burger,8014 Third St,Austin,Travis County,TX,79602,Burger,,TX_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Robert,Taylor,,(214) 425-8642,Big Bar & Grill,5179 Maple Ave,Austin,Travis County,TX,79143,Bar & Grill,,TX_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Robert,Martin,info@martinssmokehouse.com,(972) 712-4893,Martin's Smokehouse,8789 Broadway,Austin,Travis County,TX,78826,Smokehouse,,TX_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Jennifer,Taylor,info@westsidechophouse.com,(915) 448-7810,Westside Chophouse,8330 First St,Austin,Travis County,TX,75130,Chophouse,https://www.westsidechophouse.com,TX_Restaurant_Scraper,A,"Restaurant, Chophouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Mark,Torres,info@sanchezsdiner.com,(512) 490-1148,Sanchez's Diner,8341 Industrial Blvd,Austin,Travis County,TX,77643,Diner,https://www.sanchezsdiner.com,TX_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Steven,Wilson,,(915) 703-2068,San Bakery,1358 Cedar Ave,Austin,Travis County,TX,76215,Bakery,,TX_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Barbara,Perez,,(972) 604-9201,El Burger,5043 Commerce St,Austin,Travis County,TX,79978,Burger,,TX_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Lisa,Rodriguez,,(806) 402-7211,Cafe Steakhouse,6453 River Rd,Austin,Travis County,TX,76840,Cafe,,TX_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Steven,Lopez,info@silverburritos.com,(281) 409-3745,Silver Burritos,900 First St,Austin,Travis County,TX,76167,Burritos,,TX_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Amanda,Williams,,(281) 433-5257,Westside Eatery,6142 River Rd,Austin,Travis County,TX,79855,Eatery,https://www.westsideeatery.com,TX_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Michael,Gomez,,(214) 346-4600,Eastside Kitchen,1074 Oak St,Austin,Travis County,TX,78881,Kitchen,,TX_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Elizabeth,Wilson,info@cafekitchen.com,(713) 746-5393,Cafe Kitchen,3022 Jefferson St,Austin,Travis County,TX,79398,Cafe,,TX_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Mark,Lopez,,(972) 780-9143,Anderson's Steakhouse,2234 Second St,Austin,Travis County,TX,76347,Steakhouse,,TX_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Maria,Perez,info@silvereatery.com,(281) 333-2182,Silver Eatery,9840 First St,Austin,Travis County,TX,78521,Eatery,,TX_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Patricia,Rivera,,(281) 249-7879,Pueblo Restaurant,9816 Washington Blvd,Austin,Travis County,TX,76275,Restaurant,,TX_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, TX, Austin",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
