First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date
Jennifer,Perez,,(575) 811-8258,Martinez's Roadhouse,2193 Industrial Blvd,Rio Rancho,Sandoval County,NM,88120,Roadhouse,https://www.martinezsroadhouse.com,NM_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
David,Torres,,(575) 936-9517,Los Coffee,1295 Market St,Rio Rancho,Sandoval County,NM,88119,Coffee,https://www.loscoffee.com,NM_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Jennifer,Miller,info@davisseatery.com,(505) 855-4188,Davis's Eatery,6182 Commerce St,Rio Rancho,Sandoval County,NM,87215,Eatery,,NM_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Carlos,Jackson,,(575) 974-3528,Riverside Bakery,5903 Broadway,Rio Rancho,Sandoval County,NM,88444,Bakery,https://www.riversidebakery.com,NM_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Pedro,Lopez,,(575) 695-3518,Martin's Steakhouse,7316 Highland Ave,Rio Rancho,Sandoval County,NM,88384,Steakhouse,https://www.martinssteakhouse.com,NM_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Carlos,Sanchez,,(505) 919-4305,Los Cafe,7466 Third St,Rio Rancho,Sandoval County,NM,87614,Cafe,,NM_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Barbara,Ramirez,,(575) 755-9315,Sunset Burritos,3135 Maple Ave,Rio Rancho,Sandoval County,NM,87937,Burritos,https://www.sunsetburritos.com,NM_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Elizabeth,Jones,,(575) 900-4253,Jones's Cafe,6928 Main St,Rio Rancho,Sandoval County,NM,87494,Cafe,https://www.jonesscafe.com,NM_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Amanda,Anderson,,(575) 970-7820,Jackson's Smokehouse,8068 Highland Ave,Rio Rancho,Sandoval County,NM,88065,Smokehouse,,NM_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Paul,Miller,,(505) 809-6720,Miller's BBQ,433 Washington Blvd,Rio Rancho,Sandoval County,NM,87790,BBQ,,NM_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Juan,Jackson,,(575) 640-2742,Silver Tacos,7682 River Rd,Rio Rancho,Sandoval County,NM,87990,Tacos,,NM_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Margaret,Lopez,info@greengrill.com,(575) 313-6850,Green Grill,9819 Market St,Rio Rancho,Sandoval County,NM,87630,Grill,https://www.greengrill.com,NM_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Susan,Ramirez,,(505) 553-5281,Corner Restaurant,7245 Front St,Rio Rancho,Sandoval County,NM,87196,Restaurant,,NM_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Richard,Anderson,,(505) 328-1784,Spot Steakhouse,1185 Oak St,Rio Rancho,Sandoval County,NM,87586,Steakhouse,,NM_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Anthony,Jones,info@martinsbbq.com,(575) 671-7164,Martin's BBQ,8150 Main St,Rio Rancho,Sandoval County,NM,88228,BBQ,,NM_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Luis,Gonzalez,,(505) 423-7219,Santa Cantina,4921 Elm St,Rio Rancho,Sandoval County,NM,87303,Cantina,,NM_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Kimberly,Perez,,(575) 631-4721,Cafe Bakery,543 First St,Rio Rancho,Sandoval County,NM,88134,Cafe,,NM_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Christopher,Brown,info@greenchophouse.com,(505) 953-2744,Green Chophouse,2656 Cedar Ave,Rio Rancho,Sandoval County,NM,87421,Chophouse,,NM_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Mark,Rivera,info@lossteakhouse.com,(575) 942-1783,Los Steakhouse,3093 Washington Blvd,Rio Rancho,Sandoval County,NM,87291,Steakhouse,,NM_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Juan,Anderson,,(505) 935-2763,Big Sushi,7608 First St,Rio Rancho,Sandoval County,NM,87354,Sushi,,NM_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Jose,Torres,,(575) 820-7107,Golden BBQ,5122 Pine St,Rio Rancho,Sandoval County,NM,87773,BBQ,,NM_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Margaret,Gomez,,(575) 733-2185,Martin's Bakery,707 Market St,Rio Rancho,Sandoval County,NM,87816,Bakery,https://www.martinsbakery.com,NM_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Michelle,Jackson,,(505) 605-2744,Pueblo Eatery,9026 Washington Blvd,Rio Rancho,Sandoval County,NM,87826,Eatery,https://www.puebloeatery.com,NM_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
David,Lopez,,(505) 575-7395,Pueblo Smokehouse,5262 Third St,Rio Rancho,Sandoval County,NM,87376,Smokehouse,,NM_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Jessica,Sanchez,,(505) 493-4977,Uptown Bakery,5502 Front St,Rio Rancho,Sandoval County,NM,87596,Bakery,https://www.uptownbakery.com,NM_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Daniel,Garcia,,(575) 529-7624,Little Restaurant,339 Industrial Blvd,Rio Rancho,Sandoval County,NM,87764,Restaurant,https://www.littlerestaurant.com,NM_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Linda,Sanchez,,(575) 417-9636,Las Kitchen,8353 Broadway,Rio Rancho,Sandoval County,NM,87933,Kitchen,,NM_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Maria,Sanchez,info@jacksonsdiner.com,(575) 908-1848,Jackson's Diner,1699 Second St,Rio Rancho,Sandoval County,NM,87563,Diner,,NM_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Ana,Johnson,,(505) 516-5255,Las Diner,703 First St,Rio Rancho,Sandoval County,NM,87206,Diner,,NM_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Maria,Garcia,,(575) 920-3074,Uptown Kitchen,9181 First St,Rio Rancho,Sandoval County,NM,88469,Kitchen,,NM_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Susan,Jones,info@millersbarandgrill.com,(505) 851-8389,Miller's Bar & Grill,9765 Elm St,Rio Rancho,Sandoval County,NM,88047,Bar & Grill,,NM_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Matthew,Martinez,,(575) 622-5687,Eastside Roadhouse,9864 Washington Blvd,Rio Rancho,Sandoval County,NM,87607,Roadhouse,,NM_Restaurant_Scraper,A,"Restaurant, Roadhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Barbara,Flores,info@labarandgrill.com,(575) 504-5183,La Bar & Grill,6508 Industrial Blvd,Rio Rancho,Sandoval County,NM,87314,Bar & Grill,https://www.labarandgrill.com,NM_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Daniel,Flores,,(505) 494-8413,Santa Chophouse,2480 Main St,Rio Rancho,Sandoval County,NM,87852,Chophouse,,NM_Restaurant_Scraper,A,"Restaurant, Chophouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
John,Rodriguez,,(575) 434-6338,Flores's Kitchen,3238 Market St,Rio Rancho,Sandoval County,NM,87550,Kitchen,,NM_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Maria,Sanchez,,(505) 238-2377,Sanchez's Seafood,7915 Industrial Blvd,Rio Rancho,Sandoval County,NM,87514,Seafood,,NM_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
John,Miller,,(575) 982-8596,Miller's Pizza,4770 Oak St,Rio Rancho,Sandoval County,NM,88299,Pizza,,NM_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Patricia,Moore,info@elroadhouse.com,(575) 848-3759,El Roadhouse,1175 Pine St,Rio Rancho,Sandoval County,NM,88150,Roadhouse,https://www.elroadhouse.com,NM_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Daniel,Miller,,(575) 790-6263,Hernandez's Cafe,7290 Broadway,Rio Rancho,Sandoval County,NM,87903,Cafe,,NM_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Elizabeth,Brown,info@smithsbarandgrill.com,(575) 986-8884,Smith's Bar & Grill,9101 First St,Rio Rancho,Sandoval County,NM,87018,Bar & Grill,,NM_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Michelle,Gomez,info@smithsbbq.com,(505) 535-5849,Smith's BBQ,8048 Pine St,Rio Rancho,Sandoval County,NM,87793,BBQ,https://www.smithsbbq.com,NM_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Patricia,Jackson,,(505) 338-6725,Green Bistro,5207 First St,Rio Rancho,Sandoval County,NM,88274,Bistro,,NM_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Juan,Gomez,info@elburger.com,(505) 856-3316,El Burger,1201 Third St,Rio Rancho,Sandoval County,NM,87915,Burger,,NM_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Betty,Johnson,,(505) 689-1068,Casa Cantina,5741 Front St,Rio Rancho,Sandoval County,NM,87908,Cantina,,NM_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Christopher,Flores,,(505) 926-7113,Anderson's Kitchen,9504 Elm St,Rio Rancho,Sandoval County,NM,88112,Kitchen,https://www.andersonskitchen.com,NM_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Richard,Anderson,,(505) 840-3718,Wilson's Burritos,3332 River Rd,Rio Rancho,Sandoval County,NM,88171,Burritos,,NM_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Anthony,Rivera,,(575) 891-3952,Flores's Bistro,8922 Jefferson St,Rio Rancho,Sandoval County,NM,87130,Bistro,https://www.floressbistro.com,NM_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
James,Perez,,(505) 493-7193,Moore's Coffee,2055 Maple Ave,Rio Rancho,Sandoval County,NM,88397,Coffee,https://www.moorescoffee.com,NM_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Patricia,Rodriguez,,(575) 676-1874,The Burger,1739 Highland Ave,Rio Rancho,Sandoval County,NM,87937,Burger,,NM_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Jose,Rivera,info@cafetaqueria.com,(505) 552-5509,Cafe Taqueria,9147 Oak St,Rio Rancho,Sandoval County,NM,88251,Cafe,,NM_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Ana,Flores,,(505) 274-3810,Williams's Seafood,1147 Industrial Blvd,Rio Rancho,Sandoval County,NM,87065,Seafood,,NM_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Jennifer,Gomez,,(575) 715-2476,Jackson's Kitchen,4534 Commerce St,Rio Rancho,Sandoval County,NM,88241,Kitchen,,NM_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Matthew,Hernandez,,(575) 255-6792,Thomas's Bakery,6322 Broadway,Rio Rancho,Sandoval County,NM,87158,Bakery,,NM_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Linda,Torres,info@grilltacos.com,(505) 531-7252,Grill Tacos,1619 Broadway,Rio Rancho,Sandoval County,NM,87896,Grill,,NM_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Roberto,Smith,,(575) 876-5184,Casa Steakhouse,903 Jefferson St,Rio Rancho,Sandoval County,NM,88448,Steakhouse,https://www.casasteakhouse.com,NM_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Richard,Rodriguez,,(575) 982-3864,Corner Cafe,7792 Maple Ave,Rio Rancho,Sandoval County,NM,87220,Cafe,,NM_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Jennifer,Thomas,,(575) 572-4476,Rivera's Kitchen,8391 Main St,Rio Rancho,Sandoval County,NM,87316,Kitchen,,NM_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Maria,Jones,,(575) 382-5877,Green Cantina,1696 River Rd,Rio Rancho,Sandoval County,NM,87259,Cantina,,NM_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Pedro,Davis,info@lospizza.com,(575) 757-6809,Los Pizza,9400 Front St,Rio Rancho,Sandoval County,NM,88320,Pizza,,NM_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Lisa,Rivera,,(575) 531-7830,Davis's Steakhouse,4094 Commerce St,Rio Rancho,Sandoval County,NM,88491,Steakhouse,,NM_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Michelle,Garcia,,(505) 812-8518,Big Tacos,8349 Elm St,Rio Rancho,Sandoval County,NM,88318,Tacos,https://www.bigtacos.com,NM_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Karen,Gomez,,(505) 966-9177,Uptown Chophouse,3692 Third St,Rio Rancho,Sandoval County,NM,87734,Chophouse,,NM_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Jessica,Miller,info@garciasburger.com,(505) 844-7606,Garcia's Burger,6629 Jefferson St,Rio Rancho,Sandoval County,NM,87793,Burger,https://www.garciasburger.com,NM_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
John,Wilson,info@downtownburger.com,(505) 763-5144,Downtown Burger,6857 First St,Rio Rancho,Sandoval County,NM,87911,Burger,,NM_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Nancy,Miller,,(505) 750-7025,Martinez's Pizza,6115 River Rd,Rio Rancho,Sandoval County,NM,87038,Pizza,,NM_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Linda,Smith,,(505) 960-8249,Rivera's Seafood,2770 Jefferson St,Rio Rancho,Sandoval County,NM,87807,Seafood,,NM_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Margaret,Torres,,(575) 773-9324,Sanchez's Pizza,5794 River Rd,Rio Rancho,Sandoval County,NM,87622,Pizza,,NM_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Maria,Williams,,(575) 282-7230,Golden Taqueria,560 First St,Rio Rancho,Sandoval County,NM,88170,Taqueria,,NM_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Juan,Miller,,(575) 209-5803,San Diner,7394 Cedar Ave,Rio Rancho,Sandoval County,NM,87881,Diner,https://www.sandiner.com,NM_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Paul,Rivera,,(575) 311-4751,Los Seafood,8603 Broadway,Rio Rancho,Sandoval County,NM,87967,Seafood,https://www.losseafood.com,NM_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Amanda,Ramirez,,(575) 699-4108,Brown's Roadhouse,7262 Broadway,Rio Rancho,Sandoval County,NM,87129,Roadhouse,https://www.brownsroadhouse.com,NM_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Luis,Thomas,info@housetaqueria.com,(575) 395-8533,House Taqueria,3304 Maple Ave,Rio Rancho,Sandoval County,NM,87271,Taqueria,,NM_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
David,Thomas,,(505) 694-1681,Pueblo Coffee,2918 Commerce St,Rio Rancho,Sandoval County,NM,88297,Coffee,,NM_Restaurant_Scraper,A,"Restaurant, Coffee, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Mark,Perez,,(575) 673-8978,Martin's Taqueria,4021 River Rd,Rio Rancho,Sandoval County,NM,87710,Taqueria,,NM_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Elizabeth,Brown,,(575) 369-4339,Smith's Taqueria,2968 Highland Ave,Rio Rancho,Sandoval County,NM,87661,Taqueria,https://www.smithstaqueria.com,NM_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Jennifer,Williams,,(575) 465-2580,Silver Cantina,728 Commerce St,Rio Rancho,Sandoval County,NM,87491,Cantina,,NM_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Christopher,Anderson,,(505) 690-3915,Garcia's Cafe,4132 Washington Blvd,Rio Rancho,Sandoval County,NM,88193,Cafe,,NM_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Jennifer,Taylor,,(505) 654-3832,Bistro Roadhouse,4013 Jefferson St,Rio Rancho,Sandoval County,NM,88315,Bistro,https://www.bistroroadhouse.com,NM_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Ana,Gomez,info@eastsidesushi.com,(575) 835-3351,Eastside Sushi,6243 Cedar Ave,Rio Rancho,Sandoval County,NM,87612,Sushi,,NM_Restaurant_Scraper,A,"Restaurant, Sushi, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Lisa,Smith,,(505) 677-6502,Riverside Tacos,5267 Second St,Rio Rancho,Sandoval County,NM,87115,Tacos,,NM_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Roberto,Gonzalez,,(505) 760-9451,Big Roadhouse,2998 Oak St,Rio Rancho,Sandoval County,NM,87262,Roadhouse,,NM_Restaurant_Scraper,C,"Restaurant, Roadhouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Matthew,Gomez,,(575) 830-4499,Corner Smokehouse,6018 Washington Blvd,Rio Rancho,Sandoval County,NM,87134,Smokehouse,,NM_Restaurant_Scraper,C,"Restaurant, Smokehouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Donna,Williams,,(575) 213-4949,Green Seafood,4943 Third St,Rio Rancho,Sandoval County,NM,87653,Seafood,,NM_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Robert,Hernandez,,(505) 996-5653,House Smokehouse,831 Cedar Ave,Rio Rancho,Sandoval County,NM,88391,Smokehouse,https://www.housesmokehouse.com,NM_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Anthony,Jones,,(575) 280-5756,Brown's Chophouse,6031 Industrial Blvd,Rio Rancho,Sandoval County,NM,87516,Chophouse,,NM_Restaurant_Scraper,B,"Restaurant, Chophouse, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Juan,Taylor,,(505) 225-1088,Jackson's Tacos,3363 Third St,Rio Rancho,Sandoval County,NM,88121,Tacos,,NM_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, NM, Rio Rancho",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
