First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date
Luis,Miller,info@williamsscantina.com,(971) 481-9208,Williams's Cantina,9313 Maple Ave,Salem,Marion County,OR,97027,Cantina,,OR_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Margaret,Ramirez,,(503) 236-6098,Riverside Diner,549 Market St,Salem,Marion County,OR,97204,Diner,,OR_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Jose,Rodriguez,,(503) 577-2587,Pueblo Steakhouse,5165 Cedar Ave,Salem,Marion County,OR,97813,Steakhouse,,OR_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
David,Williams,,(971) 627-3801,Pueblo Cantina,3241 Main St,Salem,Marion County,OR,97348,Cantina,https://www.pueblocantina.com,OR_Restaurant_Scraper,C,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Michelle,Lopez,,(971) 589-8635,Little Tacos,1491 First St,Salem,Marion County,OR,97784,Tacos,,OR_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Daniel,Anderson,,(503) 654-7699,Bistro Seafood,3745 Main St,Salem,Marion County,OR,97311,Bistro,https://www.bistroseafood.com,OR_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Robert,Perez,,(971) 731-5883,Green Tacos,5654 Oak St,Salem,Marion County,OR,97875,Tacos,,OR_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Christopher,Martin,,(503) 601-3346,House Diner,2187 Jefferson St,Salem,Marion County,OR,97001,Diner,https://www.housediner.com,OR_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Anthony,Miller,,(971) 982-4265,Uptown Seafood,7305 Second St,Salem,Marion County,OR,97436,Seafood,,OR_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Jennifer,Miller,,(503) 277-5566,Miller's Coffee,2218 Highland Ave,Salem,Marion County,OR,97739,Coffee,,OR_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Roberto,Williams,info@grillroadhouse.com,(971) 974-6466,Grill Roadhouse,4024 Commerce St,Salem,Marion County,OR,97763,Grill,https://www.grillroadhouse.com,OR_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Jose,Perez,,(503) 834-4850,Thomas's Tacos,8631 Cedar Ave,Salem,Marion County,OR,97143,Tacos,https://www.thomasstacos.com,OR_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Donna,Lopez,,(503) 885-5990,Big Chophouse,7736 Elm St,Salem,Marion County,OR,97254,Chophouse,,OR_Restaurant_Scraper,B,"Restaurant, Chophouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
David,Rivera,,(541) 482-5985,Hernandez's Grill,3330 River Rd,Salem,Marion County,OR,97823,Grill,,OR_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Luis,Johnson,info@thomasscafe.com,(971) 739-7240,Thomas's Cafe,9946 First St,Salem,Marion County,OR,97494,Cafe,,OR_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Matthew,Taylor,,(541) 389-4496,Green Chophouse,3711 Cedar Ave,Salem,Marion County,OR,97652,Chophouse,https://www.greenchophouse.com,OR_Restaurant_Scraper,B,"Restaurant, Chophouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Christopher,Flores,,(503) 601-7565,Big Grill,8315 Industrial Blvd,Salem,Marion County,OR,97099,Grill,,OR_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Sarah,Wilson,info@jacksonsroadhouse.com,(503) 999-3107,Jackson's Roadhouse,1208 Washington Blvd,Salem,Marion County,OR,97927,Roadhouse,https://www.jacksonsroadhouse.com,OR_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Daniel,Gomez,,(971) 420-3808,Johnson's Grill,8186 Highland Ave,Salem,Marion County,OR,97894,Grill,https://www.johnsonsgrill.com,OR_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Lisa,Davis,,(971) 911-5238,Gomez's Burritos,2142 Broadway,Salem,Marion County,OR,97572,Burritos,,OR_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Barbara,Rivera,,(503) 722-4013,Flores's Cantina,6025 Oak St,Salem,Marion County,OR,97156,Cantina,https://www.floresscantina.com,OR_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Christopher,Miller,,(971) 770-5007,Gomez's Smokehouse,5531 Pine St,Salem,Marion County,OR,97109,Smokehouse,,OR_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Amanda,Thomas,,(541) 443-5742,Green Cafe,802 Market St,Salem,Marion County,OR,97589,Cafe,,OR_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Linda,Anderson,,(541) 834-3535,The Bar & Grill,3953 Washington Blvd,Salem,Marion County,OR,97242,Bar & Grill,,OR_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Amanda,Lopez,,(971) 428-5461,Johnson's Bakery,9977 Commerce St,Salem,Marion County,OR,97325,Bakery,,OR_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Luis,Gomez,info@cafetacos.com,(503) 874-4119,Cafe Tacos,3347 Highland Ave,Salem,Marion County,OR,97739,Cafe,https://www.cafetacos.com,OR_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
James,Anderson,info@uptownburritos.com,(971) 307-5101,Uptown Burritos,4802 Maple Ave,Salem,Marion County,OR,97748,Burritos,,OR_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Barbara,Gonzalez,,(503) 284-4660,Martin's Grill,8659 Main St,Salem,Marion County,OR,97068,Grill,,OR_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Jose,Brown,,(541) 566-1571,Los Cantina,2330 Jefferson St,Salem,Marion County,OR,97513,Cantina,https://www.loscantina.com,OR_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Lisa,Flores,info@eastsidesmokehouse.com,(971) 575-3711,Eastside Smokehouse,497 Front St,Salem,Marion County,OR,97422,Smokehouse,,OR_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Susan,Martinez,,(541) 542-6876,Jones's Burritos,2237 Jefferson St,Salem,Marion County,OR,97140,Burritos,,OR_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Linda,Moore,,(971) 481-9925,Silver Smokehouse,7355 Pine St,Salem,Marion County,OR,97766,Smokehouse,,OR_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Mark,Perez,info@laburger.com,(971) 767-9238,La Burger,2661 Second St,Salem,Marion County,OR,97431,Burger,,OR_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Michael,Martin,,(971) 766-8203,House Pizza,5831 Washington Blvd,Salem,Marion County,OR,97878,Pizza,,OR_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Jessica,Garcia,,(541) 949-4741,Red BBQ,7482 Third St,Salem,Marion County,OR,97366,BBQ,,OR_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Luis,Ramirez,info@pueblochophouse.com,(971) 574-5208,Pueblo Chophouse,5095 Front St,Salem,Marion County,OR,97786,Chophouse,https://www.pueblochophouse.com,OR_Restaurant_Scraper,B,"Restaurant, Chophouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
James,Anderson,info@littlebarandgrill.com,(971) 746-7637,Little Bar & Grill,4211 Third St,Salem,Marion County,OR,97556,Bar & Grill,https://www.littlebarandgrill.com,OR_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Carlos,Davis,,(503) 952-4528,The Restaurant,6825 Third St,Salem,Marion County,OR,97071,Restaurant,,OR_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Kimberly,Martin,info@casapizza.com,(971) 281-9416,Casa Pizza,6399 Washington Blvd,Salem,Marion County,OR,97560,Pizza,https://www.casapizza.com,OR_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Jessica,Anderson,,(541) 616-9526,Sanchez's Steakhouse,3645 Main St,Salem,Marion County,OR,97154,Steakhouse,,OR_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Patricia,Anderson,,(503) 681-9998,Martinez's Kitchen,4293 Cedar Ave,Salem,Marion County,OR,97349,Kitchen,,OR_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Carlos,Rivera,,(503) 701-1498,Casa Seafood,2739 Maple Ave,Salem,Marion County,OR,97471,Seafood,,OR_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Maria,Davis,info@smithscoffee.com,(541) 346-3086,Smith's Coffee,5725 Industrial Blvd,Salem,Marion County,OR,97684,Coffee,,OR_Restaurant_Scraper,A,"Restaurant, Coffee, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Margaret,Moore,,(503) 920-6219,Las Sushi,6232 Highland Ave,Salem,Marion County,OR,97855,Sushi,https://www.lassushi.com,OR_Restaurant_Scraper,A,"Restaurant, Sushi, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Linda,Williams,,(541) 530-9167,Kitchen Diner,1252 Third St,Salem,Marion County,OR,97771,Diner,https://www.kitchendiner.com,OR_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Maria,Moore,,(503) 382-4113,Kitchen Bakery,9944 Jefferson St,Salem,Marion County,OR,97913,Kitchen,,OR_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Michelle,Martin,,(971) 598-4896,Los Bar & Grill,8882 Market St,Salem,Marion County,OR,97279,Bar & Grill,,OR_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Ana,Flores,info@davisstacos.com,(541) 813-3115,Davis's Tacos,2107 Highland Ave,Salem,Marion County,OR,97169,Tacos,https://www.davisstacos.com,OR_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Susan,Davis,,(541) 968-8485,Blue Diner,6895 First St,Salem,Marion County,OR,97471,Diner,,OR_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Lisa,Gonzalez,,(971) 333-5459,Santa Sushi,1685 Oak St,Salem,Marion County,OR,97157,Sushi,https://www.santasushi.com,OR_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Mary,Rodriguez,,(541) 699-9428,El Sushi,5737 Washington Blvd,Salem,Marion County,OR,97373,Sushi,,OR_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Richard,Jones,,(503) 979-6768,Red Smokehouse,391 Front St,Salem,Marion County,OR,97965,Smokehouse,https://www.redsmokehouse.com,OR_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Jessica,Garcia,,(541) 342-6227,Corner Smokehouse,7081 Highland Ave,Salem,Marion County,OR,97515,Smokehouse,https://www.cornersmokehouse.com,OR_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Elizabeth,Martin,,(541) 647-9980,Golden BBQ,5166 Oak St,Salem,Marion County,OR,97887,BBQ,,OR_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Christopher,Smith,info@sanchezsroadhouse.com,(541) 373-5489,Sanchez's Roadhouse,7242 Pine St,Salem,Marion County,OR,97516,Roadhouse,,OR_Restaurant_Scraper,A,"Restaurant, Roadhouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Luis,Davis,info@garciasdiner.com,(971) 454-8871,Garcia's Diner,4022 Main St,Salem,Marion County,OR,97706,Diner,https://www.garciasdiner.com,OR_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Paul,Martin,,(503) 587-4909,House Coffee,5892 Commerce St,Salem,Marion County,OR,97191,Coffee,,OR_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Linda,Moore,,(971) 928-9429,Green Coffee,6688 Cedar Ave,Salem,Marion County,OR,97301,Coffee,,OR_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Barbara,Anderson,,(503) 232-8512,San Kitchen,5638 Elm St,Salem,Marion County,OR,97606,Kitchen,,OR_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Betty,Lopez,,(541) 877-7229,Los Smokehouse,9051 Industrial Blvd,Salem,Marion County,OR,97232,Smokehouse,https://www.lossmokehouse.com,OR_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Paul,Moore,info@silvertaqueria.com,(503) 855-5882,Silver Taqueria,5518 Elm St,Salem,Marion County,OR,97080,Taqueria,,OR_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Betty,Anderson,,(541) 297-4921,Eastside Burger,6674 Jefferson St,Salem,Marion County,OR,97564,Burger,https://www.eastsideburger.com,OR_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Jessica,Rivera,,(541) 241-1967,Westside Eatery,9479 Broadway,Salem,Marion County,OR,97449,Eatery,https://www.westsideeatery.com,OR_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Mark,Rivera,,(971) 780-8206,Downtown Restaurant,6882 Highland Ave,Salem,Marion County,OR,97042,Restaurant,https://www.downtownrestaurant.com,OR_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Pedro,Wilson,info@reddiner.com,(503) 241-1005,Red Diner,2697 First St,Salem,Marion County,OR,97445,Diner,,OR_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Lisa,Torres,info@riversidebarandgrill.com,(503) 810-1276,Riverside Bar & Grill,2884 Washington Blvd,Salem,Marion County,OR,97128,Bar & Grill,,OR_Restaurant_Scraper,C,"Restaurant, Bar & Grill, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Michelle,Sanchez,,(541) 262-8748,Corner Bakery,8177 Oak St,Salem,Marion County,OR,97013,Bakery,,OR_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Jennifer,Davis,info@wilsonskitchen.com,(541) 539-1504,Wilson's Kitchen,7787 Jefferson St,Salem,Marion County,OR,97736,Kitchen,,OR_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Richard,Sanchez,,(503) 261-2492,Lopez's Coffee,5668 Highland Ave,Salem,Marion County,OR,97304,Coffee,,OR_Restaurant_Scraper,A,"Restaurant, Coffee, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Lisa,Davis,info@redcantina.com,(503) 451-6259,Red Cantina,6801 Front St,Salem,Marion County,OR,97640,Cantina,https://www.redcantina.com,OR_Restaurant_Scraper,C,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Pedro,Jones,,(541) 453-4736,House Bakery,9998 Front St,Salem,Marion County,OR,97605,Bakery,https://www.housebakery.com,OR_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Donna,Thomas,info@bigcantina.com,(503) 211-3910,Big Cantina,5248 Broadway,Salem,Marion County,OR,97124,Cantina,https://www.bigcantina.com,OR_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Mark,Martinez,,(971) 470-7764,Wilson's Taqueria,8932 Commerce St,Salem,Marion County,OR,97735,Taqueria,,OR_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Jennifer,Flores,info@redchophouse.com,(541) 993-9606,Red Chophouse,3530 Commerce St,Salem,Marion County,OR,97838,Chophouse,,OR_Restaurant_Scraper,B,"Restaurant, Chophouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Jennifer,Gomez,,(503) 940-8516,Davis's Pizza,6525 Second St,Salem,Marion County,OR,97355,Pizza,,OR_Restaurant_Scraper,A,"Restaurant, Pizza, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Maria,Anderson,info@uptownsteakhouse.com,(971) 918-7800,Uptown Steakhouse,3104 Main St,Salem,Marion County,OR,97345,Steakhouse,https://www.uptownsteakhouse.com,OR_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
James,Moore,,(541) 583-3161,Sunset Coffee,9432 Elm St,Salem,Marion County,OR,97092,Coffee,https://www.sunsetcoffee.com,OR_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Jennifer,Rodriguez,info@andersonssmokehouse.com,(503) 557-8025,Anderson's Smokehouse,8269 Maple Ave,Salem,Marion County,OR,97452,Smokehouse,,OR_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Paul,Torres,info@santaburritos.com,(541) 982-6302,Santa Burritos,8689 Elm St,Salem,Marion County,OR,97335,Burritos,https://www.santaburritos.com,OR_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Margaret,Rivera,,(971) 870-5198,Rivera's Sushi,1905 River Rd,Salem,Marion County,OR,97529,Sushi,https://www.riverassushi.com,OR_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Maria,Moore,,(541) 826-1270,Downtown Cafe,5942 Maple Ave,Salem,Marion County,OR,97300,Cafe,https://www.downtowncafe.com,OR_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Margaret,Johnson,,(503) 644-5109,El Cantina,2951 Washington Blvd,Salem,Marion County,OR,97012,Cantina,,OR_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Margaret,Brown,,(541) 822-6646,Smith's Chophouse,7191 Elm St,Salem,Marion County,OR,97452,Chophouse,https://www.smithschophouse.com,OR_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Michelle,Martin,info@littlerestaurant.com,(971) 858-3133,Little Restaurant,8813 Market St,Salem,Marion County,OR,97442,Restaurant,https://www.littlerestaurant.com,OR_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Mary,Brown,,(541) 373-3378,Little Pizza,3923 Third St,Salem,Marion County,OR,97509,Pizza,,OR_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Lisa,Jones,,(503) 341-4736,Los Eatery,3809 Third St,Salem,Marion County,OR,97699,Eatery,,OR_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Margaret,Perez,info@lakitchen.com,(541) 506-7253,La Kitchen,7042 Third St,Salem,Marion County,OR,97594,Kitchen,,OR_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Pedro,Anderson,info@rodriguezschophouse.com,(503) 547-9294,Rodriguez's Chophouse,4036 Main St,Salem,Marion County,OR,97326,Chophouse,,OR_Restaurant_Scraper,A,"Restaurant, Chophouse, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Donna,Miller,,(503) 619-6072,Eastside Bakery,9729 River Rd,Salem,Marion County,OR,97653,Bakery,,OR_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Donna,Rodriguez,,(541) 947-8673,Little Eatery,3325 Industrial Blvd,Salem,Marion County,OR,97408,Eatery,https://www.littleeatery.com,OR_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Christopher,Rivera,,(971) 462-2219,Sanchez's Kitchen,2552 Main St,Salem,Marion County,OR,97442,Kitchen,,OR_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, OR, Salem",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
